kir_imm_pooled_male_p25_se
0.039793223
0.048103303
""
0.030466083
0.035278451
""
0.020540075
""
""
0.036844321
0.035957091
0.014001992
""
0.051794421
0.037971657
""
""
0.037080396
""
""
0.030892104
0.01616692
0.039847616
0.051397249
0.015158664
""
0.035403665
0.022739427
0.0131164
0.086780332
0.063980184
0.059840102
0.01529017
0.019088363
0.071113043
0.025121272
""
0.070040919
""
""
0.0373611
""
""
""
""
""
0.012719714
0.043610111
0.0241345
0.044093654
0.030087601
0.033477362
0.057196252
""
""
0.026692338
0.079996862
""
""
0.049313132
0.076094195
0.025985809
""
0.0749835
""
""
""
""
""
""
""
0.092599563
0.069260783
0.057818443
""
""
0.0804592
0.069718055
""
0.018800745
0.067748062
0.058277197
""
0.062485706
0.018328948
0.058418866
0.065073721
0.02814115
0.024251111
0.043629091
0.07360512
0.088724755
0.086097211
0.031921901
0.087517127
""
0.065594338
0.029884109
0.0079141147
0.016270161
0.016597036
0.0035199039
0.007930168
0.014875228
0.017931011
0.0071263695
0.01693712
0.013308824
0.051790491
0.024027193
0.024500558
0.047265459
0.023398276
""
0.022175156
0.024548493
0.022306837
""
""
""
0.037543885
0.063301921
0.094830267
0.033277716
0.070668347
0.025463682
0.033518974
0.079477012
""
0.085452564
0.0070436038
0.063994974
0.039434344
""
0.033652898
0.084883057
0.028222993
0.02273885
0.093143694
0.054342285
0.024271699
0.033602532
""
""
0.055694949
""
0.028760439
0.069496192
""
0.086156726
""
0.026753375
0.060186394
""
0.016021948
0.029675933
""
0.031631853
0.078157939
0.07241527
""
""
0.030594831
0.0097602531
""
0.0046020271
0.070221283
0.091069512
0.079464108
0.039137255
0.0061659776
0.026760817
0.056214359
0.03120712
0.065706924
0.079516798
0.025616836
0.015125346
0.056129694
0.08587946
0.065071128
0.062621787
0.022642769
0.093426317
0.10190418
0.015504468
""
0.088723317
0.029159756
""
0.079712212
0.026114153
0.022689935
""
""
0.087609991
0.05746815
0.066292554
0.023187501
0.068781912
0.021065416
0.033605088
0.075792715
0.058095496
0.042674772
0.025996603
0.019390335
0.060420174
0.056408387
0.031628802
0.04705957
0.051105861
""
""
0.018662831
0.038986426
0.027945153
0.010078797
0.070194356
0.065655768
0.088843808
0.072549567
0.07998471
0.065674357
0.015121827
0.046185583
0.0413795
0.040723134
0.013530638
0.028320186
0.024114825
0.034428135
0.087333515
0.058433708
""
0.071833722
""
0.050795741
""
""
0.055623941
0.05562067
0.056607943
0.038174581
0.07499066
0.082240768
0.040261917
0.015400325
0.041361745
0.031929776
0.01110003
0.033115301
0.048334561
""
0.035210479
0.045396894
0.049632419
0.017192164
0.057119489
0.020006325
0.054059554
0.018171111
0.015638862
0.01614188
0.012817555
0.0020350174
0.013097096
0.0035583305
0.0052479184
0.020281978
0.028089171
0.053095486
""
0.038592082
0.055910841
0.038171507
0.022971114
0.028696517
0.048817091
0.042322669
0.0081295138
""
""
0.0055304249
0.01674054
0.053358015
0.015143747
0.0062290845
0.056790691
""
0.086669602
""
0.088025339
0.079812251
0.093786255
0.078754112
""
0.049026042
0.054887142
0.047433142
0.01014239
""
0.0601101
0.040542334
0.068123542
0.078060806
0.10389585
0.059690055
0.042523984
""
0.03434981
0.052086625
0.054539412
0.038479131
0.026439779
0.034188792
0.089042962
0.02660097
0.037794266
0.047463074
0.062886871
0.024060611
0.072091103
0.08146885
0.10355682
0.06381762
0.031429373
0.064330257
0.068744548
0.025982544
0.118741
0.026854837
0.026666839
0.012952802
0.057570431
0.0033412841
0.021825783
0.042462263
0.094421916
0.01245095
""
0.088948496
0.04472049
0.039949004
0.079175599
""
0.069426134
0.071838193
""
0.070856407
0.075786524
