work_32_white_pooled_n
4288.0
10866.0
1188.0
1250.0
4038.0
156.0
1171.0
8572.0
1981.0
1595.0
2773.0
626.0
1297.0
848.0
1038.0
3304.0
3886.0
597.0
473.0
2585.0
777.0
6432.0
3776.0
1591.0
4395.0
5247.0
2066.0
7315.0
1255.0
2095.0
1862.0
140.0
461.0
1037.0
6323.0
3864.0
34386.0
940.0
6313.0
2430.0
5833.0
4948.0
249.0
285.0
17108.0
914.0
1953.0
6704.0
21929.0
1031.0
11458.0
9021.0
251.0
795.0
1330.0
1265.0
2962.0
5145.0
12836.0
149.0
4860.0
2663.0
8891.0
4751.0
748.0
279.0
1858.0
28.0
30.0
19126.0
80.0
25.0
93.0
36.0
6682.0
62.0
63.0
2175.0
2689.0
829.0
744.0
22.0
""
3566.0
97.0
64.0
28.0
83.0
176.0
589.0
22.0
243.0
312.0
79.0
""
71.0
526.0
6318.0
6276.0
2467.0
1522.0
441.0
502.0
168582.0
11277.0
3251.0
40948.0
8117.0
422.0
11239.0
4847.0
1293.0
1405.0
3021.0
12716.0
2949.0
664.0
273.0
1948.0
532.0
1381.0
1509.0
2125.0
656.0
1397.0
1597.0
6000.0
4976.0
2850.0
1265.0
419.0
785.0
1194.0
6756.0
1454.0
961.0
6689.0
1297.0
3466.0
1321.0
2522.0
805.0
3387.0
721.0
1100.0
4001.0
1749.0
311.0
1402.0
359.0
648.0
769.0
1850.0
5425.0
1099.0
971.0
2952.0
3184.0
564.0
554.0
609.0
761.0
1607.0
751.0
877.0
744.0
1958.0
1572.0
4623.0
494.0
22092.0
1622.0
1090.0
8050.0
750.0
565.0
9433.0
972.0
1260.0
851.0
2968.0
1450.0
11503.0
5631.0
403.0
1366.0
45265.0
52.0
2301.0
13547.0
2148.0
771.0
46567.0
1959.0
12709.0
28274.0
1722.0
8091.0
2400.0
1155.0
32966.0
5493.0
2884.0
1941.0
194121.0
5677.0
12495.0
1240.0
5270.0
9418.0
555.0
301.0
12622.0
7292.0
7630.0
108457.0
20851.0
950.0
68829.0
62772.0
2597.0
73700.0
111155.0
11192.0
25975.0
15318.0
23037.0
16711.0
56630.0
12232.0
13778.0
138.0
3254.0
20994.0
27732.0
25597.0
5360.0
4458.0
432.0
14783.0
3894.0
39516.0
8203.0
4425.0
24492.0
863.0
43489.0
550.0
334.0
375.0
18324.0
4839.0
1201.0
76.0
576.0
253.0
46.0
234.0
299.0
2244.0
21291.0
46.0
17326.0
862.0
2190.0
43990.0
3722.0
3763.0
308.0
183.0
850.0
""
363.0
60.0
47131.0
133.0
647.0
477.0
