kfr_natam_pooled_p100
""
0.59336442
""
""
""
""
""
0.52998167
""
""
""
""
""
""
""
0.83192068
0.50855064
""
""
""
""
0.7786054
0.68360686
""
0.65139902
0.71550149
0.80936998
""
""
""
0.24317549
""
""
""
0.6478228
0.69318128
0.67011344
""
0.67210066
0.82083958
0.85858697
0.99533296
""
""
0.7343837
""
""
0.55782676
0.56053656
""
0.45448339
0.69573277
""
""
""
""
""
""
0.69867891
""
""
""
0.28560746
""
0.60071337
""
""
0.34781605
0.44771796
0.56761706
0.4018752
""
""
0.3562974
0.50159562
""
0.57282913
0.63362461
0.57380503
0.51025277
0.51339924
0.30921924
0.42406321
0.37203997
0.5418101
0.48368269
0.49530759
""
0.31700018
0.54887635
""
0.26387584
0.47952586
0.37222674
""
0.46429649
0.4753536
0.61582607
0.56758237
0.45785183
0.52311218
""
0.55141526
0.5143435
0.57299763
0.51315045
0.50927347
0.42683136
""
0.65475768
0.57038462
""
""
0.53533286
0.55371571
1.0349544
""
""
0.43911868
""
""
""
""
""
""
""
""
0.93435824
""
""
""
""
""
0.84338236
""
""
0.4143931
""
""
""
""
""
""
""
""
0.79479831
0.8935625
""
""
""
""
""
0.70865613
0.73951924
""
""
0.14643592
0.43258935
""
""
""
""
""
""
""
""
""
0.37304744
0.84022844
""
0.71959507
""
""
0.66673708
0.17654592
""
0.70493299
0.24241707
""
""
""
""
0.55651236
0.7650668
""
""
0.59395689
0.276261
0.80247027
0.60352498
0.84307396
0.72221702
0.56417799
0.70513326
0.68029237
0.61367851
0.18448667
0.52531624
0.78787571
0.41705376
0.64847785
0.82131624
0.1429331
0.6377154
0.56577152
0.59624702
0.71560407
0.92284387
0.54132313
0.61263716
0.89698184
""
0.5081073
0.5261867
0.57497102
0.64288002
0.54561609
""
0.64953625
0.55410689
0.77803814
0.55217886
0.64847034
0.36656931
0.56850892
0.50880772
0.61568183
0.4665837
0.5734278
0.45278391
0.57739747
""
0.60490537
0.6359933
0.53812814
0.72984755
0.70564193
0.7015776
""
0.54174662
0.84782577
0.54866332
0.70461172
0.57721198
0.62065774
""
0.66144109
""
""
""
0.42468828
0.83778787
""
""
""
""
""
""
""
""
0.46161827
""
0.5691632
""
""
0.58069706
0.50971001
0.76134717
""
""
""
""
""
""
0.6513592
""
""
""
0.31380099
0.69975448
""
""
""
0.69199473
""
""
0.50693274
""
""
""
""
""
""
""
""
0.66518247
""
""
""
""
""
""
""
""
""
""
0.67139333
""
0.48768982
0.37728873
0.57241201
""
0.63094109
0.58259284
0.1631671
0.75534964
0.40084887
0.63953924
0.51406103
0.40668118
0.7720924
""
0.4690246
""
0.46951985
0.55552393
""
0.43536952
1.0024401
0.49301988
0.42558366
0.29650369
""
""
0.53787118
0.64546269
""
""
""
""
0.96534717
""
""
""
""
0.30961654
0.22325294
0.57344645
""
0.98000145
""
""
""
0.58896542
0.62923276
0.47648248
""
""
""
0.45905438
0.50432163
""
0.61717975
""
0.7238996
0.66141498
0.54046339
0.65921032
0.6377787
0.62004322
0.6843397
0.62308818
0.56502646
0.73443669
0.30024391
0.33820596
0.65206027
0.6159578
0.54757708
""
""
""
""
0.50379717
""
0.73015577
0.94135314
""
""
""
""
""
""
""
""
""
""
0.76355594
""
""
""
""
""
""
""
""
""
""
0.72529107
""
""
0.79380077
""
""
0.59124058
""
""
0.75115573
""
0.46839029
""
""
0.48822951
""
""
""
""
""
""
""
0.76544064
""
""
""
0.4808453
""
""
""
""
""
""
""
0.62259454
""
0.41683927
""
0.63551074
""
""
""
""
""
""
0.72869825
""
0.48940346
""
""
""
""
""
0.65964252
0.40699607
""
""
""
""
""
""
""
""
""
""
""
""
0.65340954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56652254
""
""
""
0.60399866
""
""
""
""
""
""
""
""
""
""
0.52563047
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87736106
""
""
""
""
0.057056762
0.64214242
""
""
0.57245064
""
0.42524433
""
0.56859487
0.50256443
""
""
0.59897077
0.73579049
""
""
""
0.71444142
""
0.60587299
""
""
""
""
""
""
""
""
0.30460745
""
""
0.72770238
""
""
""
""
""
0.89832312
0.67353505
""
""
""
""
""
""
0.34971842
""
""
""
""
""
""
""
""
""
""
""
0.64125508
""
""
""
""
""
0.59708422
""
""
""
""
""
0.61724371
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61311263
0.50309026
""
""
0.50363463
0.74547732
""
""
""
""
""
0.95807183
""
0.83136702
""
0.42782965
""
""
""
""
""
""
""
""
""
""
""
0.74764687
""
""
""
""
""
""
""
""
0.60452884
0.45927137
""
0.29330432
""
""
""
""
""
0.51435786
""
""
""
""
""
""
""
""
0.74704152
""
0.31231785
""
""
0.80933774
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62888676
""
0.56439191
""
""
""
""
""
""
""
""
0.42230603
""
""
0.7458818
""
0.30255377
""
""
""
""
""
""
0.72697055
""
""
""
0.63999242
0.59656155
""
0.51352751
0.46936718
""
""
0.74472892
""
""
""
""
""
""
""
""
""
""
""
0.40285987
""
""
""
""
""
""
0.66726893
""
""
""
""
""
""
""
0.57609195
""
""
0.52705753
""
""
0.54880595
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30673572
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65992248
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70127302
0.47144598
""
""
""
0.58090585
""
""
0.82021576
0.32543394
""
""
""
""
""
""
""
""
""
""
0.56078899
""
""
0.3653087
""
""
""
""
""
0.58721864
0.58359146
""
""
0.90424442
""
""
""
""
""
""
0.6299113
0.54093391
""
""
""
0.56261688
""
""
""
""
1.2481141
1.0603086
1.0689294
0.43973321
""
""
""
""
""
""
""
""
0.83500898
""
""
0.48151302
""
""
0.76468635
""
""
""
0.71870863
""
0.94232154
""
""
""
""
""
""
""
""
0.53293955
""
0.71135306
""
""
""
1.0558748
""
""
""
""
""
""
""
0.97591162
""
""
0.91633439
""
""
0.92593372
""
""
""
0.68141645
""
0.64294124
0.78228867
0.65859514
""
""
""
""
""
""
0.78605926
""
""
""
""
""
""
""
""
0.59072524
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58373934
""
""
""
""
""
""
""
""
""
""
""
""
0.54225171
""
""
""
""
""
""
""
""
0.48213539
""
""
0.65940285
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.12656111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74170065
0.8032518
""
0.76043433
0.90472203
""
0.60772347
0.74057442
0.64486992
""
""
""
""
""
""
0.73118228
""
""
""
""
""
0.42047384
""
""
0.70356554
""
0.80877101
0.59156621
""
""
0.78876883
""
""
0.11079167
0.72454286
0.93881613
0.3741205
""
0.64268202
""
""
0.72759175
0.90594119
""
""
""
0.67934632
""
""
0.83969742
0.61629039
0.35008141
""
0.71626496
""
""
0.91304743
""
""
""
""
""
""
1.0256321
0.68230766
0.5911296
""
""
0.49790278
""
""
""
0.41680321
""
""
""
""
0.46337646
0.37269911
""
0.68120193
0.63088918
""
""
0.768053
0.25337252
0.59811026
""
0.5640918
""
0.58379608
0.61845171
""
0.63783443
0.6126703
""
0.84032696
""
""
0.64384216
0.60115701
""
0.53971559
0.6118086
""
0.57810134
""
0.79784727
""
0.71916872
""
0.76030523
""
0.69285899
0.63418794
0.72962016
0.65576655
""
1.0939784
0.4682014
""
0.94666898
0.71294808
0.58385766
0.42377725
0.78365201
0.20810528
0.43207443
""
0.53371155
0.52466977
0.41354308
0.58486217
0.66983426
1.1423856
0.78797615
""
0.60448289
""
0.7553246
0.45650342
0.54504359
""
""
0.46536064
0.41267607
""
0.80323571
""
0.48663038
0.76558292
0.86094218
""
0.82077813
0.63422877
0.67014921
""
0.63569027
""
""
0.34341744
0.61733246
0.47381413
0.56743944
0.79725248
0.80112982
0.55343992
0.71444327
0.69872016
""
""
0.32139665
0.43167818
""
0.52889335
0.6638158
""
0.70066571
0.57162291
0.59095263
1.0247772
""
""
""
""
""
0.68772155
""
""
0.44399023
0.57050335
0.81704468
0.53072816
0.53663391
0.67188489
0.55452299
0.52383167
0.55746865
0.56463003
""
0.84794933
0.57677776
0.58597827
0.50626987
""
""
""
""
0.46580249
0.30848569
0.42939407
0.59786075
0.81145424
0.66147071
0.74476182
""
""
0.16437875
0.68450272
""
""
""
""
""
0.87533945
""
0.6145187
""
0.38009098
0.92374074
0.45870003
""
""
""
""
0.39505452
""
""
""
""
""
""
""
0.58827889
""
""
""
0.54646206
""
""
""
""
""
""
0.6047917
0.55792779
""
0.68134886
""
0.19523022
""
0.52466381
""
0.90113729
""
""
""
1.0331825
0.6406827
0.94694507
0.7986843
""
0.57837445
""
""
""
""
""
""
""
""
0.62549102
""
""
""
0.52811432
0.80663621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64964634
""
""
""
""
""
0.44156101
0.56456733
0.67748588
""
""
""
""
0.51709193
""
""
""
0.54215938
0.9495706
""
""
""
""
0.79605085
""
""
""
""
""
""
""
""
""
0.43573886
0.40314463
""
""
""
0.89129877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87359786
""
""
""
""
""
""
0.61904544
""
""
""
""
0.69625229
0.79096055
""
""
""
""
""
""
""
0.6305083
""
""
0.76518971
""
0.58520216
""
0.42281219
""
""
""
""
""
""
""
""
""
0.17313594
""
""
0.62408566
""
""
""
""
""
""
0.97393978
""
0.58364695
0.70089918
0.55166322
