staycz_asian_pooled_p25_se
0.054023672
0.073839024
0.13907759
0.031546246
0.042898308
0.13529071
0.01869053
0.12712671
""
0.033405874
0.040825706
0.013468018
""
0.040662743
0.027165262
0.16586961
""
0.052976783
""
0.13355401
0.043373905
0.029161576
0.058280982
0.082468748
0.016473142
0.16968489
0.060773764
0.030988166
0.014344749
0.094927043
0.098470867
0.056617901
0.016958838
0.023888366
0.1070921
0.02392317
0.12961088
0.082955204
""
""
0.042986445
0.12251483
""
""
""
0.10781677
0.012631672
0.038939223
0.022418184
0.060972322
0.04791693
0.027149718
0.067276068
""
""
0.040637311
0.13662617
""
""
0.098383024
0.11174127
0.033709027
""
0.12264436
0.10826857
0.11819841
""
0.33845708
0.16582462
""
0.1163782
0.13310142
0.077082865
0.08801496
0.11741597
""
0.10861771
0.10670667
""
0.020623161
0.09570837
0.061086882
0.12027761
0.098554954
0.015801482
0.085639723
0.10447568
0.046490595
0.034711491
0.07305935
0.082579181
0.15680259
0.10024349
0.033933003
0.1477948
""
0.071085885
0.046917927
0.0099703493
0.030007331
0.0301829
0.0095482813
0.017556906
0.03383147
0.027080808
0.01097297
0.030953454
0.013889785
0.085032001
0.040000912
0.03684637
0.060919069
0.029573262
""
0.028274737
0.028401017
0.029820157
""
""
0.14238344
0.054790992
0.10590022
0.094674103
0.063397862
0.10996456
0.034704596
0.039339893
0.11174599
0.086296335
0.1235879
0.0065469164
0.084081471
0.043039713
0.087605268
0.036431152
0.1105203
0.042411923
0.04080423
0.090770163
0.067370772
0.037631921
0.042738114
""
0.12613654
0.083813854
""
0.050515365
0.094915979
0.092633054
0.086230218
0.12307569
0.031383999
0.067508765
""
0.019457186
0.027729735
0.17821302
0.045010667
0.17331591
0.10797678
""
0.18154196
0.041065641
0.0099977357
""
0.004334243
0.098335005
0.093740143
0.17163947
0.069741249
0.0087528415
0.028795455
0.078086354
0.037587803
0.096509084
0.14160246
0.036487561
0.019455044
0.083525866
0.15777144
0.12782501
0.091294818
0.023707099
0.10846177
0.097571895
0.018245291
""
0.16087991
0.040584031
""
0.13199842
0.050551232
0.02360961
""
0.13250138
0.091228783
0.059007555
0.065666705
0.028832395
0.099641673
0.032662332
0.045604784
0.096785665
0.075165391
0.059495661
0.034329258
0.020053452
0.068058148
0.062913112
0.044695586
0.064516544
0.051215377
0.15293598
0.13971193
0.034393288
0.043517113
0.0587143
0.015051694
0.08730562
0.093205556
0.11720609
0.072205648
0.098776549
0.10534574
0.013881581
0.051809635
0.049558029
0.061165564
0.019279018
0.040103436
0.038346671
0.039043315
""
0.063014932
""
0.099485412
""
0.056423619
""
0.17285131
0.078849874
