kfr_imm_pooled_male_p75
0.5445888
0.58784002
""
0.61543441
0.57739353
""
0.56568688
""
""
0.58967215
0.54489636
0.56715024
""
0.54606789
0.48564926
""
""
0.51430303
""
""
0.5256722
0.52066505
0.5336374
0.44397846
0.58334601
""
0.52764565
0.5510518
0.54805255
0.41772705
0.50904757
0.68412089
0.56367421
0.55380219
0.66404819
0.51073831
""
0.62797385
""
""
0.6066196
""
""
""
""
""
0.59287399
0.68669277
0.60729724
0.60697615
0.55321771
0.59680545
0.42769763
""
""
0.58262759
0.54380745
""
""
0.56293291
0.69638956
0.54923594
""
0.64514679
""
""
""
""
""
""
""
0.8100425
0.67951506
0.59374088
""
""
0.45243144
0.64312321
""
0.55315596
0.5363273
0.45262468
""
0.42800575
0.52645707
0.58456528
0.68156821
0.54422599
0.56742775
0.54074502
0.57921439
0.45114577
0.47772071
0.54466337
0.44517297
""
0.60228771
0.52071983
0.52431995
0.57673097
0.52547163
0.54844058
0.54828483
0.54361397
0.53911048
0.52052939
0.52380878
0.53322023
0.48509577
0.51955587
0.56975681
0.50271589
0.54532754
""
0.56521702
0.57565278
0.56482643
""
""
""
0.48080072
0.43992609
0.46321091
0.51347947
0.66351324
0.52100116
0.52127427
0.80656099
""
0.59859693
0.55822188
0.5065155
0.56387162
""
0.58770859
0.62305593
0.47836187
0.4976258
0.60453069
0.56369841
0.47402322
0.44968501
""
""
0.48312703
""
0.50382298
0.57163453
""
0.79198444
""
0.53168005
0.5772956
""
0.52617729
0.58696854
""
0.54012132
0.5664503
0.58795166
""
""
0.58449697
0.61962473
""
0.60688072
0.52638459
0.6938616
0.35061499
0.5605433
0.57510507
0.59559995
0.58919293
0.55293554
0.72328615
0.74439377
0.55693609
0.57105386
0.56062686
0.57234496
0.57482404
0.50694901
0.56397551
0.47509265
0.53781909
0.60408765
""
0.58135015
0.57187778
""
0.66038096
0.54585057
0.55023342
""
""
0.72931045
0.50067753
0.56004548
0.55583113
0.67254674
0.54771006
0.59540671
0.51804054
0.46446159
0.55542231
0.57344145
0.5782699
0.51722538
0.49670759
0.61153871
0.55133826
0.58317322
""
""
0.60589021
0.61130488
0.56444442
0.58477867
0.5671488
0.5988099
0.54703707
0.54958981
0.60356283
0.63120031
0.59450382
0.60170615
0.61145759
0.54755008
0.6109848
0.56550771
0.57879496
0.60336941
0.75746322
0.59000391
""
0.52519101
""
0.56847972
""
""
0.50538558
0.59268183
0.53707421
0.57264221
0.43023199
0.62237567
0.57677883
0.59260601
0.60728288
0.6202361
0.57410312
0.60440129
0.60299534
""
0.59537005
0.62263447
0.51231414
0.61566085
0.65404242
0.57039124
0.65110064
0.60778123
0.60794753
0.59946561
0.5678879
0.58022118
0.59710062
0.61387658
0.59370935
0.56799078
0.58590591
0.61570817
""
0.52261734
0.46805423
0.57509905
0.59574854
0.5608139
0.62016845
0.54795873
0.58374935
""
""
0.59834534
0.5843671
0.4752768
0.56975657
0.57807916
0.52198422
""
0.62639439
""
0.58142835
0.40712664
0.5726192
0.54473513
""
0.58953255
0.64539057
0.56669116
0.57613456
""
0.52301008
0.55592382
0.62124705
0.49024901
0.57486796
0.54075688
0.59574705
""
0.54889435
0.53668165
0.50956768
