kfr_stycz_pooled_pooled_p25_se
0.0018494418
0.0026775617
0.0050318809
0.0017016669
0.0023244503
0.0044989507
0.0013633874
0.0049375109
0.00600769
0.0021527279
0.0020802491
0.0012285886
0.0065870169
0.0037771394
0.0024439713
0.0078171166
0.0079982327
0.0026083759
0.0065367478
0.0038494929
0.0014447662
0.0014716077
0.0023212112
0.0026581646
0.0015071377
0.0045371833
0.0030267974
0.0018413896
0.0012764937
0.0045384676
0.0032638567
0.0033537608
0.0016009435
0.0019686355
0.0032222313
0.0019101736
0.0036825123
0.0030880966
0.0061224895
0.0050505148
0.001444089
0.0038059496
0.005993871
0.0098282415
0.0048286803
0.0037332526
0.0011367642
0.0027760093
0.0015088152
0.0028989282
0.0024667801
0.0018362567
0.0023128148
0.0088593699
0.007727657
0.0016768929
0.005357469
0.010819751
0.010190438
0.0027657673
0.0046372688
0.001647546
0.0067573655
0.004985169
0.0032933259
0.0042565414
0.0068411138
0.0051496634
0.0046488186
0.0037360315
0.0036415993
0.0029767794
0.0028001575
0.0030280026
0.0035117611
0.0066878456
0.0029706345
0.0037915623
0.0055156313
0.0010009432
0.0029114867
0.0035781688
0.00446181
0.0035164838
0.0014142735
0.0039963876
0.0037860475
0.0027371598
0.0020854133
0.0025193426
0.0030780025
0.0044900882
0.0046379813
0.0019452266
0.0044015194
0.0070347176
0.0031526028
0.0020380921
0.00094577728
0.0017772386
0.0018591874
0.00070741074
0.0012667017
0.0019474373
0.0019477595
0.0010638962
0.0018525968
0.0012096865
0.0034166847
0.0022681262
0.0025751446
0.0023266885
0.0014869561
0.0044213515
0.0016657655
0.0014885041
0.0017184737
0.006007758
0.0063727
0.0055425423
0.0022432932
0.0036575629
0.0040782224
0.0033352857
0.0036219603
0.0019885441
0.0020309458
0.0039822464
0.0043232781
0.0041740062
0.00077398511
0.003023335
0.0033702564
0.0045228139
0.0029221619
0.0029012267
0.0019028316
0.0019845343
0.0049434477
0.0034737932
0.0019579607
0.0030504796
0.0057906606
0.0045288587
0.0025635224
0.0051597795
0.0027954045
0.0026783198
0.0035723748
0.0035750121
0.0037065158
0.0013298531
0.0022587925
0.004812696
0.0016806199
0.0016445132
0.004932276
0.0018097799
0.0047633341
0.0039477265
0.0110962
0.0056913528
0.0037795291
0.0010321921
0.007931958
0.00091145362
0.0055218055
0.005517459
0.0072444547
0.0030277651
0.000786894
0.0029260395
0.00466748
0.0022635686
0.0043979408
0.0073685618
0.0024375301
0.0015069635
0.0044215536
0.0055991192
0.0053827264
0.0049630287
0.0014775658
0.0039156266
0.0049190712
0.0011403783
0.0062718578
0.0046098162
0.0020540995
0.0067943735
0.0047375918
0.0031931575
0.0013654946
0.0069642342
0.0057337703
0.0036492294
0.0033182744
0.0033163421
0.001821655
0.0058188285
0.0019959237
0.0027529774
0.0050226725
0.0039938837
0.0026751144
0.0022671549
0.0013447566
0.0038814426
0.0033229098
0.0031039994
0.0032348973
0.0027308646
0.0073018637
0.0070585022
0.0021557733
0.0019594242
0.0025387877
0.0010271017
0.003589161
0.0032151381
0.0047708442
0.0039703776
0.002703185
0.004070417
0.0012191223
0.0025524464
0.0035242266
0.0027262983
0.0011828438
0.0017315061
0.0020973615
0.0025135363
0.0066261459
0.0034308031
0.0078788958
0.004235595
0.0066972971
0.002996817
0.0096168518
0.0038783106
0.0025517989
0.0042240592
0.0039012798
0.0026218309
0.0042170933
0.0051425342
0.0033241946
0.0017029596
0.0046088691
0.0033169852
0.0012529941
0.0030898612
0.003752819
0.0096185086
0.0033396443
0.0044657639
0.0050341738
0.0019880338
0.0041965102
0.0020294681
0.0036943071
0.0024711036
0.0017921162
0.0017988264
0.0023359687
0.00050923426
0.0022656932
0.00089274376
0.00073871989
0.0022902533
0.0022014
0.0044178083
0.008357279
0.0031765606
0.0089715198
0.0062466455
0.002113048
0.0036118804
0.0058458159
0.0039671236
0.0015378405
0.032924145
0.033888109
0.0010268843
0.0019557772
0.0057066563
0.0023205313
0.00119088
0.0046329633
0.0088703241
0.0091091525
0.010843201
0.0076584145
0.0058176313
0.0078377891
0.0081142876
0.012736274
0.0054445411
0.0066532232
0.004015849
0.0013053757
0.0079701338
0.0048766248
0.0047990521
0.0071179625
0.007032692
0.0079781264
0.0059853061
0.0041082245
0.011351712
0.0050491514
0.0042260177
0.0049057459
0.0049765725
0.0028858762
0.0037157694
0.0068306495
0.0032292344
0.0034532424
0.0040470832
0.0055187386
0.0028435229
0.0050071315
0.0054917652
0.0054413453
0.0047572101
0.0029400832
0.0048191012
0.0046718861
0.0028992677
0.0071057472
0.0024666043
0.0024313882
0.0013611902
0.0045995521
0.0006248352
0.0022970235
0.0043620239
0.0037819149
0.0010149002
0.0082200747
0.0058695525
0.0032458673
0.0027925097
0.0041840877
0.0062490734
0.0045066825
0.0052099484
0.0061413608
0.0060169892
0.0039165071
0.0045383838
0.0044422396
0.010015761
0.0045132679
0.0033077777
0.0091436049
0.0034455834
0.0044857208
0.00328509
0.0032317212
0.014219362
0.0034610208
0.0420091
0.01694373
0.0063421931
0.006944329
0.010459953
0.013773793
0.014672599
