pos_hours_white_male_p50
0.92324209
0.92416996
0.97511476
0.90293074
0.88067001
""
0.98235935
0.91252053
0.92704344
0.83650964
0.91853869
1.0021129
0.99508923
0.90040463
0.96878934
0.95705855
0.90104091
""
""
0.95388263
0.97685272
0.94378215
0.88205266
0.89490277
0.9427163
0.90900952
0.92370093
0.91180879
0.81931716
0.95163006
0.93465763
""
0.76776022
0.93528336
0.90630454
0.90138233
0.90474308
0.83403605
0.89210379
0.86850816
0.88086742
0.95720971
""
""
0.89517576
0.91134238
0.91729963
0.8827945
0.89476812
0.86957163
0.89025074
0.87620527
""
0.8164044
0.95865875
0.89994222
0.83739591
0.8963517
0.92319715
""
0.92560995
0.90432012
0.90444571
0.86446798
0.93479013
""
0.84642059
""
""
0.88826954
""
""
""
""
0.93807161
""
""
0.94381368
0.94326246
0.8393175
0.99143279
""
""
0.91597039
""
""
""
""
""
0.95070451
""
""
""
""
""
""
0.92285383
0.93898255
0.88728005
0.93041217
0.94220817
0.95549721
0.76782137
0.8842119
0.87875837
0.91539055
0.87723565
0.88992476
""
0.93126565
0.84819007
0.82295763
0.93109733
0.9389742
0.91147619
0.95062476
0.95270973
""
0.97498566
0.9044928
0.97195596
0.89862889
0.93537873
0.97596574
0.78457558
0.87035906
0.8701188
0.94206947
0.86421543
0.82560593
""
0.88711244
0.9078657
0.9296177
0.81045502
0.96597666
0.94164598
0.91906732
0.87347305
0.80330396
0.92352337
1.0014179
0.84935534
0.98926175
0.92707157
0.8899762
0.93759978
0.94829911
0.93223542
""
0.91058105
0.8539291
0.90578288
0.92138183
0.8466326
0.82445449
0.88844603
0.89493203
0.79698783
0.92701972
0.80496031
1.0090865
0.91163093
0.86195445
0.87489873
0.9467904
0.9456079
0.89929825
0.94504255
""
0.92795885
0.87388009
0.81924766
0.9144302
0.94946998
0.89788389
0.86089653
0.93264234
0.81378204
0.99520165
0.91646785
0.9617424
0.92392969
0.88138407
1.029102
0.91450071
0.86302555
""
0.92609608
0.88008493
0.8836627
0.99183649
0.88619703
0.79019505
0.86809558
0.87129807
0.9232409
0.8506937
0.80754644
0.90160757
0.87600839
0.8587935
0.87162185
0.95825213
0.87586546
0.90737092
0.91415006
0.89933056
0.84077263
0.84446895
0.98092735
""
0.8853448
0.88370782
0.85691279
0.8823337
0.87783426
0.74801683
0.88437617
0.86287558
0.90953594
0.85593504
0.89397216
0.91336834
0.86458528
0.903898
0.90301293
0.89270496
0.87358814
0.93197978
0.89271796
""
0.88833308
0.89841264
0.88009995
0.85554069
0.92790323
0.7810263
""
0.88400948
0.92926157
0.87499738
0.9113276
0.80206102
0.90831369
0.82265335
0.91398799
""
0.98710281
0.90747112
0.9324463
0.95830047
0.96195364
""
""
""
""
""
""
0.98705775
0.90071505
""
0.92139405
1.0114678
0.95316893
0.92019165
0.89295983
0.95034909
""
""
0.92904526
""
""
""
0.92622894
""
0.92311704
""
0.92637384
0.91820687
0.93890494
""
0.95495892
0.9334994
""
0.86885464
0.87371439
0.9657504
0.92931211
0.90652037
""
0.85459006
""
""
0.99701941
0.90461749
0.90355158
0.93785107
0.98551989
""
""
""
""
""
0.9194451
0.95805919
0.93488216
0.96064311
0.91929662
0.89316511
0.9446522
0.88834935
0.9090147
0.91499561
0.88685268
0.91102213
0.89366227
0.87742984
0.91509581
0.93011618
0.85058951
0.85836649
0.89735544
0.83391672
0.88960767
0.88640475
0.93134874
0.91119379
0.86168957
0.89093566
0.88609129
0.88065022
0.86580473
0.97357172
0.88370556
0.91306794
0.87664169
""
0.95892501
0.89758605
""
""
0.86919951
0.93484557
0.974163
0.82680082
0.8110429
0.88366944
0.92814285
0.91892898
0.88459039
0.9143784
""
0.90471458
0.89559853
0.87388259
0.97900558
""
0.90827382
0.87753052
0.88474023
0.91897649
0.86078095
0.868218
0.95210791
0.89236581
0.75664157
0.87935281
0.90426922
0.88503939
0.84650564
0.89728898
0.86717087
0.8040849
0.89399058
0.8933655
0.87822431
0.88950765
0.9086256
0.87352198
0.92726219
0.94549537
0.90159386
0.88146144
0.81284434
0.9403308
0.88355345
0.90845942
""
""
""
0.91046244
0.94605309
0.90863287
0.8174324
0.94868994
0.8664031
0.88756394
""
""
0.73679638
0.94223243
0.90381485
0.9744947
0.89434344
""
0.8605321
""
0.87253493
0.88911736
""
0.91382748
0.99453801
0.8909893
0.91496921
0.94936693
""
0.87000018
""
0.91309035
0.89532858
0.88440692
0.90333623
0.93311971
0.89051908
""
0.86858898
0.92221576
0.84367347
0.78927237
0.91186744
0.81545925
""
0.87131304
0.89552897
0.96643227
""
0.91534823
0.93341714
0.84381932
0.96296608
0.86413902
0.91026926
0.82528073
0.90277082
0.79905713
0.90949118
0.90435034
""
0.91998458
0.91806024
0.9885152
0.92941737
0.9172138
0.9293834
0.9232561
""
0.78564489
0.88379616
0.96882045
0.88153517
0.8955797
0.92855912
0.68036371
0.89169192
1.0244728
0.95156926
""
""
""
0.94835615
0.96542907
""
0.93657577
0.90149391
0.88199723
0.89397007
""
0.92844391
0.95015812
0.96747714
""
""
0.93255556
""
0.93223494
""
0.95240957
0.95101893
""
0.91015786
0.90681225
0.83282286
0.91051215
0.85055614
0.98238707
0.87006885
0.9557817
0.77551854
0.94749182
0.79232061
0.85752606
""
0.87490892
""
""
""
0.86781722
0.89494044
""
0.93217164
""
0.88832951
0.91174132
""
0.82030171
""
""
0.96847868
""
""
""
0.97717613
0.97556233
