kir_asian_male_p75_se
0.031653926
0.063105337
""
0.019981999
0.026737625
""
0.018662402
""
""
0.026263788
0.029982958
0.010890512
""
0.043560933
0.032809582
""
""
0.036527313
""
""
0.034001999
0.022419788
0.035468463
0.086138502
0.010327458
""
0.054813653
0.033152893
0.0083987862
0.10217848
0.085362688
0.043631561
0.011110596
0.01512562
0.065530598
0.02537165
""
0.074885644
""
""
0.026886916
""
""
""
""
0.080717459
0.011255661
0.036434457
0.014783678
0.045216627
0.032443628
0.024524795
0.057538528
""
""
0.031625543
""
""
""
0.055085257
0.086234644
0.023248874
""
""
""
0.071127824
""
""
""
""
0.071442984
""
0.067966647
0.058925997
""
""
0.065971278
0.11648671
""
0.014690746
0.072359391
0.058963977
""
0.066850707
0.015228949
0.056056999
0.076827116
0.030192867
0.020503756
0.059449431
0.069642849
""
0.1070031
0.023424422
""
""
0.066622928
0.041254632
0.0094454531
0.022176903
0.021849124
0.0080630332
0.011682527
0.022912545
0.0182337
0.0089666527
0.026642492
0.0099233817
0.060752954
0.032663397
0.02442234
0.041901454
0.019503992
""
0.019806836
0.023877619
0.014565594
""
""
0.081511855
0.043710932
0.070854463
0.102558
0.064384378
0.090412207
0.028188253
0.026421266
0.077831805
0.091654077
0.061521288
0.0061913631
0.078696847
0.034572721
0.10525321
0.038249079
0.094031192
0.031237664
0.034696307
0.085165232
0.043547515
0.027392924
0.040998708
""
""
0.052479208
""
0.049246442
0.064984441
0.079407059
0.062458329
""
0.021073343
0.043035943
""
0.015557198
0.028602486
""
0.027890699
""
0.051817015
""
""
0.024980642
0.006741778
""
0.0033259087
0.06059403
0.085763685
""
0.03699097
0.0048126141
0.016654523
0.055681352
0.026371166
0.072117932
""
0.023753393
0.015161133
0.074153326
0.078262128
""
0.10983013
0.01286746
0.074244425
0.058511574
0.01133032
""
0.058774866
0.021149643
""
""
0.035787195
0.016512243
""
""
0.050035905
0.047515634
0.044028439
0.01791154
0.078612909
0.01957457
0.026605453
0.050662309
0.049776156
0.030236667
0.022439312
0.011337451
0.038579259
0.037056725
0.026624965
0.040064964
0.038045198
""
""
0.015754571
0.026092468
0.032086611
0.007885891
0.050283089
0.059534036
0.078656167
0.050150506
0.067819037
0.053652149
0.010290781
0.036138587
0.030021016
0.03744255
0.010610832
0.026391661
0.022327168
0.027357481
""
0.034811832
""
0.06108826
""
0.02960537
""
0.073968299
0.036681354
0.051989809
0.053527009
0.025924517
0.057287723
0.044508308
0.030198198
0.013056147
0.052166499
0.024152957
0.0082845613
0.027492071
0.047660351
""
0.045965988
0.052608583
0.086038761
0.013250105
0.055239007
0.018735208
0.047821004
0.013772105
0.013499241
0.012989276
0.011202355
0.0022633378
0.0078768898
0.002651161
0.0042528822
0.014135992
0.021843025
0.056497231
""
0.046225671
""
0.10222173
0.027605621
0.031939119
""
0.040388186
0.010924718
""
""
0.0044200849
0.01273558
0.075037539
0.019930694
0.0061908606
0.05392132
""
""
""
""
0.095140509
""
""
""
0.046744082
0.045441654
0.028247209
0.0052775638
""
0.063653544
0.026239781
0.061867155
