kir_native_asian_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12272082
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086032547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045210604
""
""
0.090003766
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080978267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036197487
""
""
""
""
""
0.048235413
""
""
0.038464859
""
0.0968154
""
""
0.08051341
""
""
""
0.017947422
""
0.10747971
""
""
""
""
""
0.11159789
""
""
0.036089551
0.10376918
""
0.060207751
0.042084593
""
0.041489683
0.037300434
0.037304126
0.048349913
0.1118352
0.041476503
0.099859379
0.032038271
0.12500796
""
""
""
0.070633464
0.094476998
0.075839862
""
""
""
""
""
0.058570396
""
""
0.083667308
""
0.085091189
""
""
""
0.12499656
""
""
""
""
""
""
""
""
""
0.068520449
""
""
""
""
0.091700673
""
""
""
""
""
""
""
""
0.080459028
""
""
""
""
0.11568952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1261263
""
0.084416583
0.07956779
""
""
0.099545218
0.1009361
""
""
""
0.10628057
""
""
""
""
""
""
0.10089413
0.068628125
""
""
""
""
""
""
""
""
0.07670632
""
""
""
""
""
""
""
""
""
""
""
""
0.071731806
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10111415
""
""
""
""
0.067258433
""
0.073347919
0.098154828
0.067858085
""
""
""
""
""
""
0.10147602
""
""
""
""
0.11490518
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11202916
""
""
""
""
""
""
""
""
""
""
0.095595136
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.098140709
""
""
""
""
""
""
0.10681149
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048657048
0.016331503
0.069465779
0.058482815
0.11130399
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034527868
""
""
""
""
""
0.083592817
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11849894
""
""
""
0.097088665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
