kir_imm_black_pooled_mean_se
""
""
""
0.053040028
0.046431702
""
0.031591374
""
""
""
""
0.01858045
""
""
""
""
""
""
""
""
0.047821499
0.0275995
""
""
0.020852339
""
0.048809245
0.028273026
0.017305834
""
""
""
0.021758901
0.022995878
""
0.039969053
""
""
""
""
0.033244848
""
""
""
""
""
0.025751464
""
0.035889097
""
0.04510143
""
""
""
""
0.052610122
""
""
""
""
""
0.053101115
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026239159
""
""
""
""
0.02549175
""
""
0.03861694
0.037174117
""
""
""
""
0.055917606
""
""
""
""
0.011948798
0.021383619
0.021874577
0.0035273312
0.0072634886
0.016029226
0.022308549
0.0082279816
0.038826194
0.018729422
""
0.028975906
0.039382931
0.040854182
0.028522793
""
0.035211604
0.03804072
0.029074298
""
""
""
""
""
""
0.040509429
""
0.035257325
0.037070904
""
""
""
0.007660157
""
0.043533277
""
""
""
0.037341256
0.028427221
""
""
0.028362097
""
""
""
0.043068081
""
0.067532048
""
""
""
""
0.037530158
""
""
0.026688494
0.061641291
""
0.062171884
""
""
""
""
0.054845642
0.011907697
""
0.0054058009
""
""
""
""
0.014700352
0.034815233
""
""
""
""
0.047431897
0.035525929
""
""
""
""
0.036276899
""
""
0.034593098
""
""
0.060999364
""
""
0.047243912
0.03223031
""
""
""
""
""
0.033611126
""
0.028797906
""
""
""
""
0.056434117
0.032807663
""
""
""
""
""
""
""
0.037061773
""
""
0.018853594
""
""
""
""
""
""
0.020127853
""
""
""
0.0316111
""
0.075466938
0.067276731
""
""
""
""
""
""
""
""
""
""
""
0.054159038
""
""
""
0.030884312
""
0.074122839
0.017490953
""
""
""
""
""
""
0.032201253
""
0.031479068
""
0.038246077
0.028319398
0.032565657
0.020372551
0.0023366273
0.020216059
0.0051277461
0.0077094468
0.024919027
0.035997365
""
""
""
""
""
""
""
""
""
0.01547353
""
""
0.0064129406
0.054158222
""
0.025663331
0.0077760783
""
""
""
""
""
""
""
""
""
""
""
""
0.013369623
""
""
0.046277929
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051533606
""
""
""
""
""
""
""
""
""
""
0.056593958
0.029625261
""
0.0091223652
0.051202934
""
""
0.023143437
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038182605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040702857
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051989596
""
""
0.035861835
""
""
""
""
""
""
0.028748864
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020967454
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046342175
0.054425333
0.051988386
""
""
""
""
""
""
0.02168984
""
""
""
""
0.049830567
""
""
""
""
""
""
""
""
""
""
0.032563806
""
""
""
0.035210185
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024876447
""
0.021996183
""
""
""
""
""
""
""
""
""
""
0.061810378
0.057578776
0.062735498
0.057472195
0.01014653
0.063963443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040092725
""
0.024670098
0.019716766
0.012757373
""
""
""
""
0.043046597
""
""
""
""
""
0.029393742
""
""
""
""
""
0.042356346
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03371172
""
""
""
""
""
""
""
0.049722817
""
0.021429026
""
0.029730668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065169513
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044490848
0.050248604
0.029633351
""
0.021110766
0.02235432
""
""
""
""
0.039831094
0.014417491
0.023724085
""
""
0.017856138
""
0.053399358
0.0073740627
""
""
""
""
""
""
""
0.028348673
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014510107
