somecoll_asian_male_p25_se
""
""
""
0.062538385
0.16178063
""
0.072524428
""
""
0.1565199
0.16815463
0.054178976
""
0.12603956
0.11796349
""
""
""
""
""
""
0.07620763
""
""
0.060323644
""
""
0.078659348
0.053094365
""
""
""
0.055088308
0.061430983
""
0.10024516
""
""
""
""
0.16403545
""
""
""
""
""
0.048672989
0.12570725
0.099847078
""
""
0.1153982
""
""
""
0.16977297
""
""
""
""
""
0.16326602
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081469655
""
""
""
""
0.070265368
""
""
""
0.1479992
""
""
""
""
0.14469424
""
""
""
""
0.042525254
0.069423892
0.13074425
0.03656625
0.067100778
0.14774708
0.13008693
0.03843642
0.13433506
0.06328515
""
""
0.062598877
""
0.098076224
""
0.10379422
0.080968365
0.08849474
""
""
""
""
""
""
""
""
0.14233719
0.16968793
""
""
""
0.027778074
""
""
""
""
""
""
""
""
""
0.16079128
""
""
""
""
""
0.15717383
""
""
""
""
0.12338089
""
""
0.089853041
0.11896329
""
0.16815759
""
""
""
""
""
0.033184774
""
0.015787955
""
""
""
""
0.029624721
0.097667173
""
0.16233164
""
""
0.11804243
0.077896975
""
""
""
""
0.10746015
""
""
0.061493956
""
""
0.095640726
""
""
""
0.08683458
""
""
""
""
""
0.1272115
""
0.13390276
""
""
""
""
0.12170403
0.063170314
""
""
""
""
""
""
""
0.11582672
""
0.2065032
0.047331244
""
""
""
""
""
""
0.055243086
""
""
""
0.080237359
""
0.16664155
0.13831836
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087132908
""
0.15338907
0.064685367
0.20831977
""
""
""
""
""
0.10095383
""
0.086076193
""
0.1042221
0.074080773
0.069180757
0.11731744
0.0088655325
0.056738399
0.013374074
0.021198191
0.086083978
0.11118268
""
""
""
""
""
0.10906734
0.18197405
""
""
0.06737005
""
""
0.0238638
0.091128469
""
0.1008969
0.042306937
""
""
""
""
""
""
""
""
""
""
""
0.066970155
0.031563133
""
""
0.1482375
""
""
""
""
""
""
""
""
""
0.11115154
0.094236091
0.13486873
""
0.085764527
0.096403778
0.12698781
""
0.096252754
""
""
""
""
0.066294543
""
""
0.1736256
""
0.13398597
0.13974142
0.067736723
""
0.014976106
0.13456489
""
""
0.061584409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089354075
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095255814
""
0.10380603
""
""
0.090856686
""
""
""
""
""
""
0.096178629
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073764093
0.038757525
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079155363
""
""
""
""
""
""
0.063068792
""
""
""
""
0.17545791
""
""
""
""
""
""
0.12939394
""
""
""
0.087150179
""
""
""
0.057221685
""
""
""
""
""
""
""
""
""
""
0.15766077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056868441
""
0.05908484
""
""
""
""
""
""
""
""
""
""
0.11068156
0.1507972
""
0.096558608
0.018376777
0.091527566
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10750005
0.036029786
0.028528498
""
""
""
""
""
""
""
""
""
""
0.052621655
""
""
""
""
""
0.066121772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023781588
0.12176824
0.081699386
""
""
""
""
""
0.089548804
""
0.042007025
""
0.096876048
""
""
""
""
""
""
0.075390786
""
""
0.14192228
""
""
""
""
""
""
""
""
0.070413701
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040642466
0.056865927
0.030589024
0.055391803
0.022505807
0.016903192
""
""
""
0.093107797
0.087898597
0.011034968
0.03927251
""
""
0.018528014
0.12878987
0.034741793
0.0066050319
""
""
""
""
0.12146374
""
""
0.037123837
""
0.04648523
""
""
0.15467878
""
""
""
""
""
""
""
""
0.019617368
