staycz_natam_pooled_mean
0.76734906
0.55528903
""
0.64533859
0.56299418
""
0.73144484
""
""
0.66894394
0.62697107
0.74639732
""
0.70757842
0.71304876
""
0.77044213
0.5676384
0.8234911
0.6903066
0.67858249
0.86481792
0.69071078
0.4987053
0.66808546
0.54985744
0.6147871
0.64969969
0.63387197
""
0.58805692
0.58822423
0.7637074
0.50637472
0.60995215
0.66551352
0.75100344
0.78441155
""
""
0.74850023
0.61519301
""
""
""
""
0.65496933
0.85431772
0.68494612
0.75264865
0.74666256
0.70461935
0.53361636
""
""
0.69653225
""
0.7539112
""
0.41318813
0.53033537
0.65270686
""
0.51419741
0.55687177
0.50558496
""
""
""
""
""
""
""
0.62190086
0.5370627
""
0.76892912
0.75358361
""
0.63362873
0.58983636
0.63750499
""
0.73756689
0.64508897
0.58633828
0.43823907
0.50792402
0.81183857
0.72394007
0.54473984
""
0.61095709
0.64127749
""
""
0.62983227
0.57752752
0.62638825
0.57731324
0.53294152
0.63743943
0.61696714
0.5542773
0.49425223
0.57658017
0.59416139
0.63891429
0.52227879
0.58349007
0.53255314
0.66606241
0.69047362
""
0.73872411
0.67748773
0.65579468
""
""
""
0.44495395
""
""
0.51863486
""
0.60394013
0.56478387
""
""
""
0.66363627
0.40281454
0.5997842
""
0.65971607
0.51964194
0.57953566
0.76082295
""
0.67457426
0.65462327
0.68673331
""
""
0.75470221
""
0.52675265
0.86569709
""
0.35139346
0.5509063
0.66261595
0.72626293
""
0.66630036
0.79654974
0.70682764
0.69472927
0.61795509
0.58053279
""
""
0.57934678
0.72815585
""
0.66066015
0.67790747
0.57231414
0.67382222
0.63973373
0.74711877
0.64205402
0.82519311
0.5605303
0.46049505
0.56919485
0.63053542
0.72510386
0.65739781
0.67909074
0.36776766
0.42810577
0.6677804
""
""
0.68792522
""
""
0.65775269
""
""
0.586586
0.77599764
""
""
0.6442619
0.66480285
0.68146092
0.72362012
""
0.65860784
0.53812855
0.56649941
0.47596645
0.57433617
0.72712737
0.67712605
0.47330543
0.55828047
0.69916391
0.38309044
0.65242428
""
""
0.60677332
0.65113646
0.72380638
0.63299012
0.70697957
0.50134271
""
""
0.59883499
""
0.75139832
0.68154323
0.59530479
0.37439826
0.680336
0.56070405
0.65929407
0.65178406
""
0.75742167
""
0.36908555
""
0.60216123
""
""
0.51211619
""
0.83422709
0.57349563
""
""
0.58421224
0.7442922
0.63052189
0.48659381
0.80464053
0.48965752
0.79098988
""
0.51712441
0.79197556
""
0.55462521
""
0.64142442
0.62124777
0.69423336
0.57964915
0.58267611
0.53711253
0.70649612
0.61429161
0.64534414
0.74485648
0.55124736
0.78660476
0.74746066
""
0.6781171
0.57523388
0.69469446
0.69113624
0.72979248
0.77188152
0.36530232
0.7923224
""
""
0.64273584
0.59880799
0.50656289
0.64214557
0.66840285
0.80835807
0.70540708
0.74515539
0.38121679
0.53376883
0.66025561
0.81687576
""
0.67822629
0.52756494
0.54541743
0.72547394
0.71189028
0.62726885
0.67110211
0.5504871
""
""
""
0.78022265
0.55820781
""
0.52336389
0.6504094
0.60300469
0.62176383
0.6587832
0.74652296
0.68013388
0.65819758
0.55676848
0.57737631
""
0.67223197
0.2745136
0.80218428
""
0.47043809
0.49345973
0.50033534
0.65148199
0.72983283
""
0.60890883
0.68306255
0.70204526
0.47518089
0.62982881
0.65376705
0.46621445
0.58188134
0.7018652
""
""
0.60255426
0.67278659
0.53732473
0.64756346
0.52606559
0.58408159
0.61561733
0.52928716
0.35663891
0.62206882
0.44576797
""
0.53783214
0.55814463
""
0.60641593
0.62040889
0.53636909
0.703978
0.63338119
0.77370179
""
0.41088477
""
""
""
""
""
""
""
0.64339197
""
""
""
0.60897589
""
0.57315373
0.50101775
""
""
""
""
""
""
0.56604838
""
0.24662757
""
0.47461227
0.4642351
0.65035439
0.4902454
""
0.64890826
0.48075446
""
0.66145051
0.45176822
0.40022761
0.53664428
0.70973134
0.61785018
""
0.52108085
0.62214535
""
0.44983351
""
0.45758677
0.29595536
""
""
""
0.60530192
0.61414886
0.44740525
0.30165106
0.49407625
0.5470562
""
0.44838482
""
0.60616142
0.33198887
""
0.43791372
""
""
""
""
0.62412524
""
""
""
0.6280697
0.47125345
0.53711599
""
0.53430498
0.5218485
0.54627025
""
0.469899
0.6167354
0.32947811
""
""
0.67937601
0.61488402
0.6399433
0.67344564
0.47496262
""
0.75792187
""
""
""
0.57597953
""
""
0.5802924
""
""
0.63606888
""
""
""
""
""
""
""
""
""
""
""
""
0.46997705
""
0.57328534
0.54983944
0.71110612
""
""
0.16459362
0.61789459
0.39361459
""
""
""
""
""
""
0.43430611
0.57491326
""
0.3941507
0.6853857
0.6872077
0.44040427
0.45922461
0.46742043
0.60962886
0.61881453
0.50163144
0.70260948
0.53446007
0.50266397
""
""
0.59957439
0.57159305
0.65208322
0.44543874
0.64038736
0.39783567
0.63519031
0.69708979
0.71066976
0.65822303
0.5149129
0.77134895
0.59484214
0.58021164
0.53741264
0.56800514
0.78029841
""
0.3583459
""
0.50067234
""
0.45901448
0.55274349
0.41872755
""
0.55707383
0.45702419
""
""
""
0.47379899
0.50362819
""
""
0.21716835
0.32894996
""
""
0.5437305
""
""
0.63375986
""
0.65581673
""
""
""
0.61538118
""
""
""
""
""
""
0.54052007
0.54217988
0.65416968
0.47762689
0.69245666
0.71574813
0.51864904
0.6766609
0.32785252
""
""
""
0.25137475
""
0.47639319
""
""
0.53988159
""
""
0.55012786
0.38262254
""
""
0.51172179
0.41908297
0.5102402
0.48922396
0.60611576
0.61538506
0.65519619
0.58868659
0.56255454
0.54568547
0.47910309
0.66310257
0.39750841
0.5677681
0.6683929
0.62562287
0.59255558
0.76224232
0.63505757
0.67684335
0.64939594
0.60793447
0.64767456
0.73186058
0.54767811
""
0.71776748
0.67172575
0.58066285
0.57464761
0.66709095
0.55459535
0.59467459
0.71413159
0.63998616
0.52902323
0.71525848
0.62185311
0.56189078
0.57474828
""
""
""
0.6808272
0.48041365
""
""
