kfr_24_hisp_male_mean
0.5418151
0.42376825
""
""
0.52000064
""
""
0.4945145
""
""
0.58691549
""
""
""
""
0.46197456
0.50518966
""
""
""
""
0.40003002
0.4532963
0.3562296
0.47726503
0.48852029
0.37153578
0.5025171
""
0.48770809
0.54974443
""
""
""
0.4586044
0.48926979
0.43004519
""
0.40680504
0.48293871
0.46853989
0.40540692
""
""
0.44311598
""
""
0.40779471
0.46555907
""
0.45917615
0.43080989
""
""
""
""
0.48955435
0.42773151
0.4879567
""
0.41898552
0.46407843
0.39297864
0.61065626
""
""
""
""
""
0.52007163
""
""
""
""
0.54102403
""
""
0.54692382
0.59737074
0.5709008
0.40320718
""
""
0.58421457
""
""
""
""
""
""
""
""
""
""
""
""
0.48525009
0.47908965
0.50619096
0.50003403
0.56727135
0.58205169
0.48122883
0.49701014
0.47518224
0.48486236
0.46339777
0.50096744
0.47746348
0.48497725
0.49549139
""
0.49995616
0.37536183
0.51719677
0.49411669
0.50772792
""
0.53681076
""
0.47936788
""
""
""
""
0.54385865
0.4919675
0.46707413
0.51261503
""
""
0.4796738
""
0.4580003
0.41943324
""
0.40680265
""
0.50160104
0.43397889
0.48132503
0.43559811
0.49486664
""
""
0.40654781
0.48771167
""
""
""
""
""
0.3439807
0.38959682
""
""
0.38454869
0.41307992
""
""
""
""
""
""
0.39451391
""
0.47265482
0.49839318
0.44761246
""
0.43831176
""
0.46416312
0.44655085
""
""
0.42283973
0.41800395
""
""
0.43230483
0.28937891
0.45254526
0.4248676
""
0.46807986
0.52028364
""
0.55667949
0.46321166
0.46525264
0.53654236
0.51565427
0.46470851
0.50608081
0.45347139
0.4741199
0.48728681
0.47323605
0.47693712
0.49861372
0.46771067
0.44880885
0.51590306
0.48585063
0.4871701
0.50942552
0.47112647
0.47282571
0.4908559
0.50910854
0.54512751
0.50426912
0.53945559
0.46122015
0.5101468
0.52097821
0.44645339
0.50078225
0.48551038
0.50039804
0.50116009
0.48860478
0.49182987
0.48756129
0.48803407
0.52122605
0.49950379
0.4955287
0.49293551
0.49450454
""
0.54182023
0.52679241
0.52071017
0.48520201
