proginc_asian_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061688311
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0063775862
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011260795
""
""
0.020289421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0076939305
""
""
""
""
""
0.013648315
""
""
0.025351247
""
""
""
""
0.03910077
""
""
""
0.0029342803
""
0.012734543
""
""
0.049163908
""
""
0.026627285
""
""
0.00064071536
0.017064339
""
0.013053096
0.0064156754
""
0.010255807
0.0047628642
0.0049206987
0.0028454838
""
0.012030479
0.012078843
0.0045267222
0.014556421
""
""
""
0.01887268
0.010847103
0.046159498
""
""
""
0.017954001
""
0.0030070555
0.1114608
""
0.013236746
""
0.0095562516
""
""
""
0.024899412
""
""
""
""
""
""
""
""
""
0.018540913
""
""
""
""
0.04989744
""
""
""
""
""
""
""
""
0.018609442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0051698396
0.006350683
""
""
0.012437346
0.017371763
""
""
""
0.006573813
""
0.053154752
""
""
""
""
""
0.0021944121
""
""
""
""
""
""
""
""
0.027281083
0.0094583845
""
""
""
""
""
""
""
""
""
""
""
0.0039183032
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013573247
""
""
""
""
0.03685879
""
0.005958423
""
0.038459182
""
""
""
""
""
""
0.034540202
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012305379
""
0.0091727776
""
""
""
""
""
""
""
""
""
""
0.0056488523
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.007215803
""
""
""
""
""
""
0.012627134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0052202712
0.0066750492
0.0080952225
0.024219833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.005674616
""
""
""
""
""
0.0017490002
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018406803
""
""
""
0.0058349315
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
