kfr_29_hisp_pooled_mean_se
0.011186422
0.013237834
0.041681025
0.007947132
0.006909248
0.023697557
0.0051436871
0.021263614
0.028206594
0.0092825918
0.0088522248
0.0040587517
0.029778494
0.015308052
0.0076797628
0.026659325
0.027683517
0.0089789899
0.032359462
0.028506828
0.0082480125
0.0042021051
0.0099921934
0.011473104
0.0039280932
0.0247465
0.0082361279
0.0055625043
0.0038880364
0.016659468
0.019584451
0.015188771
0.0053369766
0.0055671334
0.020893816
0.007465641
0.024365149
0.019156834
0.038187992
0.028550567
0.0096358331
0.028477538
0.039902378
""
0.02919654
0.028075894
0.0033960929
0.012186373
0.007559143
0.016032565
0.0080511775
0.0094378116
0.013311731
0.047067624
0.053853069
0.0082596913
0.029450245
0.041874643
0.033748981
0.014239811
0.020737784
0.0066657821
0.0383991
0.021025747
0.029693045
0.026612232
""
0.050450813
0.024864227
0.024582919
0.027768478
0.023180487
0.019593984
0.013664991
0.019867722
0.032950673
0.01632411
0.018464696
0.029964026
0.0053086593
0.018233826
0.0154515
0.028277799
0.012784213
0.0049022343
0.01529236
0.017925739
0.0068458705
0.0082519241
0.0095566949
0.013861164
0.017786497
0.020756042
0.0099049164
0.019378042
0.0260623
0.0128381
0.0044426159
0.0016880329
0.0031246541
0.0037356641
0.00078642345
0.0019862968
0.0029154702
0.0042012911
0.0014616388
0.0039495318
0.0034634839
0.012783105
0.0053695855
0.0076305461
0.011134868
0.0062554106
0.030484639
0.0068011233
0.006236786
0.0066202502
0.029250322
0.027611421
0.033183023
0.0084559927
0.013476104
0.017670613
0.0087671718
0.019937295
0.007443307
0.0078262277
0.015531618
0.025779201
0.026318973
0.0021917173
0.019366585
0.010224644
0.018827053
0.0053330604
0.021204043
0.0079902466
0.006403191
0.024071202
0.018892363
0.0079511544
0.0098110354
0.028728513
0.021586731
0.014372694
0.04294977
0.0099335555
0.017578198
0.033479109
0.030779405
0.025808062
0.0071584303
0.015927009
0.033611007
0.0050111222
0.0088974824
0.038674474
0.010425437
0.032670401
0.025994699
""
0.059496187
0.0076079676
0.0035430375
0.029576281
0.0015017122
0.026348846
0.026852777
0.035032488
0.0072552059
