hours_wk_hisp_pooled_p25_se
3.3399496
5.145474
""
3.6023924
2.5279796
""
1.9043521
""
""
4.8403535
2.6227267
1.5203623
""
4.9268756
2.584415
""
""
3.2113526
""
""
3.3277092
1.8028821
4.8663893
3.318701
1.6258935
""
2.891674
2.1571722
1.5932052
""
""
5.5267258
1.7345731
2.4380338
""
2.6351221
""
""
""
""
3.3490655
""
""
""
""
""
1.205469
4.0834885
2.6298456
""
3.1722641
2.6469717
5.0574865
""
""
3.0526395
""
""
""
5.0813251
""
2.3809083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.3305936
""
5.2607155
""
5.2751279
1.9799846
""
""
2.6470726
3.0458989
4.0248652
3.4555731
""
""
4.2287078
""
""
5.1969728
1.5474172
0.63949275
1.146976
1.4714123
0.27336693
0.73036069
1.1039236
1.6866826
0.60111988
1.5531564
1.559859
4.401639
2.1501596
2.9143982
4.1457109
2.1745906
""
2.2660286
2.2481802
2.8589437
""
""
""
3.7197328
""
""
3.7732739
""
3.0133512
2.7437816
""
""
""
0.85858995
""
3.999464
""
2.042779
""
3.1328337
2.4774439
""
""
2.0816815
4.4467893
""
""
5.3549728
""
3.7841392
""
""
""
""
2.9444396
""
""
2.0645373
2.8847094
""
4.309485
""
""
""
""
3.7742474
1.5023134
""
0.4894256
""
""
""
2.7607088
0.8500542
2.0531857
3.7395883
1.5754118
""
4.0155063
2.0633974
1.1022614
5.2110844
""
""
""
2.4658475
""
""
2.0928781
""
""
3.043366
""
""
3.5915799
2.2458208
""
""
""
2.5846026
3.405046
1.5000309
3.5065567
1.8142302
2.0611646
3.9598026
2.8179674
3.3810465
2.165808
2.0803895
""
5.137331
2.4984734
4.905149
4.0790491
""
""
1.2739772
4.1279583
1.856009
1.1923624
""
""
""
""
""
""
1.8020881
4.2383881
4.4560065
4.6825776
2.1497297
2.3004336
2.3884125
3.4635971
""
""
""
""
""
""
""
""
""
4.0858378
""
3.8862658
""
""
4.2118363
2.0772166
5.4407816
3.5472431
1.1150229
3.6241727
4.2744746
""
3.4893095
""
3.109719
1.7626593
""
2.0765188
4.673419
1.1843837
1.0574036
1.6530812
1.4067968
0.21805494
1.4889138
0.35487184
0.60451424
1.8297877
2.5961881
5.5056691
""
4.6313214
""
""
3.9898698
7.1403937
""
4.9982462
1.0425563
""
""
0.60022831
1.9845155
""
1.2954981
0.65732521
4.8285365
""
""
""
""
""
""
3.959233
""
3.2776701
4.5575905
3.7672708
1.0707543
""
""
4.1678295
3.4166653
3.7808697
""
3.4787569
4.2852063
""
2.6586912
4.7788515
""
4.3889856
2.6482375
2.7393179
""
3.2797184
3.4482853
4.7176905
""
2.5362115
""
""
""
3.1849
3.176379
4.1261888
4.7490525
1.8246938
""
2.082777
1.6904672
0.9133324
2.9462278
0.28033972
1.6202061
3.4117241
""
1.8186198
""
4.8802896
3.8422778
4.2780743
""
""
""
""
""
""
""
""
""
""
""
3.9324496
""
""
""
4.3869996
4.9599857
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.0786743
""
""
""
""
""
""
""
""
""
3.1322496
3.3414583
""
""
""
4.4366856
""
""
""
""
""
""
""
""
""
""
""
""
""
3.1330585
""
""
3.4732156
""
4.0976663
4.486762
5.4526253
2.0481753
""
""
""
3.5887504
""
""
""
""
2.3465166
2.8621833
""
""
4.0856953
3.2615104
""
""
2.955554
1.8688844
""
2.8735871
""
""
1.417927
3.4636362
""
""
""
""
""
1.2498274
""
""
1.0263442
3.006279
""
""
""
""
""
""
""
""
""
2.6533189
""
3.9743552
""
""
1.0476011
0.53163111
""
""
2.9616737
3.6330092
2.7223606
""
""
""
""
""
""
4.716383
""
""
3.457139
2.2968843
1.4905448
4.0687122
4.605792
""
2.4230735
3.9502914
4.0057092
1.1467526
3.315155
4.574748
""
""
4.8117833
""
2.9481645
3.7367089
2.5087805
""
4.1550283
2.2806699
3.3205955
1.586742
""
1.2378455
""
""
4.0527916
0.33805996
1.8095469
""
1.4476244
""
1.2950399
""
1.3541296
0.89736378
1.5440017
2.1311052
1.080729
2.6255276
""
""
""
1.3170326
1.7871265
3.7717376
""
2.6141579
3.2791982
3.2022772
2.5113075
1.1273296
3.7087646
2.8760288
0.59924203
3.2614334
0.31882799
1.853317
2.4029517
""
0.84734523
1.5531152
2.4802241
2.2749705
2.0701847
2.4824314
0.61690807
0.32654497
0.56428647
1.3383991
1.0902101
0.29387811
1.6001853
2.0174465
3.7060084
1.3950242
2.7693582
""
