kir_stycz_black_male_mean_se
0.013824383
0.011987747
0.015229941
0.028464543
""
0.016982963
0.01444597
0.0088509703
0.01136431
0.029505415
0.024796719
0.025249965
0.014888524
0.032829471
0.053936135
0.01519609
0.015522463
0.019630225
0.024001487
0.0234106
0.027664326
0.039322663
0.013128106
0.0092098368
0.051776588
0.013027191
0.015681231
0.011994876
0.03002988
0.032344628
0.026152071
0.017106429
0.014615435
0.014428787
0.0082234405
0.032814939
0.0028018705
0.042912018
0.01555514
0.019967405
0.0091879433
0.015019799
0.01431655
0.011840195
0.0058568255
0.017806448
""
0.036289334
0.0039075674
0.022087842
0.0042556138
0.010879428
0.01720931
0.016466498
0.014152925
0.019550154
0.0087275086
0.022069864
0.015257056
0.020168342
0.0097305458
0.014228567
0.006341788
0.026384505
0.029061461
0.022596184
""
""
""
0.012107306
""
""
""
""
0.021967405
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01961166
0.04710862
""
""
""
""
0.0042174379
0.035752717
""
0.0087693268
0.023228651
""
0.063323483
0.034403089
0.020018185
0.022900412
""
0.045618512
""
0.026344009
""
""
0.020157814
0.017897816
""
""
0.074247174
0.021122919
0.029081559
0.017133079
0.047217961
0.0085278703
0.02649454
0.02666991
0.019021766
0.019268462
0.016259072
""
""
0.017039701
""
""
0.017926546
0.021613695
0.024199393
0.044664741
""
0.033967383
0.0073356587
""
0.044422872
""
0.024293115
0.030290287
0.032067012
""
0.017940937
""
""
0.012176353
0.010948039
0.028725779
""
0.027191106
""
0.014299969
""
0.013207607
""
0.032855541
""
0.040589847
""
0.0038362003
""
0.013360994
0.02748627
""
""
0.014566123
""
""
""
0.013247832
""
0.026685322
0.029551372
0.028734969
""
0.0039152997
""
""
0.026960809
""
""
0.0054642637
""
0.044019185
0.0079992237
""
0.061133374
0.040919166
""
0.0090763997
0.02009776
""
""
0.0018093366
0.026192944
0.022305191
""
0.053447317
0.015874006
""
""
0.015437405
0.04587552
""
0.007007149
0.031493295
""
0.0047079129
0.0044943294
""
0.0038226324
0.0043864977
0.007494038
0.0079026166
0.029340418
0.0091797104
0.016703211
0.0080943061
0.035200957
0.050888892
""
""
0.0065837326
0.020329531
0.015450706
0.030022278
""
""
0.02189876
""
0.012524514
0.028055387
0.032480009
0.010914329
""
0.0062859156
""
""
""
0.034178063
0.056033157
""
""
""
""
""
""
""
""
0.0053745969
""
0.031216331
""
""
0.0071556866
""
""
""
""
""
""
""
""
0.017319353
""
""
""
""
0.036266651
""
""
""
0.059730746
""
""
""
""
""
""
""
""
""
""
""
0.036232375
""
""
""
""
""
""
""
""
""
""
0.042617403
""
0.0050859856
0.0049677668
0.038078398
0.017717781
0.0054452657
0.013839375
0.031716119
0.031218966
0.0084038414
0.0046471548
0.0085196709
0.0027206282
0.0065477607
0.029049946
0.00890595
0.024177253
0.006433568
0.0023474924
0.042373169
0.016547665
0.028272718
0.011685532
0.012826089
0.01478606
0.023292426
""
0.002901911
0.0050936351
0.022861982
0.036430016
0.0070946557
""
""
0.029879799
0.026479376
0.052291106
0.023373622
0.016411219
0.013199543
0.0034690835
""
0.012018521
0.012146844
0.017179519
""
0.0088311462
0.0070625218
0.0054269726
0.022124272
0.055444762
0.01835881
0.008531101
0.0077530267
0.015741507
0.0020679808
0.022965427
0.017571041
0.01015675
0.02833036
0.0031440344
