comcoll_white_pooled_mean
0.41606697
0.3359893
0.37247524
0.45056117
0.53457153
0.43901229
0.49191514
0.4006331
0.41940886
0.48362949
0.40238824
0.52211505
0.44794381
0.41753608
0.4360975
0.43795151
0.43418723
0.49586055
0.44727254
0.40863168
0.4792892
0.45912388
0.51429635
0.53102279
0.61125892
0.49574208
0.5050115
0.50459498
0.48204616
0.49219126
0.48480678
0.51371473
0.56028479
0.53278446
0.49506935
0.43976405
0.45777619
0.48530245
0.49332094
0.53704041
0.56969488
0.44914156
0.49295384
0.38318512
0.46692994
0.55787075
0.54656696
0.36973327
0.51741773
0.39241755
0.38280165
0.44194448
0.40396264
0.33781895
0.6013521
0.43616682
0.43168035
0.30668846
0.37765786
0.42803037
0.4577153
0.44427234
0.48510349
0.35540643
0.36431131
0.39820641
0.33628258
0.41528338
0.37809905
0.35099581
0.50191194
0.51565331
0.58132279
0.41303906
0.37114659
0.36237222
0.42736492
0.38806358
0.41722271
0.48946539
0.38846329
0.42890298
0.37057477
0.36378643
0.46494511
0.38813323
0.32244921
0.39004427
0.46901897
0.39750144
0.41338542
0.31825992
0.31665498
0.42577094
0.35596046
0.31045741
0.37037665
0.34844527
0.4606559
0.39532483
0.47058481
0.57024497
0.52167082
0.46986759
0.51449835
0.50345743
0.44116655
0.45898885
0.36631039
0.38840652
0.52304327
0.4138439
0.54997927
0.45816082
0.48087564
0.48551378
0.49683824
0.41093972
0.35580409
0.39342377
0.44279733
0.40400717
0.46926764
0.3675456
0.44677123
0.48507708
0.49511534
0.43001029
0.41747093
0.40686715
0.57175523
0.35299069
0.49478683
0.35194987
0.40464005
0.42819577
0.39549991
0.42753583
0.38595027
0.54575729
0.52434081
0.41540164
0.39202526
0.43690234
0.43263707
0.50962377
0.4395813
0.51056403
0.52244931
0.52893955
0.39244571
0.504466
0.42830393
0.54827434
0.45741397
0.45701367
0.43884885
0.47956833
0.37344512
0.46116403
0.33972526
0.37356144
0.47313803
0.55568773
0.3571645
0.66782188
0.52457792
0.48832655
0.41909891
0.41057673
0.525087
0.52006859
0.38516352
0.46270391
0.3644895
0.43380186
0.45270827
0.45936739
0.42924398
0.44264993
0.43426394
0.37850651
0.44804323
0.37332511
0.34872422
0.51686907
0.38044721
0.43118739
0.49714804
0.34919673
0.42683455
0.36248347
0.48939988
0.40909556
0.43008739
0.43231291
0.46744648
0.52119249
0.48870701
0.45785573
0.47374478
0.36557505
0.40159824
0.43026739
0.40770143
0.48959422
0.50579941
0.41602841
0.41687512
0.45650777
0.43089801
0.50274295
0.49653214
0.47953257
0.52455044
0.4366343
0.47302344
0.54835337
0.44536108
0.42248604
0.51670802
0.51697552
0.37934431
0.44555217
0.48811841
0.41452202
0.48700127
0.49198598
0.5992173
0.49560747
0.49622035
0.50865704
0.44442686
0.48768255
0.48903245
0.42829275
0.40194434
0.48079708
0.33814642
0.36366943
0.43144575
0.42526656
0.42008382
0.41380176
0.42228609
0.45240691
0.50367934
0.57465315
0.49857178
0.55973494
0.60489333
0.50538486
0.45634845
0.5365603
0.49742767
0.50258726
0.48871413
0.61940074
0.45474935
0.53634834
0.43295848
0.58665043
0.48774707
0.48146382
0.59845948
0.70734841
0.62758338
0.69709635
0.61019999
0.51918757
0.44153574
0.47479337
0.4327611
0.44393519
0.38760167
0.45018122
0.51296151
0.52483869
0.46908748
0.51550943
0.55484772
0.58918208
0.59164691
0.64866757
0.56402355
0.48760086
0.56842995
0.64036644
