two_par_pooled_pooled_mean
0.72951221
0.7564441
0.56380707
0.70371336
0.80873346
0.26528543
0.51327878
0.68489498
0.52316844
0.76820165
0.75294924
0.61662292
0.604164
0.72701555
0.7822969
0.75282478
0.74132979
0.54463392
0.56734413
0.69491231
0.64763188
0.78844976
0.71220219
0.4238511
0.77269489
0.71723694
0.62209672
0.6968435
0.75751281
0.80776525
0.73390758
0.29791114
0.3835054
0.62558573
0.66748071
0.79757881
0.58309662
0.77369094
0.75112963
0.7540254
0.6597569
0.7479558
0.29463074
0.30254754
0.73485184
0.51700705
0.81173187
0.75936592
0.59174985
0.67327827
0.51467389
0.74640614
0.3055698
0.52923322
0.55042642
0.68336535
0.56041253
0.77384901
0.83505911
0.29080141
0.5928486
0.61635643
0.61421895
0.75982636
0.69524235
0.44041201
0.79584843
0.70986027
0.64229888
0.77371973
0.79529494
0.81118
0.87219661
0.81259263
0.82059979
0.74858725
0.90357029
0.80993342
0.82129765
0.80496621
0.80712646
0.77912217
0.72940272
0.83172923
0.71449256
0.68858558
0.69847369
0.83199954
0.78985316
0.82807672
0.74086601
0.80599409
0.83299881
0.85889441
0.86206132
0.66602004
0.62813652
0.77157086
0.73715901
0.75140238
0.80725628
0.88110679
0.66679168
0.70467848
0.68511182
0.73297989
0.70310527
0.67751294
0.7067216
0.7646606
0.71272248
0.62026209
0.7369619
0.79850465
0.76620662
0.83723104
0.66778475
0.76458853
0.7487396
0.42888847
0.68678844
0.83073258
0.80438584
0.80250478
0.67080992
0.73420495
0.75906992
0.77926642
0.51155305
0.64484203
0.68634629
0.56229854
0.66731209
0.78610581
0.80611962
0.82202023
0.71578407
0.81408036
0.80128777
0.61564147
0.73973709
0.64611089
0.82018793
0.83276093
0.6909976
0.54742938
0.74877775
0.6317023
0.7976923
0.47786602
0.63077384
0.68929785
0.78594589
0.77384859
0.8508988
0.77496213
0.6499536
0.54360443
0.58272648
0.81825352
0.60979921
0.85536909
0.61928535
0.80844569
0.43703201
0.83892018
0.73888606
0.78570902
0.77721441
0.76940125
0.60651904
0.80700457
0.54294735
0.79077554
0.82352531
0.85513818
0.71664923
0.68064892
0.80036396
0.841057
0.67365885
0.79736167
0.74293047
0.82129163
0.56322372
0.74151754
0.68925393
0.67487812
0.80523247
0.74572915
0.81274813
0.74514157
0.74304032
0.75600165
0.82989186
0.63017726
0.74666035
0.74334449
0.72970355
0.75381577
0.66640371
0.68113458
0.74439001
0.79284394
0.64549273
0.65062594
0.7463575
0.81865776
0.70864731
0.69472575
0.79338044
0.79081184
0.65360481
0.72682869
0.78690445
0.72705722
0.79986179
0.81709403
0.70357311
0.6862666
0.72754276
0.70425051
0.7027545
0.68488562
0.69640529
0.76476121
0.73545355
0.72067916
0.73385489
0.6705631
0.76311219
0.87770194
0.78630853
0.72600085
0.73607129
0.72604024
0.74202281
0.74208927
0.76961732
0.65039098
0.75695497
0.74094504
0.71514785
0.72568059
0.68357414
0.70902687
0.75680459
0.83181298
0.8721174
0.76525855
0.7647751
0.80686033
0.82527637
0.80133408
0.76034963
0.83214599
0.69750386
0.7238217
0.85260975
0.80076706
0.56435692
0.96722013
0.86731535
0.77995479
0.87056518
0.78840506
0.78904432
0.77435029
0.79567194
0.80756938
0.79794985
0.82649267
0.74055684
0.82011521
0.78585351
0.84203959
0.82066453
0.76328284
0.78697342
0.81114185
0.71692204
0.81617188
0.80321598
0.7783767
0.8166191
0.8055591
0.77349728
0.79787964
0.7253021
0.7393353
0.86424202
0.82138592
0.84178609
0.73103011
0.74954104
0.7106449
0.88879114
0.75455123
0.83418477
0.76679987
0.87280196
0.78689015
0.84959894
0.83875108
0.83463633
0.86352324
0.72507036
0.85779566
0.75514412
0.7364344
0.82462132
0.80279464
0.74477375
0.77767617
0.84221035
0.76571351
0.69546121
0.68796957
0.68378007
0.33426362
0.65964746
0.75991625
0.71403044
0.70259386
0.73566318
0.612589
0.68812227
0.7195788
0.74752533
0.7947402
0.66260618
0.64147848
0.61741084
0.70314294
0.63483518
0.66107571
0.7563327
0.66029006
0.39203766
0.77952659
0.67222762
0.72236109
0.62924892
0.7142778
0.58261615
0.74019343
0.67984301
0.64510578
0.74950612
0.69004041
0.66592115
0.57370013
0.73985761
0.70709378
0.67515725
0.63300496
0.6801123
0.66651863
0.59042174
0.66109794
0.67846882
0.74990976
0.54782957
0.66878295
0.77286839
0.7845307
0.60913509
0.60989892
0.65469617
0.63363975
0.72620493
0.65273553
0.65396321
0.6473251
0.77947706
0.61958683
0.78628027
0.71597087
0.74187624
0.68967575
0.74417055
0.67341393
0.67500478
0.68167323
0.70198059
0.71532077
0.7413491
0.67520791
0.64019948
0.66291684
0.57228446
0.5434342
0.79226696
0.70912647
0.73074424
0.55934858
0.74067068
0.53951621
0.64593804
0.79936081
0.55931026
0.82362932
0.68433535
0.4615379
0.64842939
0.52746445
0.79859388
0.60257554
0.71997046
0.76880074
0.67305785
0.58916128
0.80668622
0.66900963
0.80403262
0.54992378
0.43811357
0.52695179
0.62699342
0.74463511
0.61999303
0.58943713
0.83388621
0.63114989
0.72843879
0.69782537
0.54670876
0.81654072
0.79721761
0.56474251
0.49072379
0.65809172
0.48230365
0.4594945
0.73074251
0.46122149
0.73572499
0.79234886
0.64352036
0.62675488
0.64714968
0.81142724
0.86085612
0.71483314
0.81855792
0.7502386
0.55288011
0.7762723
0.76857209
0.61864674
0.75297189
0.62182885
0.51178193
0.74234253
0.75845069
0.68452412
0.31489316
0.76859713
0.76673621
0.71676224
0.75564837
0.74691874
0.72720498
0.58328938
0.73464584
0.63296694
0.68567789
0.53187931
0.54726976
0.52694762
0.71711373
0.63693112
0.68676835
0.61557001
0.79146254
0.73432094
0.6175319
0.69709951
0.62621742
0.76376951
0.55088633
0.57995832
0.52599782
0.76254487
0.65335929
0.59577161
0.63630068
0.42412966
0.70495045
0.72623676
0.68150777
0.73785734
0.5912717
0.64866757
0.82627362
0.70922005
0.74719983
0.58097494
0.77372342
0.75579125
0.7856198
0.68317133
0.51729965
0.59203464
0.45878828
0.79597896
0.38502792
0.54850382
0.73249269
0.64108372
0.60895103
0.60737318
0.58478093
0.73271251
0.47470027
0.56001538
0.46263948
0.50718451
0.69055563
0.55900353
0.55784339
0.38335866
0.55258995
0.5892958
0.64893246
0.79671025
0.65574616
0.61114603
0.50477386
0.53287268
0.82853514
0.6284247
0.73748213
0.73182094
0.63205844
0.44294268
0.52666289
0.69428915
0.60460472
0.63826525
0.78143251
0.65764129
0.71966618
0.53362161
0.63011849
0.64537621
0.76905996
0.7820704
0.76586866
0.75587869
0.79805678
0.88628095
0.8451004
0.90589774
0.85675526
0.86708558
0.85931075
0.84006071
0.83161938
0.84926164
0.8383826
0.88691753
0.77308041
0.76956743
0.9095999
0.83738309
0.6450485
0.82077777
0.87021619
0.83736378
0.918024
0.86358958
0.82617319
0.80722648
0.85751271
0.8974629
0.80861551
0.80884379
0.86166489
0.80588055
0.82084048
0.79707485
0.92815065
0.81262565
0.80387658
0.89410543
0.79620391
0.8129577
0.77400088
0.76869458
0.91267616
0.80607712
0.84899122
0.7753529
0.80208635
0.56326199
0.8390063
0.80375427
0.86289561
0.82798862
0.91783381
0.81967819
0.76657653
0.74147344
0.80575699
0.8025791
0.8197369
0.86447352
0.78614873
0.61336672
0.83913302
0.83048546
0.82132804
0.7922051
0.83606398
0.83797586
0.78929579
0.83612514
0.85277832
0.79163975
0.82287282
0.79633391
0.78741699
0.8284688
0.79908967
0.83851635
0.80258524
0.82944268
0.865592
0.85065788
0.82615638
0.81283945
0.75003421
0.88061333
0.76277727
0.84027362
0.8623023
0.81900132
0.75760323
0.71866512
0.84602857
0.75528973
0.78731596
0.80216557
0.77743661
0.80515355
0.80876046
0.81532454
0.82381368
0.85238844
0.79514688
0.72305995
0.81061256
0.77390552
0.78584069
0.85250837
0.82543987
0.77689421
0.83295941
0.84701014
0.86459839
0.81633681
0.79607981
0.83742785
0.82343668
0.71448666
0.81847262
0.86592102
0.84793144
0.85636693
0.65510553
0.85742664
0.83067256
0.82706648
0.73101372
0.65235865
0.80149031
0.7125349
0.79820585
0.81667435
0.8309859
0.82708937
0.78614777
0.81944776
0.83334202
0.74007601
0.82524383
0.77473313
0.88758129
0.7982263
0.83339518
0.80861288
0.78774577
0.7994979
0.73447269
0.88636148
0.86001629
0.74956727
0.81277788
0.8411119
0.79310882
0.83427387
0.81463492
0.8418225
0.78004992
0.73815274
0.83633459
0.80348462
0.8097648
0.83690214
0.83534825
0.81823808
0.82785386
0.7484597
0.86531854
0.76430392
0.77319294
0.78118825
0.81886381
0.87055975
0.81647581
0.82345504
0.73144495
0.79947269
0.85695767
0.8472985
0.8164863
0.83709008
0.76877326
0.76329607
0.8400833
0.80623835
0.8754406
0.79594564
0.77852696
0.775778
0.81448865
0.80711514
0.81916535
0.89172804
0.69976765
0.75046331
0.81021464
0.739057
0.61708277
0.80345523
0.83911663
0.79778218
0.76023138
0.79953903
0.81797218
0.8431952
0.80293614
0.81822884
0.77855861
0.80359262
0.82196009
0.81802505
0.82316822
0.83749086
0.86328036
0.83722335
0.82920974
0.80513233
0.84840709
0.79678297
0.72648847
0.75847316
0.79497051
0.87162149
0.79520577
0.80526257
0.82424664
0.79160494
0.79803497
0.83920622
0.8484199
0.73829842
0.80229837
0.76196498
0.84651858
