kfr_hisp_female_p25_se
0.051825602
0.032283742
""
""
0.02772801
""
""
0.025590677
""
""
0.046092723
""
""
""
""
0.035979692
0.053580798
""
""
""
""
0.03353275
0.029670591
""
0.026779687
0.046942122
0.05988824
0.032901488
""
0.034419645
0.066248246
""
""
""
0.035059415
0.05202942
0.015269403
""
0.037519287
""
0.044417635
0.037383884
""
""
0.022591086
""
""
0.022957075
0.017594581
""
0.022630611
0.024352761
""
""
""
""
0.037154917
0.053229343
0.040481318
""
0.04108509
0.068637691
0.033289749
0.05327256
""
""
""
""
""
0.011228863
""
""
""
""
0.025009727
""
""
0.052248914
0.065474644
0.10033507
0.068718068
""
""
0.034111742
""
""
""
""
""
""
""
""
""
""
""
""
0.027552733
0.0072227111
0.01379284
0.019124374
0.017458946
0.042698313
0.025305724
0.001801576
0.0091619305
0.016878197
0.0028455066
0.0069123455
0.0068131913
0.012304419
0.0046726633
""
0.055412382
0.063813038
0.010918243
0.048329879
""
""
0.028880334
0.064431451
0.051588561
""
0.089713916
""
""
0.057902496
0.03219334
0.023483306
0.048670385
""
""
0.07247179
""
0.031122496
0.070330828
""
0.022868119
""
0.043198351
0.035274968
0.050935742
0.051583443
0.050869782
""
""
0.032476805
0.025997316
""
""
""
""
""
0.069224291
0.041881625
""
""
0.048297383
0.045140639
""
""
""
""
0.052214175
""
""
""
""
0.047547393
0.028098103
""
0.013910956
""
0.072483912
0.035209171
0.05224197
""
0.014478368
0.024840435
0.058726113
""
0.039155569
""
0.012050925
0.042756245
""
0.031383116
0.0036345418
""
0.035156202
0.0098911133
0.034200534
0.019202702
0.0045519755
0.029329881
0.015801206
0.0022221219
0.017129762
0.01824395
0.0038410753
0.039593406
0.002710778
0.0055217496
0.023448717
0.035614882
0.00077145093
0.0052117836
0.012904329
0.044641912
0.013084746
0.0042788102
0.043342829
""
0.0034160852
0.0096701663
0.024123339
0.0019791562
0.010984449
0.05446652
0.0020146668
0.0037155091
0.0089690732
0.0019573802
0.0017758664
0.0051052081
0.003654835
0.0085539417
0.0045433622
0.0045775212
0.0030426045
0.0051154774
0.014270191
""
0.02702486
0.0064586862
0.0067178886
0.0037950447
0.0086589977
0.01368329
""
0.0029427621
0.025696935
0.0031589579
0.0076924469
0.011702149
0.0045738406
0.016229579
0.0065752501
0.049648765
""
0.030515807
0.0094551882
0.025078857
0.053101707
""
""
0.025710741
0.041358974
0.038467061
""
0.020246672
0.0032371373
""
0.020843206
0.040653139
0.059198126
0.0058311531
0.024276389
0.021626938
""
""
0.064678483
""
0.025309382
""
0.0066840723
""
0.035526071
0.039686441
0.022446454
0.010344191
0.01685854
""
0.024854394
0.013401373
""
0.045524195
0.028610211
0.018638579
0.014294154
0.013542033
""
0.053993527
0.0508347
0.084055007
0.019049903
0.0057530743
0.075791433
0.018393889
""
0.034686301
""
""
""
""
0.048346415
0.061021712
0.0059041898
0.052382581
0.0054248464
0.0047484017
0.027313866
0.025514077
0.0059325071
0.012639727
0.032241005
0.016977688
0.020751974
0.0087406803
0.018035026
0.0068423273
0.017712597
""
0.019779991
0.058535367
0.0089373691
0.0030561776
0.064290889
0.016615665
0.021404196
0.015492829
0.0068738218
0.035895482
0.022150138
""
0.0075877691
0.014272576
0.022564033
""
0.02571415
0.075883836
0.048510082
""
""
0.018014263
0.013286721
0.012417996
0.012337377
0.003616265
""
0.01613885
0.045826774
0.069026008
""
0.011456364
0.006283822
0.019906126
0.032210074
""
""
0.0085255578
0.0098882942
0.017865907
0.0014490884
0.012721769
0.03673612
0.016759358
0.014048532
0.0031306997
0.0047267689
0.0042011882
0.0087669957
0.0070686135
0.005600018
0.022633243
0.026702007
0.0087286616
0.023041522
0.011042606
0.0068470696
0.030746737
0.034561992
0.070261866
""
0.0072273607
0.06613417
0.052387457
""
0.058257557
0.052550141
""
""
0.064936727
""
0.035487797
0.030591819
0.058494631
0.059856132
0.033311576
""
""
""
0.073883899
0.058121033
0.07366515
""
""
0.035168305
""
0.02884537
0.039735794
""
0.016619284
0.023030346
0.054963484
0.021991206
0.023192445
""
0.011341761
""
0.0098313987
0.034914091
0.028097184
0.028309334
0.056714721
0.03647466
""
""
""
""
0.049029492
0.0078888377
""
""
0.030000685
0.023756554
""
""
0.062679961
""
""
""
""
0.040677905
0.025159495
0.025686791
0.058827735
0.0093595013
0.059162833
""
0.030494632
0.026329689
0.040155694
""
0.0070420438
0.029507564
0.0095479069
""
0.0449384
0.074118286
""
0.074750572
0.025419364
0.023475019
""
0.040383276
""
""
""
""
""
""
""
""
0.050550696
0.084368505
0.016308211
""
0.064415865
0.026797723
0.058983009
""
""
""
""
""
""
""
0.051526953
""
""
""
0.025398459
0.012766548
0.042116463
0.050329734
""
0.033221792
0.046955362
0.070824854
""
""
0.025859239
""
""
""
""
""
0.014453374
0.026746562
""
""
""
0.043325186
0.084753633
""
0.05272422
""
""
0.060304143
""
""
""
0.044109538
0.029112535
0.033280823
""
""
0.043310653
""
""
""
0.076864734
0.040745556
0.039982449
0.050998829
""
""
0.058594536
""
""
""
0.0094862701
""
""
""
""
0.013982709
