kir_imm_hisp_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51423472
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52156121
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42061624
""
""
""
""
""
0.46014225
0.39185476
""
0.43981233
0.40801433
0.41266835
0.47301853
0.44445398
""
""
""
0.42587632
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41243136
""
""
""
""
""
0.42124188
""
""
""
""
""
0.4896903
""
""
""
0.50947946
""
""
0.41173238
""
0.47756362
0.53390205
""
0.54528862
0.41991442
0.46269599
""
0.4318381
""
0.43496224
0.42569146
""
""
0.48457894
0.43100059
0.53791904
""
0.44237384
0.45156616
""
""
0.4803234
0.48837972
""
0.49107835
0.53534627
""
0.45042589
0.49187347
0.48305404
0.45334873
0.46577272
0.51287949
0.46060595
0.45960328
0.54791868
0.5256198
0.53187025
0.48320222
0.55391324
""
""
0.50388199
0.52423966
0.45562559
0.48292413
0.4926149
""
0.44580618
""
0.50127017
0.49687198
0.40105003
0.45801851
""
0.47280711
""
""
""
0.50476557
""
""
""
""
""
""
""
""
""
0.44616398
""
0.62986797
""
""
0.43068761
""
""
""
""
""
""
""
""
0.53347266
""
""
""
""
0.52672219
""
""
""
""
""
""
""
""
0.37940997
""
""
""
""
""
""
0.50789255
""
""
""
""
""
""
""
""
""
""
0.48446187
""
0.53914827
0.47267047
0.47362307
0.47801235
0.48760125
0.47217429
0.61771393
0.48045355
0.49427047
0.48575544
""
0.54193753
0.53913707
""
0.40370274
""
0.46064028
0.52106744
""
0.4512389
""
0.39858842
0.49460718
""
""
""
0.50532264
0.48943117
""
""
""
""
""
""
""
""
0.36543316
0.42885607
0.42059714
0.47148031
""
0.44829649
""
""
""
0.47995797
0.45144552
0.54047221
""
""
""
0.44696975
0.47639474
0.49754256
0.52745187
0.53288758
""
0.42997578
0.38672683
0.46706587
0.43615773
0.50346202
0.47234762
0.48467931
0.4355709
""
""
0.4002969
""
0.47359854
0.49991676
""
""
""
""
0.44059899
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44698271
0.45936897
""
""
""
""
0.53119707
""
0.53637636
""
""
""
""
""
""
""
""
""
""
0.42954567
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53148502
""
""
""
""
""
""
0.48844686
""
0.44241604
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47714764
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41967195
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.516388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41591528
""
""
""
""
""
0.45642012
""
""
