work_32_natam_male_p50
""
0.75563449
""
""
""
""
""
0.79579544
""
""
""
""
""
""
""
0.69406044
""
""
""
""
""
""
""
""
0.86188608
""
0.8605696
""
""
""
""
""
""
""
""
0.81519496
0.81176949
""
""
0.80120355
""
0.82920253
""
""
0.78276157
""
""
0.70109373
0.76694328
""
0.65348649
0.81454784
""
""
""
""
""
""
0.68714005
""
""
""
0.3879742
""
0.82353586
""
""
0.58313805
0.78904867
0.7601285
0.78091037
""
""
0.79443252
0.72795898
""
""
0.81752378
0.80517977
0.7824083
0.68484813
0.74753326
0.7783044
0.75816882
0.78667027
0.7646172
0.70083016
""
0.63114405
0.66537637
""
0.70243204
0.5799979
""
""
0.89194059
0.72777319
0.79529911
0.7712571
0.67957687
0.73833477
""
0.6467182
0.69520706
0.75658047
0.69678289
0.70310104
0.62929583
""
0.81554967
0.63442856
""
""
""
0.78717381
""
""
""
""
""
""
""
""
""
""
""
""
0.77423608
""
""
""
""
""
""
""
""
0.70502365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79948109
""
""
0.76983893
""
""
""
""
""
0.73789579
""
""
""
""
""
0.80731905
""
""
""
0.72239482
""
0.69787598
0.66312051
""
""
0.68070322
0.56008649
0.65929687
0.7383461
""
0.63276303
0.65945709
0.74010736
0.7145077
0.40281239
0.58567077
0.90170771
0.74480224
0.73404288
0.68267059
""
0.74349833
0.58624846
""
""
0.78816819
0.7512027
0.4492147
0.71346062
0.7337122
""
0.63197106
0.67862624
""
0.69915146
0.71979368
0.57345325
0.64472276
0.65821213
0.61532801
0.70794511
0.74435383
0.72212017
0.63768053
""
0.68058258
0.79452819
0.65502828
0.72472388
0.63413644
0.71325469
""
0.62770581
""
0.75092906
0.74491125
0.821922
0.78204882
""
0.75151765
""
""
""
0.69701993
0.80377483
""
""
""
""
""
""
""
""
0.76126844
""
0.54287589
""
""
0.78177923
""
""
""
""
""
""
""
""
0.72839624
""
""
""
0.7122134
0.84257615
""
""
""
0.58686489
""
""
0.7253952
""
""
""
""
""
""
""
""
0.68039793
""
""
""
""
""
""
""
""
""
""
0.82726359
""
0.82016689
0.83901626
""
""
0.74762428
0.79618049
""
0.73089343
0.84780174
0.73991275
""
0.64224958
0.79919046
""
0.88330704
""
0.79712236
0.60765868
""
""
0.92354602
0.76903719
0.75387663
""
""
""
0.6857127
0.71430182
""
""
""
""
""
""
""
""
""
0.40758207
0.74883169
0.73158169
""
""
""
""
""
0.63898474
0.78318715
0.76067305
""
""
""
0.60996175
0.93860555
""
0.83421916
""
""
0.88235766
""
0.82674754
0.95793784
0.74793595
0.66497397
0.6662209
0.77684122
""
""
0.6945616
0.82313389
0.68806165
0.82296276
""
""
""
""
0.69921458
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67535156
""
""
0.67591786
""
""
0.84091657
""
0.51388669
""
""
""
""
""
""
""
""
""
""
0.65449345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71325231
""
""
""
""
""
""
0.80297112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70581865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69113511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77591461
""
""
0.72874242
""
0.77904248
""
0.87346709
0.49220699
""
""
0.75592506
0.84555495
""
""
""
0.90506542
""
""
""
""
""
""
""
""
""
""
0.52471209
""
""
0.71815902
""
""
""
""
""
""
0.75377899
""
""
""
""
""
""
0.9989168
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74663579
""
""
""
""
""
0.69864917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53460443
""
""
""
0.72870636
""
""
""
""
""
""
0.84371978
""
""
""
0.6117751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79884505
0.74163097
""
0.68616426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7898494
""
0.66244721
""
""
0.83118105
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79459029
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82888079
""
""
0.67201281
0.61546189
""
""
0.83113521
""
""
""
""
""
""
""
""
""
""
""
0.92389005
""
""
""
""
""
""
0.86014378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83667713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84272319
0.57181495
""
""
""
0.82559448
""
""
""
0.7068249
""
""
""
""
""
""
""
""
""
""
0.8119663
""
""
""
""
""
""
""
""
0.96582001
0.81254894
""
""
0.89731818
""
""
""
""
""
""
0.92096192
""
""
""
""
0.77171767
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70365149
""
""
0.77385807
""
""
""
0.92593396
""
0.87139547
""
""
""
""
""
""
""
""
""
""
0.81999183
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76229703
""
0.83995068
""
""
""
""
""
""
0.93733948
""
""
""
""
""
""
""
""
0.75184131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83723325
""
""
""
""
""
""
""
""
0.69731528
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68770736
0.7766816
0.87057883
""
""
""
""
""
""
0.8518073
""
""
""
""
""
""
""
""
0.78849411
""
0.75565898
0.81383431
""
""
0.86346173
""
""
""
0.89306021
0.79251254
0.82488871
""
0.88461715
""
""
0.79920471
""
""
""
""
""
""
""
0.58137357
0.80261934
""
""
0.78038615
""
""
0.81274253
""
""
""
""
""
""
""
0.68840879
0.77522814
""
""
0.73357809
""
""
""
0.76773101
""
""
""
""
0.62268806
0.65553045
""
0.82589942
0.69708961
""
""
""
""
0.82186902
""
0.81528944
""
0.74259466
0.84949541
""
0.84793174
0.72615421
""
""
""
""
""
""
""
0.68881983
0.78233576
""
0.86899179
""
0.78402376
""
0.71869141
""
0.85441273
""
0.7152521
0.72633868
0.80358183
0.80015618
""
""
0.78294295
""
""
""
0.79177463
""
0.59064853
""
0.53324914
""
0.77978301
""
""
0.84853452
0.81547201
""
""
""
0.76882458
""
0.53357279
0.78911036
0.69714582
""
""
0.61431319
""
""
""
""
0.54705983
""
""
""
0.5666092
0.8177399
0.69090194
""
0.73583066
""
""
0.67822021
0.80175608
0.8242653
0.9128592
0.64097512
0.85912549
0.70107079
0.82403862
0.8014667
""
""
0.60487008
0.71132582
""
0.54622346
""
""
0.83752429
""
0.72618604
""
""
""
""
""
""
0.93007869
""
""
0.78640598
0.58201414
""
""
0.81836039
0.69032621
""
0.86763763
0.83847976
0.69009167
""
""
0.79080302
0.53693193
0.65297359
""
""
""
""
0.76832509
""
0.59472573
""
""
0.96726823
0.88347697
""
""
0.79629958
0.77195859
""
""
""
""
""
0.50961804
""
0.66974962
""
0.53600901
""
0.93374735
""
""
""
""
""
""
""
""
""
""
""
""
0.78697228
""
""
""
0.39018381
""
""
""
""
""
""
""
""
""
0.5568071
""
0.60613704
""
0.77586049
""
""
""
""
""
""
0.68812704
0.50601399
""
""
0.61476129
""
""
""
""
""
""
""
""
0.622747
""
""
""
""
0.63045979
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54768211
""
""
""
""
""
""
0.82449973
0.80853498
""
""
""
""
0.67110187
""
""
""
""
""
""
""
""
""
0.84493214
""
""
""
""
""
""
""
""
""
0.79380471
0.96381223
""
""
""
0.91019541
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91489673
""
""
""
""
""
""
""
""
0.82786089
""
""
""
""
0.71256495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67442489
""
""
""
""
""
