hours_wk_pooled_female_mean_se
0.91278368
1.462647
0.60415381
2.0600188
0.94374967
0.62044787
0.82014781
0.84008741
0.48724058
0.81036067
0.96277696
0.67827219
0.28274152
0.65510643
0.53011286
0.20665263
0.46296448
0.53854632
1.382969
0.54964787
0.73278266
0.89872873
0.31470045
0.61938524
0.31927565
0.52046245
0.40003377
0.29367483
0.28237599
0.37379593
0.11590573
0.30699074
0.1504031
0.14348836
0.41262364
0.50417686
0.7876035
1.952589
0.5651319
1.5010865
1.0090126
0.38130641
0.53431451
0.8838746
0.59420675
0.28222576
4.4336934
""
0.16636956
0.29500064
0.85565901
0.40048391
0.18884781
0.70809001
0.91314203
1.2352505
1.2909653
0.90654349
0.67168719
0.84974462
0.67710954
0.99245483
0.5107218
0.62855577
0.41145471
0.1637381
0.8728599
0.5686149
0.43887615
0.71456891
0.7444098
0.74234915
0.68560541
0.47820741
1.2929972
0.58639419
0.51854008
0.65282547
0.4834336
0.32104909
0.45305225
0.76191604
0.33954862
0.36792785
0.44295713
0.54546088
0.33534893
0.51486611
0.83798909
0.7577191
0.60993427
0.45976484
0.68437207
0.74085325
0.42819616
0.86919099
0.37014171
0.37655374
0.2150702
0.70760113
0.12301099
0.35407454
0.92022431
0.86899269
0.20455703
1.3881749
0.88877863
0.52426583
0.47036347
0.66670126
1.4928908
1.025267
1.2575731
1.4121164
1.1748799
0.7540397
0.89220959
0.8899942
1.8602499
0.62576872
0.55769122
1.5708714
0.6808517
1.2070463
0.91988599
0.74392354
1.3201097
0.4409982
""
2.0794876
1.0187662
1.0519186
1.2413417
2.1089625
2.2082679
1.1593593
1.5213255
0.65638918
""
2.1490798
3.6192412
1.583819
1.7025239
2.7715383
0.89338905
1.6835457
""
""
""
2.1550593
""
3.4339378
2.7655931
1.9469173
2.0797629
1.5711094
2.0203934
1.7737209
1.1340448
1.6848754
0.54069668
1.0113966
1.340995
1.5733607
4.6710205
2.2349799
1.0083002
0.60484403
1.1910033
1.0992664
0.64435774
0.52104437
1.9143727
1.0992771
""
0.52527976
0.64272523
1.5646154
1.9719448
2.8620911
2.1051445
1.0889115
1.2869034
1.3230987
1.4341208
2.1398442
2.5736072
1.6293128
""
0.58744007
0.70624316
0.91439015
0.66154802
0.81440502
0.80558974
0.86950165
0.67241323
0.36477992
1.1926512
1.1353248
0.801265
0.64181644
""
""
""
3.1894279
1.0338817
0.92078841
2.1581841
1.895558
0.90782183
0.82198709
0.99528986
1.1960126
0.80078942
0.54490423
1.3344146
0.45970085
1.1225765
1.0031512
0.2934311
1.3757995
1.7182562
""
2.7111251
2.1151459
1.2643772
0.40155232
4.943007
""
0.71425253
2.1761029
2.4877803
2.3490388
""
2.3046334
1.7539963
2.8584845
2.7710235
1.8759727
1.0359269
1.0289274
2.5540528
1.2288101
""
1.7031354
0.46531472
0.2215905
1.7826185
""
1.3568472
1.0507282
0.95911074
1.4021478
2.5160098
3.1618717
1.6153219
2.0862374
2.1580913
1.1542825
1.3380698
1.3678898
0.71084291
0.52047223
0.41367179
0.98669839
1.0422457
0.97549635
1.1682091
0.70466489
0.89210325
0.23544611
0.67954814
0.95482808
1.2467045
1.7498773
0.51727581
1.1393117
0.47889638
0.85779703
0.55278033
1.2368973
0.87732655
0.55131793
0.71757019
0.55398369
1.082553
0.29899597
1.1649604
1.608393
0.86949801
0.37578332
1.1539029
3.8501892
1.3944408
""
0.99344236
""
1.0515115
0.58378685
1.0362523
1.5687714
0.62688518
1.2484822
3.3825026
""
""
1.228253
1.1840254
2.197675
2.6678815
1.485925
1.9659176
2.0358891
1.6710302
0.80782956
1.8841101
2.3645005
0.33471116
1.6755561
0.26600802
1.9421846
1.4565674
""
0.64142895
1.6569161
3.1441929
2.7016525
2.3383534
2.9260998
0.74951279
0.39808577
0.49513364
0.81671232
0.61427963
0.18237987
0.52977657
0.90156841
1.0900637
0.96750551
2.4700115
4.0260959
1.8182428
1.5878601
1.570738
1.3851631
2.3030732
1.719594
0.72952253
3.2921212
2.2569084
0.81048232
2.1141369
""
2.0659175
1.3462499
1.5072302
0.64031219
1.0739152
0.58758467
0.25576258
0.19723901
0.79175615
0.55088079
0.61625898
0.68528712
0.69031739
1.1439019
2.9103084
0.86818469
1.276719
1.0157447
0.28263819
0.92834979
0.74460137
0.76271099
0.98708123
""
0.56596518
""
""
2.8868446
2.5411026
2.9063823
2.6421437
1.3791711
2.8432789
2.3414345
1.2797222
3.0904956
""
1.0426736
1.8827672
2.3306797
0.95753032
2.7883549
1.4700272
2.169199
1.4787729
1.5219837
2.5753083
""
3.7368138
0.71301419
""
3.4527626
1.0583652
1.0620846
1.1984571
""
2.1770613
0.95126694
0.89133698
1.2153167
2.1480627
0.99321175
""
0.34347323
1.3763726
1.0091907
1.6847808
0.77042031
3.6790125
4.2646995
1.5349507
0.40282503
3.0284081
0.20493376
1.8402959
0.35595268
0.74298352
3.3142703
0.73679489
0.6816594
1.9112651
0.85397941
0.91351813
0.87661797
1.2580647
0.4986513
1.1216274
3.6702807
0.79985708
1.2496536
3.1045594
1.5774806
""
0.42613366
0.24240592
0.63250268
0.53166032
3.4451778
3.5043631
2.0604877
1.3207544
1.9244761
0.92204404
0.81206024
2.9088275
3.5960233
0.71238548
1.0123147
0.67914373
1.5363203
0.85054654
0.3922531
0.42547134
0.3011111
0.5528453
0.21944723
0.24069969
1.2850146
2.1775687
2.4108534
0.49583259
0.45788085
0.17366695
0.29173535
""
1.958957
0.22185503
0.62748146
0.46869543
0.093973748
0.97668391
1.2313225
1.2492009
0.98033684
0.42218751
1.0405599
0.69533563
0.25274512
1.1010675
0.33424056
1.1957834
0.65077502
0.53570253
1.4654824
3.483712
0.89478397
""
3.3839598
2.5524337
0.85377103
1.1242239
0.17863244
