coll_other_pooled_p1
0.26520413
0.10667253
""
0.018228373
0.046694763
""
0.13368933
""
""
0.22377388
0.13173844
0.091921076
""
""
0.088887617
""
""
0.022691226
""
""
0.24391457
0.06979052
0.20460229
""
0.14715622
""
0.23845321
0.14922701
0.047167506
""
""
""
0.1935903
0.22477935
""
0.15402386
""
""
""
""
0.4579064
""
""
""
""
""
0.18086052
0.07882192
0.10474748
0.13776943
0.095667608
0.10496096
0.31243563
""
""
0.11374116
""
""
""
-0.045857877
""
0.1239665
""
""
""
""
""
""
""
""
""
""
""
0.49768531
""
""
""
""
""
0.23042311
""
""
""
0.031054683
0.13315983
""
-0.14941087
0.010350607
-0.0076737087
0.00030748663
""
""
""
0.092528783
""
""
0.014149685
0.29992512
0.080740593
0.10327034
0.19856125
0.19990702
0.13592097
0.15804864
0.13665031
0.11253981
0.25984266
0.12053858
""
0.015028275
0.18475658
-0.073035218
0.1277595
""
0.060309812
0.28915116
0.13555376
""
""
""
0.15822537
""
""
-0.20492131
""
0.24757297
0.051448353
""
""
""
0.2744047
0.061520051
0.016619977
""
0.24183175
""
0.13593128
0.26766211
""
-0.18398933
0.16116856
-0.048311774
""
""
""
""
-0.033443823
""
""
""
""
0.084511571
0.15479665
""
0.14168493
0.12812901
""
0.18675162
""
""
""
""
0.16054632
0.1613335
""
0.2689997
0.044231996
""
0.47999671
0.00010931779
0.14371091
0.26925153
-0.088946648
0.041376099
0.03365171
""
0.1298914
0.13357791
0.085801691
0.29915228
""
0.082801111
0.18616317
""
0.017033331
0.063002005
""
""
0.2886306
""
""
0.19276249
0.23022507
""
""
0.060143579
0.030858936
0.0014169334
0.0394812
""
0.043815348
0.055232007
-0.063110247
0.0022116851
0.043877553
0.10573056
0.09799663
0.27017221
0.09921293
0.02833836
0.067926913
0.13478184
""
""
0.09394791
0.051848046
0.1594981
0.20227447
0.12696515
0.074322715
""
0.2950407
-0.038156874
""
0.12082142
0.19825338
0.061828807
0.27272946
0.25771752
0.064471103
0.095330268
0.15029709
""
0.056591846
""
0.28395462
""
0.22106107
""
""
-0.013067706
""
-0.057220738
0.080744788
""
0.24563248
0.058384106
0.20766479
""
0.17452775
0.13833703
0.016060077
0.15978831
""
0.098020546
0.23199639
-0.11156577
0.18833141
0.46665952
-0.067199923
0.3371647
0.17029423
0.075297602
0.13856426
0.10188951
0.31670946
0.17826331
0.34366536
0.22171119
0.08523912
0.082261585
-0.054408994
""
0.10574191
""
""
0.14040063
0.35734996
0.041591711
0.095454864
0.10778732
""
""
0.2270935
0.113824
""
0.18119238
0.17795578
0.4069078
""
""
""
""
-0.056678746
""
""
""
""
0.21084037
0.41073972
0.10577024
""
0.10478485
0.23747696
""
""
""
""
0.032669809
""
0.16447817
0.18888365
0.21061818
0.19075611
0.042213995
0.020340839
-0.018100893
0.076943077
0.47864071
0.039536569
-0.068328649
0.12584698
0.26308179
""
""
0.18621548
0.094858602
""
0.30146021
0.0018549778
""
0.091313921
0.070185542
0.054176368
""
0.2495999
