working_asian_female_p10
""
0.90201813
""
""
""
""
""
0.24161085
""
""
""
""
""
""
""
0.92821693
""
""
""
""
""
""
0.79552776
""
""
""
""
0.8293668
""
""
""
""
""
""
0.44660357
""
0.67887551
""
""
""
0.8432619
0.72521287
""
""
0.69294918
""
""
""
0.60880536
""
0.79088283
0.34052607
""
""
""
""
""
""
0.78384459
""
0.28752294
""
0.74691474
""
""
""
""
""
""
0.81104058
""
""
""
""
0.68965071
""
""
0.95979124
""
0.68121922
0.93702978
""
""
1.0201744
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73724306
0.80929852
0.74475253
""
""
""
0.71266884
0.69578427
""
0.69332093
0.81218129
""
0.64471483
0.73156208
""
""
""
0.84339762
""
""
""
""
""
""
""
""
""
""
""
""
0.17124234
""
""
""
""
""
0.86186695
""
""
0.50515252
""
""
""
""
""
""
""
""
0.47403708
""
""
""
""
""
""
""
0.9681626
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71340078
""
0.71428263
""
""
0.89311087
""
""
0.60055077
""
""
""
""
""
0.65213162
0.81531429
""
""
0.79100418
""
""
0.77672762
""
""
0.76799446
0.84540236
0.80081511
0.78203297
0.78618467
0.62258297
0.57509059
""
0.78559822
0.78322965
0.41678217
""
0.76730031
0.87012959
0.65505701
""
0.82589787
0.83278829
""
""
0.80019313
0.61976808
0.98917717
0.73770046
0.77592474
""
0.73615444
0.80220419
0.42899451
0.73060834
0.75025505
0.83581007
0.75554174
0.69940829
0.77568078
0.76558703
0.78490543
0.83793592
0.75748783
""
0.64744121
0.81795478
0.73693067
0.79248458
0.73637366
0.72611922
""
0.77034533
0.46379536
0.75993669
0.72317469
0.71197957
0.71498042
""
0.70594478
""
""
""
0.66178781
0.94209993
""
""
""
""
""
""
""
""
0.72581393
""
0.64217043
""
""
0.6665749
0.33875161
""
""
""
""
""
""
""
0.7542811
""
""
""
""
1.0110847
""
""
""
0.77707064
""
""
""
""
""
""
""
""
""
""
""
0.76879799
""
""
""
""
""
""
""
""
""
""
0.81792659
""
0.71512657
0.72185755
0.60427237
0.91776347
0.71487463
0.75808334
0.67480302
0.73488331
0.69690764
0.71351159
0.67408711
0.70662689
0.77574265
""
0.6786539
""
0.69018102
0.68712503
""
0.6745733
0.82937908
0.8335911
0.73017818
""
""
""
0.66987735
0.55867755
0.99965495
""
""
""
""
""
""
""
""
0.70251662
0.6196869
0.63519502
""
0.72186762
""
""
""
0.50908816
0.70831549
0.82261145
""
""
""
0.65612549
0.60112208
0.6544981
0.70436364
0.87375283
0.33072937
0.65081483
""
0.62577391
0.5559293
0.72205251
0.70667994
0.63964695
0.65602881
0.26255506
0.3306872
0.71197706
0.87601238
0.65092713
0.76003522
""
""
""
""
0.72830617
""
""
""
""
