kfr_imm_white_male_mean_se
0.028432935
0.050984934
""
0.023172718
0.027540123
""
0.022335105
""
""
0.038295034
0.034994289
0.01568095
""
0.047002994
0.041067664
""
""
0.028781092
""
""
0.029859938
0.018304031
0.033290047
0.050584238
0.013811598
""
0.045565382
0.024989648
0.013635637
""
0.071530029
0.036168601
0.017301582
0.014636214
""
0.024133578
""
0.05441903
""
""
0.043730836
""
""
""
""
""
0.017995682
0.055231411
0.02753249
0.04782214
0.029915614
0.040834196
0.060356412
""
""
0.024579143
""
""
""
0.052052755
""
0.024904175
""
""
""
""
""
""
""
""
""
""
""
0.063250624
""
""
""
0.059453297
""
0.020468432
""
0.035193175
""
0.0586702
0.015996732
0.076032966
0.050306223
0.024693925
0.022742873
0.035725053
0.058368128
""
""
0.027476288
""
""
""
0.031697135
0.0088775214
0.020941865
0.015161245
0.0071438816
0.012064445
0.016969081
0.015754215
0.010694034
0.019556357
0.013494781
""
0.03125703
0.028174896
0.044019226
0.020060673
""
0.020174455
0.018536326
0.02261013
""
""
""
0.037258644
""
""
0.035597406
""
0.028451018
0.027828734
""
""
""
0.0089442357
0.067598015
0.042326301
""
0.042466365
""
0.022955637
0.02329411
""
0.045283366
0.028090082
0.035341017
""
""
0.038261984
""
0.024586519
0.06695088
""
""
""
0.025554897
0.053247988
""
0.013842175
0.029495409
""
0.035915472
""
""
""
""
0.023496784
0.010074257
""
0.006311499
0.04562955
0.059328623
0.051219396
0.029263865
0.0056103314
0.021751316
0.04544621
0.025547817
0.039535183
0.037296366
0.0256499
0.01477947
0.039392855
0.052261587
0.045730349
0.044934157
0.016447552
""
""
0.014712168
""
""
0.024642931
""
""
0.021631666
0.016919833
""
""
""
0.044517867
0.048669524
0.020465108
0.060629573
0.019227933
0.029199736
0.058012199
0.035917047
0.033773392
0.022433247
0.018520784
0.039119944
0.048211019
0.034641292
0.049517181
0.035876196
""
""
0.018772624
0.030401748
0.025710858
0.0082048671
0.041492391
0.047794532
0.052207619
0.053547647
0.059419081
0.061026871
0.015623622
0.037239891
0.026571188
0.032038871
0.012121747
0.020079596
0.019293716
0.02992492
""
0.053242605
""
""
""
0.047539216
""
""
0.050202861
0.040096715
0.047644198
0.029131625
0.050472938
""
0.033220004
0.013683939
0.030851176
0.027934406
0.0092519606
0.024538467
0.03443151
""
0.027659135
0.026552681
0.045010313
0.014135809
0.040269472
0.019056274
0.036880232
0.016721135
0.015597073
0.014971984
0.012489676
0.0033303008
0.011612281
0.0044775796
0.0068134428
0.024912722
0.02936832
0.049762353
""
0.024976198
0.047585335
0.028615823
0.015570628
0.021973858
0.02992373
0.028424703
0.0071486854
""
""
0.0057683042
0.012040304
0.039300937
0.012995439
0.0063755922
0.042202272
""
""
""
0.051120903
0.055807445
0.061843455
""
""
0.054692533
0.04541849
0.033107825
0.0095265089
""
0.045430601
0.030768547
""
0.065532431
""
""
0.033913229
""
0.036490805
0.03819523
0.051426671
0.033925101
0.021689199
0.034480102
""
0.022648362
0.032983907
0.036356475
0.046665628
0.02100426
0.046717722
""
""
0.057352375
0.028293435
0.050692014
0.06514097
0.026024546
""
0.025938468
0.021108527
0.01288586
0.048728302
0.0043397141
0.021382514
0.039912444
""
0.011704025
""
""
0.038915958
0.030247167
0.056681834
""
0.053930558
""
""
0.044197112
0.048142243
""
0.057707027
""
0.048560131
0.040493421
""
0.053943992
""
""
""
""
0.027567526
""
""
""
""
""
""
""
""
""
0.049023207
""
""
""
""
""
""
0.04684585
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033008091
""
""
""
""
""
""
0.033855088
0.050558325
""
0.036425099
0.032259367
""
""
""
0.034353144
0.054617394
""
""
