staytract_other_pooled_p50
0.24609365
0.28602153
0.16514824
""
0.15350769
""
""
0.25011981
0.56533551
0.3401458
0.14397578
""
0.36100543
""
""
0.27321041
0.28756553
""
""
0.20123266
""
0.24344514
0.16225278
0.17439471
0.43288341
0.065405995
0.49590391
0.20360506
""
""
0.32706869
""
""
0.38225919
0.22081135
0.47897148
0.22747682
""
0.18906276
0.43382522
0.19597399
0.27564827
""
0.022356484
0.22014832
""
""
0.14568846
0.20442605
""
0.15912062
0.21251942
""
""
0.2734254
""
0.27200058
0.32350257
0.21563371
""
0.27942446
0.25461078
0.21896222
0.34665793
""
""
""
""
""
0.22699226
0.25674495
""
""
0.3072795
0.22302453
""
""
0.27261198
0.17130889
0.40994129
0.24759817
0.36822042
""
0.24375694
0.51218772
0.25152498
0.55827951
""
0.33237177
0.23749496
""
""
0.23552947
""
""
0.28809869
0.21861461
0.17698959
0.19637629
0.21724325
0.21773736
""
0.4702872
0.15883458
0.10999324
0.25112978
0.16626784
0.19669661
0.13991991
0.18801305
0.12618147
""
0.25737485
0.19277248
0.18766882
0.2725063
""
""
0.24413455
""
""
0.23157801
1.4317951
""
""
0.27681199
0.26821604
0.21823758
0.24830826
""
""
""
""
0.20733373
0.24050453
""
0.2230784
""
0.28855127
0.46510872
0.34567183
0.21659005
0.32535535
""
""
0.18029538
0.4390752
""
""
""
""
0.31312397
0.17272265
0.24269174
0.43171275
""
0.29886553
0.32676914
""
""
""
0.34876555
0.29037571
""
0.23180281
""
0.34158164
0.25182974
0.26502049
""
0.18050754
0.21345973
0.20898245
0.12126045
""
""
0.17987798
0.52745056
0.18335126
""
0.24146082
""
0.19469038
0.36383703
""
0.3953892
0.21365708
""
0.053580657
0.22347003
0.19703791
0.17350484
0.22586915
0.31884462
0.14432077
0.20696498
0.25262249
0.2560246
0.23441273
0.3015388
0.18648985
0.18220146
0.17624517
0.21389213
0.23288631
0.19525075
0.16579391
0.25016814
0.26433247
0.16241138
0.099187441
""
0.207617
0.22712998
0.22192848
0.20622848
0.17087629
0.2779538
0.17279941
0.18351378
0.17898166
0.17685202
0.19365564
0.26637885
0.19826463
0.20362502
0.2841489
0.21111105
0.21021003
0.21041892
0.20991614
""
0.18088894
0.18142803
0.17554097
0.17286025
0.17228755
0.20724601
0.14498264
0.2089384
0.21859844
0.20950276
0.26498967
0.22457059
0.15529801
0.25079995
0.14866218
""
""
""
0.15940416
0.16191569
-0.0018823228
""
""
""
""
""
""
0.22911148
0.16805968
""
0.19411661
""
0.15102038
0.19957569
0.18854888
0.081361189
""
""
""
""
""
""
0.13889655
""
""
""
0.22466733
0.13637067
0.2071944
""
0.30164015
0.1515909
""
0.25148162
0.13696028
0.2650058
0.17691191
0.34992352
""
0.11021711
""
""
""
0.17097418
""
0.24528366
""
""
""
""
""
""
0.22568671
""
0.16264059
""
0.23044674
0.23980683
0.1665353
0.20200148
0.24128482
0.23639013
0.24288546
0.21326369
0.16474532
0.23268165
0.29290864
0.19522429
0.16272417
0.28117925
0.1831743
0.28942719
0.19870636
0.23716806
0.4704107
0.20461319
0.22534412
0.18952899
0.22865497
0.20222935
0.43969354
""
0.19628285
0.18832873
0.13249713
""
0.20321384
""
""
""
""
0.061579265
-0.021525325
0.15586945
0.18808357
0.2054853
0.19173445
0.1826814
0.29971492
0.12427314
""
0.26180524
0.17054163
0.15822895
0.25357565
""
0.23280174
0.22526349
0.17933331
0.091449872
0.22899804
0.09440618
0.30212644
0.17784661
0.36269978
0.22883298
0.26053974
0.17482613
0.19788192
0.19241938
0.1932804
0.19039717
0.23000409
0.17831072
0.21400657
0.20875947
0.22143652
0.20120117
0.23242031
""
""
0.17207876
0.27495843
0.25569972
0.099094257
""
""
""
""
0.080146931
""
0.10730433
0.27114558
""
""
0.17354254
""
""
""
0.1216788
0.25640488
0.30602685
0.14670339
""
0.19443518
""
0.15553217
0.27944875
""
0.21306816
0.18723679
0.33431444
0.24474524
0.092688926
""
0.17007573
""
0.13038434
0.19305874
0.23936406
0.18684587
""
0.14906412
-0.033877455
0.48681259
""
0.37918636
0.073875681
0.18359675
""
""
0.13338491
0.12269172
""
""
0.13589111
0.44651905
""
""
""
0.15507618
0.19288936
0.05901299
""
0.18150046
""
""
0.20221977
0.23681368
0.29232371
""
0.17927584
0.14846639
0.20798688
""
""
0.20588981
""
""
0.15416093
0.20628662
""
0.048130292
""
""
""
""
""
0.38632509
0.21808629
""
0.20976003
0.11735434
0.16865149
""
0.17010348
0.20464744
0.39417735
0.49428004
""
""
0.28977066
""
0.34088528
""
0.15232413
0.10844634
""
0.27533764
0.40394008
0.22228186
0.27321607
0.10783363
""
0.10770913
0.12042882
0.27881053
0.18866752
""
0.56859142
""
""
""
""
""
0.15871176
0.17619792
""
""
""
0.18055713
0.19566929
""
0.38389981
""
""
""
""
""
""
0.30459327
0.31357992
0.28859261
""
""
0.29063782
""
""
""
0.1459488
0.13082041
0.28821811
0.28436106
""
""
0.34366155
""
""
0.14258583
0.30153042
""
""
""
0.24162906
0.38387424
0.29959241
0.42210022
0.36212438
0.1241482
""
0.14466724
""
""
0.18578111
""
0.22473477
0.17247015
0.228496
""
""
""
0.13361228
""
0.18390572
""
""
""
0.12899105
""
""
0.10271187
""
0.28521374
0.37824148
0.16119647
0.15283048
0.25341976
""
""
""
0.38651544
0.26376322
0.20828015
""
""
0.23262212
0.11150534
0.15734279
""
0.19714114
""
0.41240939
0.23694289
""
""
0.24723482
""
0.27964881
""
0.11919933
""
0.18689111
0.3363317
""
""
0.30343908
0.13134603
0.1974249
0.32246298
""
0.18078031
0.19001545
0.46444526
0.16469342
0.42736149
""
0.25740904
""
""
0.29051331
0.19519311
""
""
0.23778714
""
""
""
""
0.3062982
0.1728738
0.29931664
""
0.43082154
0.19129777
0.26765516
""
0.17298119
0.13099152
0.26114756
0.30426341
0.17435546
0.23529676
""
0.082235627
0.52796036
0.188797
0.12431385
0.14995052
0.15972017
0.17025924
0.25243416
0.16751692
0.17514969
""
""
0.31893215
""
0.028303256
0.19683962
0.18728277
0.24463449
""
0.23265506
0.2255934
0.12868349
0.0091287345
""
""
""
""
0.29758778
""
0.17860071
0.1949431
0.31575146
0.17378293
""
""
""
""
0.14409503
0.14780085
""
0.24309179
0.18495004
0.26366538
""
""
""
0.11846554
0.21949399
0.24525826
0.17585498
0.21801876
0.17292865
0.18815579
0.23043767
""
""
0.40067047
0.42034566
0.29961127
0.10198879
0.22205554
0.22816287
0.14271758
""
0.038305819
0.21806437
""
0.19110805
0.22388712
0.19258235
0.1919423
0.26315516
0.25521877
""
""
0.28105935
0.36807135
0.23342952
0.24967569
0.10701523
0.090518355
0.053094748
0.1483469
0.29480004
0.2189077
0.17853817
0.13734922
""
""
0.22662547
0.15497501
0.18593495
0.16430677
0.20390172
0.055086371
0.18250997
0.17461665
0.17970659
0.21595629
0.14860572
0.23604867
""
0.33881554
0.15760881
0.28415436
