working_black_male_p25_se
""
0.060844082
0.1055282
""
0.072836109
0.093114279
0.12789495
""
0.063378543
0.080640741
0.095910512
0.046711255
0.093786433
""
0.058907412
""
0.11274928
0.056084339
""
0.088738561
""
0.090817377
0.060850658
0.10357073
""
""
""
""
0.12515569
""
""
0.059815794
""
0.092476115
""
""
""
""
""
0.087019973
0.06610617
""
""
0.060235552
0.064156197
0.072648719
0.075102083
0.083312996
0.042761009
0.077696763
0.07986144
0.052192405
""
0.15224613
0.078533679
0.065160669
""
""
""
""
""
""
""
""
""
0.058016021
0.034435302
0.059481859
0.070264012
""
0.049618494
0.063990511
0.046288639
0.047517087
0.13373978
0.042813931
""
0.043776561
0.035600342
0.039012402
0.036391523
0.05698631
0.047238596
0.067480817
0.089203358
0.074036665
0.092071369
0.062098175
0.084582351
""
0.067427635
0.075529546
0.094843052
0.056036573
0.080623612
""
""
0.11903909
0.089109205
""
0.092289366
""
0.068134017
""
""
""
0.08203394
0.042380054
0.028411852
0.067563847
0.047195658
0.049708925
0.041667204
0.089370936
0.055468459
""
""
""
0.1123151
""
""
0.077516511
0.10813849
""
""
""
""
0.097735859
""
0.12702794
0.052655172
0.054970521
0.10364586
0.064151041
0.068296514
""
0.043240014
0.11954851
0.036985915
0.071627744
0.046332166
0.053756673
0.077700093
0.10333524
""
""
""
""
0.070180595
""
""
""
""
0.13066107
0.089784041
0.050708953
""
""
""
0.073372662
0.082167231
0.094969608
0.10340539
0.054058202
0.049259629
0.07333611
0.10020174
0.059745643
""
0.08396823
0.054457787
0.095435724
0.089330204
0.11289264
0.097617388
""
""
""
0.11726707
0.072239809
0.097117148
0.053097084
0.10975771
0.047794126
0.05943865
""
0.076755084
""
""
0.063982695
""
0.076821372
0.071309574
""
""
""
""
0.069443658
""
""
0.13216601
0.078680076
""
0.071293764
0.065265879
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11230574
""
""
0.048730705
""
""
""
""
0.10354475
0.051052198
0.056667995
0.065464534
0.077629298
0.067126177
0.077284545
0.10874056
0.066733532
0.039998297
0.062943436
0.078236096
0.044981997
0.04084653
0.042440291
0.036713619
""
0.061690178
0.066647261
0.056499727
0.077115074
0.087816954
0.04492129
0.029857866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11722342
0.11795102
""
0.049631923
0.10349257
0.063262098
""
0.087810777
0.047071021
0.12355975
""
0.066723041
0.073103786
0.09929397
0.057143431
0.051330101
0.099722847
0.049057346
0.039573658
""
0.081318736
0.050759844
0.039536677
0.10913178
0.050570011
0.043035451
""
""
""
""
0.066230923
0.096807495
0.063536294
""
0.089575395
0.060345512
0.046312694
0.069234446
0.11727501
0.13595083
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044647679
""
""
0.060054969
0.055358239
""
""
""
""
0.11326763
""
""
""
""
""
0.08440616
""
0.084426507
0.066311002
""
""
0.05476385
0.040721867
0.048603229
0.091038987
0.10865569
0.085977979
0.055458035
0.036047403
0.086723536
0.071976103
0.059515715
0.087963648
0.090614662
0.042400204
""
""
0.14370427
0.093807295
0.053774051
0.053970851
0.099722832
0.089787364
0.047337763
0.077384293
0.091230378
0.072016373
0.034978595
0.061648302
0.056311991
0.036869142
0.032713119
0.058384925
""
0.10663784
0.093125552
""
0.092371322
""
""
""
""
""
0.064456999
""
""
""
""
""
0.030619906
0.035934906
0.033987898
0.027124276
0.036957372
0.026301011
0.025909057
0.030602986
0.037041005
0.029707983
0.02798214
0.039254446
0.034432162
0.039976839
0.03716198
0.037657239
0.039745461
0.08083012
0.035222817
0.041555736
0.038073491
0.033715568
0.03228743
0.028341005
0.040443726
0.051991709
0.035101429
0.035213627
0.028347185
0.027851913
0.025616063
0.024552666
0.052447483
0.02652663
0.031961616
0.062611327
0.14807443
""
""
""
0.056959108
0.045190226
0.04334975
0.042370338
0.057831414
0.028195189
0.052638911
0.042919558
0.12499925
0.034608711
0.027142536
0.047838744
0.055778369
0.042264864
0.088159867
0.048539869
0.034947965
0.038457289
0.060479295
0.11596173
0.042890988
0.044450186
0.051010702
0.032910887
0.034040522
0.10073192
0.061655447
0.024803042
0.052341416
0.061871257
0.055180058
""
0.065300964
""
0.076911084
""
""
0.03889481
""
0.11922009
0.053094398
0.077892356
0.083239093
0.060282558
0.083932228
""
""
""
0.1581541
""
""
0.08001402
""
0.05615887
0.051741973
0.1287646
""
0.079092361
""
""
0.16832602
""
0.1466514
""
0.049258187
0.033702023
0.058278669
0.087475546
0.035743341
0.070294239
0.074842416
0.054249398
0.080280758
""
""
""
0.047712427
0.04331762
0.069266334
0.062649913
0.045369674
0.067738459
0.099017732
""
""
""
""
""
0.10846317
0.0767112
0.083528861
""
""
0.064938322
