kir_native_white_pooled_mean
0.45872986
0.44535702
0.41503969
0.47542265
0.52256763
0.48716697
0.5118444
0.45693761
0.45732298
0.48987809
0.47566292
0.53400564
0.45208254
0.46212092
0.49162194
0.47516027
0.47468689
0.49364924
0.4584634
0.49027789
0.49414176
0.4904649
0.49682146
0.5294531
0.55007684
0.50307226
0.51016623
0.50595647
0.53113902
0.51852566
0.51990211
0.53923798
0.56992835
0.54849142
0.51669365
0.49414852
0.50294954
0.48775759
0.48971504
0.55707675
0.53674316
0.51553917
0.49118072
0.52728564
0.51079208
0.52557456
0.56362712
0.5512622
0.56109607
0.51582849
0.51806629
0.54155153
0.50848955
0.50266266
0.52754682
0.53117025
0.53478873
0.53238881
0.48473743
0.50063485
0.52574301
0.50019556
0.51076806
0.46918353
0.44088331
0.4519957
0.41660085
0.42904198
0.44303647
0.42695501
0.49660254
0.511199
0.54970753
0.49945366
0.47020194
0.46243685
0.48500758
0.45917523
0.47356287
0.52768999
0.48323554
0.48790905
0.4624308
0.49219844
0.51582527
0.48495305
0.46931681
0.4853774
0.49714151
0.46531168
0.47595513
0.4400273
0.45612147
0.48822159
0.44700623
0.45805466
0.46392706
0.47366738
0.50702327
0.49631548
0.50939912
0.56554866
0.53855503
0.52184552
0.49316707
0.52094054
0.48913616
0.50229275
0.47178817
0.46093184
0.5079692
0.50551051
0.52446795
0.50749958
0.51453847
0.49252313
0.51192641
0.48714629
0.46586865
0.47476053
0.48950115
0.48351628
0.47781241
0.46935239
0.50302887
0.53098363
0.51166892
0.48252457
0.49068308
0.49836767
0.55751294
0.47844794
0.49736997
0.47122923
0.48215923
0.48622912
0.48456487
0.49643663
0.52320623
0.52535152
0.51429957
0.4691188
0.4609133
0.49061292
0.49520022
0.52298963
0.4963313
0.50934786
0.50787199
0.52262723
0.46045941
0.52022004
0.51903617
0.5447588
0.48975259
0.5110507
0.50003332
0.51359767
0.499773
0.47666681
0.45341983
0.45100492
0.55007678
0.59189111
0.54805237
0.62347096
0.52940655
0.53940326
0.511922
0.50967163
0.54734713
0.54512715
0.50713927
0.52376574
0.48886445
0.49899775
0.52039731
0.52501321
0.50812966
0.49795654
0.50541705
0.49108294
0.52329612
0.47418031
0.47356009
0.54763967
0.46488252
0.52842528
0.49850598
0.44594586
0.45886108
0.48292682
0.53432047
0.5054118
0.50808662
0.5127964
0.54180485
0.5667311
0.54982328
0.5287872
0.52525234
0.51232338
0.51387197
0.50264907
0.48679841
0.5287717
0.53256708
0.49117127
0.49657923
0.52321732
0.49218795
0.54538953
0.5094232
0.5230664
0.55039966
0.51958847
0.53517449
0.56043303
0.49790081
0.49531156
0.52751148
0.53068548
0.46682021
0.45761985
0.53602374
0.51130068
0.52527994
0.52991259
0.56755126
0.52977324
0.52401811
0.51835084
0.47998816
0.50998145
0.49738801
0.48300883
0.46809587
0.49530798
0.48550043
0.44090486
0.47521695
0.50712615
0.49671516
0.52393156
0.50014371
0.53404975
0.52361029
0.55865705
0.52342182
0.53724349
0.56772542
0.52425039
0.52228492
0.5519734
0.51367897
0.52313012
0.53652924
0.58061814
0.54167402
0.55401784
0.52825224
0.58300787
0.56170458
0.55600202
0.58840054
0.65500838
0.60856807
0.64541996
0.60001379
0.57211339
0.52885872
0.55076802
0.51653582
0.49008325
0.44498736
0.51189059
0.52072203
0.55376649
0.51895827
0.54751849
0.58249503
0.57611156
0.57133937
0.62014973
0.56675404
0.54081404
0.57634515
0.61357796
0.54209191
0.54637873
0.53409994
0.53603613
0.54603708
0.5387035
0.55120361
0.58317047
0.60418832
0.59408027
0.58589882
0.59026945
0.60524428
0.55441421
0.5444687
0.59165156
0.5695433
0.56549895
0.57948011
0.56629723
0.57938272
0.5683412
0.56352597
0.56960797
0.53619081
0.56998605
0.56834149
0.57685578
0.54277474
0.56245947
0.55855131
0.55360055
0.56507945
0.57565975
0.58636069
0.51566726
0.52800626
0.54059815
0.55014062
0.54453444
0.52514821
0.56087565
0.56668735
0.54655701
0.55142742
0.58463317
0.54646742
0.6091249
0.54473692
0.46976098
0.48400646
0.56304973
0.50118405
0.52381462
0.55019063
0.53126436
0.51453036
0.45396939
0.45233977
0.45825493
0.45220131
0.46726194
0.48780891
0.4796471
0.50781769
0.48330981
0.54714441
0.51111233
0.49415344
0.5002746
0.44282597
0.46221703
0.46636078
0.55937898
0.56133479
0.53279066
0.52778733
0.48727831
0.50003141
0.50606698
0.49404657
0.50986063
0.5289467
0.49023408
0.61914563
0.61719984
0.56840712
0.6529147
0.59192926
0.62878221
0.59644723
0.60126984
0.58802539
0.59963667
0.61626828
0.64713484
0.56481582
0.58211845
0.56779605
0.58849782
0.54636276
0.59017593
0.64860594
0.61312187
0.62004101
0.57651675
0.59036666
0.57655287
0.56682819
0.58672351
0.58353263
0.53415704
0.60313487
0.57652915
0.54663467
0.6111325
0.59466994
0.58482879
0.59801859
0.59505415
0.59573734
0.58257163
0.5771541
0.56293023
0.54808426
0.55991906
0.55775386
0.57283211
0.58742017
0.56764942
0.56051427
0.57843494
0.57456654
0.64103448
0.58671236
0.54498839
0.58773941
0.58732826
0.58620614
0.58938009
0.59529257
0.57795352
0.58586353
0.5635618
0.57705003
0.52943975
0.58362752
0.59389931
0.55438381
0.51050013
0.53874999
0.44360167
0.48329458
0.55641097
0.54379988
0.57583553
0.55475134
0.57500422
0.5902679
0.5582338
0.58863693
0.56306714
0.56342864
0.58875579
0.56553817
0.56307524
0.56097972
0.57357049
0.55446839
0.54123449
0.51708096
0.57405519
0.57078683
0.56502247
0.52600658
0.54210788
0.52673566
0.5197134
0.51179785
0.54982346
0.58286184
0.53373671
0.5571658
0.56822729
0.52719313
0.54711747
0.55554461
0.56501359
0.56801325
0.53588468
0.55119449
0.51487291
0.56311107
0.55794626
0.57383692
0.53514624
0.55370235
0.55171269
0.54408574
0.53825194
0.5700354
0.56857264
0.60695362
0.55364811
0.58541995
0.58271891
0.54125094
0.58307862
0.55100363
0.54043108
0.54053956
0.52765268
0.54948103
0.52151495
0.51022571
0.54058433
0.51357234
0.55090839
0.55491507
0.50440365
0.4862633
0.53847039
0.52619714
0.52699202
0.47496489
0.47408006
0.45053384
0.48336747
0.46021646
0.46451214
0.47590962
0.47063875
0.49935874
0.52391773
0.52531517
0.47925812
0.54734039
0.53359509
0.53414804
0.51049161
0.49248067
0.4591316
""
0.549079
0.48565251
0.55599391
0.54090095
0.50660241
0.54554254
0.54018384
0.53803885
0.52442861
0.55196857
""
0.53114122
0.551772
0.59496474
0.57280594
0.57302845
0.59669304
0.53249019
0.54826373
0.58377558
0.59810758
0.56262487
0.56479073
0.50755423
0.56401813
0.60532385
0.54941344
0.5166468
0.58911598
0.55294198
0.54040456
0.54997045
0.51159883
0.62490487
0.57826805
0.54784858
0.55291373
0.55929595
0.56706804
0.58575898
0.53903651
0.50558019
0.51370174
0.52064788
0.52901894
0.44138941
0.53982973
0.56526047
0.48417968
0.56113523
0.52577746
0.56042695
0.5106411
0.54151487
0.57267338
0.52018034
0.51551503
0.57513207
0.53163981
0.51018202
0.55185205
0.53781903
0.52088284
0.52308631
0.54846686
0.56647867
0.49747238
0.51873535
0.52601951
0.4999814
0.51472944
0.49956048
0.53250831
0.5023436
0.52301812
0.52180737
0.52394366
0.48783565
0.50802189
0.47182783
0.46179762
""
0.56533134
0.57664376
""
""
0.58445126
0.6171245
0.54342175
0.59276491
0.55390453
0.52278268
0.45779029
0.54586524
""
0.56977415
0.54183954
0.53742462
0.53345734
0.52540934
0.54557431
0.56570309
0.53900051
