kfr_native_other_pooled_mean
0.38112941
0.45647499
""
0.45105475
0.41780353
0.36143279
0.40155169
""
""
0.37283164
0.47203809
0.44431466
""
0.43289858
0.39291707
""
""
0.44536954
""
0.42379239
0.4459534
0.40848735
0.41092834
0.43297237
0.45265871
""
0.47389841
0.41335753
0.45856947
0.39281744
0.44399932
0.47053868
0.47039139
0.47419244
0.44879085
0.42736095
""
0.4678368
""
""
0.38531643
""
""
""
""
""
0.45289522
0.47131258
0.49409762
0.43316504
0.48283979
0.50652498
0.42572883
""
""
0.40973878
0.45520693
""
""
0.48152903
0.37265155
0.49259916
""
0.51491731
0.39884311
0.42336765
""
""
0.34060583
""
""
""
0.39078158
0.51068223
""
""
0.35038519
0.34008926
""
0.42452294
0.44550666
0.37202561
""
0.41158724
0.45319697
0.48257196
0.44786164
0.44811735
0.5056383
0.40897256
0.45809731
0.3722114
0.50331336
0.43326256
""
""
0.44539702
0.47259268
0.42324623
0.42106184
0.46694136
0.44722489
0.48620731
0.47586295
0.49060696
0.44482321
0.43052018
0.45369354
0.490338
0.37684998
0.37944046
0.41491801
0.44527942
""
0.41135797
0.4561297
0.41023809
""
""
""
0.45547915
0.36850476
""
0.46265736
0.35245031
0.46902928
0.46738663
""
""
""
0.46681342
0.36752045
0.42597231
""
0.4760102
0.47812599
0.40379947
0.40662149
""
0.49747851
0.38399643
0.43133309
""
""
0.36783385
""
0.43173191
0.46877569
""
""
0.52333021
0.4765898
0.38542497
""
0.43898872
0.43447626
0.54856896
0.44890153
""
0.40442917
""
""
0.57084829
0.51782912
""
0.5606038
0.43381166
0.5781551
0.48226339
0.45096284
0.45611712
0.49268854
0.44643158
0.45068759
0.41415986
0.44095314
0.43267262
0.43595079
0.40351191
0.48265493
0.48747796
0.40798923
0.4420014
0.41913286
0.42118812
0.45939019
""
0.47322613
0.47334188
""
0.43218166
0.4451701
0.45316243
""
""
0.44087887
0.45645198
0.4367823
0.42619559
0.454972
0.44338027
0.45642433
0.48105755
0.47361502
0.44184023
0.43639132
0.46501389
0.42880103
0.48176321
0.49278495
0.45850351
0.44139519
""
""
0.44422957
0.40673292
0.42666364
0.46249795
0.49529353
0.3591074
0.39350447
0.43998304
0.47562829
0.32836711
0.47762629
0.46707454
0.49537185
0.5269987
0.48620975
0.42437008
0.43280551
0.45707554
""
0.50966239
""
0.42574754
""
0.36746454
""
0.45859617
0.47466296
0.45023358
0.38509414
0.49678221
0.59523571
0.52995235
0.47716027
0.47352055
0.4291732
0.48032096
0.46825227
0.46082237
0.52784932
""
0.50013852
0.525653
0.46663064
0.48058707
0.49199131
0.48950189
0.42663485
0.44780907
0.48749134
0.44668898
0.50029474
0.52693588
0.54149657
