staytract_other_male_p10
0.25500929
0.31521556
""
""
0.091607682
""
""
0.31654671
""
""
""
""
""
""
""
0.38087407
0.3331061
""
""
""
""
0.34998152
0.16086768
0.30128607
0.30551502
0.10115696
0.34315151
0.30467483
""
""
""
""
""
""
0.26947656
0.40106389
0.23283796
""
0.18901208
0.61058509
0.2255113
0.23918952
""
""
0.22164582
""
""
0.092092611
0.15450515
""
0.13500977
0.2048365
""
""
""
""
0.343366
0.39985609
0.18269996
""
0.19460206
""
0.24857068
0.34586245
""
""
""
""
""
0.25763825
0.28896368
""
""
""
0.29410616
""
""
0.2974633
0.28049657
0.52370799
0.34612286
""
""
0.28036299
0.58628738
""
""
""
""
0.31787539
""
""
""
""
""
""
0.12208624
0.17459553
0.26941764
0.15066326
""
""
""
0.17622288
0.1232444
0.2260161
0.18993263
0.19941479
""
0.18608844
0.11752798
""
""
0.14907753
0.19635132
0.35016739
""
""
""
""
""
""
""
""
""
""
0.16050042
0.16111305
0.20216098
""
""
""
""
0.29744637
""
""
0.2639688
""
""
0.043010637
0.34588629
""
0.2455029
""
""
0.12643878
""
""
""
""
""
""
""
0.1340775
""
""
0.35714418
0.27160332
""
""
""
""
""
""
""
""
""
0.34393457
0.22524738
""
0.15430267
""
""
0.14035589
""
""
0.22148636
""
""
""
0.22990298
""
0.26251903
0.18306574
""
""
0.2528761
""
0.060456056
0.21114112
0.11904219
0.098271884
0.25057232
0.30128834
0.13576783
0.2165103
0.34488615
0.25725976
0.21810156
0.17008971
0.20296685
0.17972372
0.19846846
0.09680286
0.26863477
0.24574773
0.20735288
0.21360818
0.30647418
0.16907114
""
""
0.20700686
0.2528789
0.25980046
0.23461996
0.1828053
""
0.19233745
0.21141355
0.200408
0.199279
0.22057477
0.30813605
0.21505046
0.2231852
0.32217801
0.21243909
0.23666607
0.22234592
0.23362102
""
0.25514993
0.21891925
0.20614988
0.20114365
0.17073761
0.15703614
""
0.21758917
0.33527869
0.24698187
0.26829344
0.18827151
0.15422046
""
0.1641081
""
""
""
0.16950159
0.21516283
""
""
""
""
""
""
""
0.29002255
0.18800947
""
0.17226005
""
""
0.18699908
0.31301469
0.24464676
""
""
""
""
""
""
0.16193932
""
""
""
0.2419107
0.16410324
""
""
""
0.18415709
""
""
0.31030673
0.18799062
0.10743853
""
""
0.16352257
""
""
""
0.19761199
""
""
""
""
""
""
""
""
0.23768763
""
0.15183695
""
0.25622308
0.23812993
0.17970198
0.2630941
0.24690993
0.22328727
0.17610811
0.2370557
0.25731415
0.2352922
0.28106526
0.19524434
0.1890123
""
0.21690796
""
0.1887446
0.25180319
""
0.25096843
0.32666859
0.19914013
0.18217547
0.30947259
""
""
0.24057677
0.17743234
0.18472701
""
0.2567113
""
""
""
""
""
""
0.22723167
0.13308862
0.20915686
""
0.1707672
0.29652122
""
""
0.33032671
0.19019726
0.20189662
0.31978089
""
""
0.20682643
0.13828541
0.14613351
0.27234885
0.11092386
0.22088414
0.22865066
0.27145258
0.21783447
0.29336461
0.19638054
0.18454376
0.19386162
0.23263887
0.19281852
0.21703142
0.13409625
0.2418464
0.24986781
0.20244749
0.13040933
0.15666729
""
""
0.16496491
""
0.34184918
""
""
""
""
""
""
""
-0.0060616527
0.29406819
""
""
0.1511673
""
""
""
0.06512022
0.24473494
""
""
""
0.26122841
""
0.17323731
0.38468087
""
0.22120269
0.18329868
""
0.26978755
0.12741397
""
0.15401028
""
0.16827612
-0.023145106
""
0.16595279
""
0.15957296
""
""
""
""
""
0.22909527
""
""
0.21779376
0.15902224
""
""
0.16632174
""
""
""
""
0.19693777
0.26629382
0.027180003
""
0.19051486
""
""
0.22898132
0.13898285
""
""
0.23554981
""
0.29432371
""
""
""
""
""
0.19877388
0.18025669
""
""
""
""
""
""
""
""
""
""
""
0.23284885
0.16496299
""
""
0.13363831
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25467637
0.35422152
0.17785278
""
0.13130066
0.24375266
""
""
""
""
""
""
""
""
""
0.15531366
0.17405024
""
""
""
0.24241982
""
""
""
""
""
""
""
""
""
0.36095539
0.34206697
""
""
""
0.19817883
""
""
""
""
