kfr_native_asian_pooled_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088539228
""
""
""
""
""
""
""
0.080595195
""
""
""
0.076521598
""
0.084888153
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066399373
""
""
""
""
0.11354318
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030245453
""
""
0.060355816
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078817293
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023275059
""
""
0.068999909
""
""
0.029336305
""
0.11912351
0.026547778
""
0.088060446
""
""
0.043400571
0.10335919
""
""
0.012609804
""
0.089904167
""
""
0.082815289
""
""
0.065477625
""
""
0.020469576
0.078230813
""
0.033159819
0.022798505
""
0.034486566
0.024975413
0.032740068
0.037940349
0.074370496
0.031588607
0.074335724
0.02170746
0.069720574
0.084712103
""
""
0.050007042
0.055531196
0.041243281
""
""
""
0.070405759
""
0.039186656
0.095965981
""
0.055319838
""
0.061383806
""
""
""
0.079231277
""
""
""
""
""
""
""
""
""
0.061399814
""
0.12381727
""
""
0.069495924
""
""
""
""
""
""
""
""
0.06133914
""
""
""
""
0.078685127
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091502607
""
0.057053287
0.053003106
0.11026186
""
0.066427559
0.079229765
""
""
0.11620937
0.095393062
""
0.084715463
""
""
0.099557832
""
0.068076797
0.047123715
""
""
""
""
""
""
""
""
0.058770068
0.079299115
""
""
""
""
""
""
""
""
""
""
""
0.052506886
""
""
""
""
""
""
0.1152631
""
""
""
""
""
""
""
0.073720522
""
""
0.080806188
""
0.045647673
""
0.06400311
0.071267553
0.043109525
0.089723289
""
""
""
""
0.081140697
0.079966947
""
""
""
""
0.064333431
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079119265
""
0.069767438
""
""
0.12164469
""
""
""
""
""
""
""
0.061674707
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067268386
""
""
""
""
""
""
0.057372168
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12211759
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037343286
0.012470336
0.04678195
0.035300311
0.077822343
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025928212
""
""
""
""
""
0.050569087
""
""
