grad_pooled_male_mean
0.10074916
0.093113333
0.068261348
0.11724722
0.12071484
0.11173141
0.097257689
0.04166824
0.040325269
0.097136572
0.071610965
0.11304177
0.086823612
0.047653206
0.081630997
0.1822183
0.061243873
0.12960966
0.078659378
0.076408803
0.079838581
0.073151089
0.086244605
0.093759216
0.14891243
0.080349497
0.056765009
0.092693962
0.098507419
0.095989965
0.072439238
0.087049276
0.11819793
0.1312238
0.067006066
0.087299839
0.081202962
0.097957551
0.062230982
0.068159133
0.10782428
0.084831424
0.074906938
0.012847227
0.084534943
0.094307914
0.11803845
0.052204635
0.098062284
0.073337123
0.07372909
0.075268812
0.08226835
0.10230975
0.038964473
0.079669945
0.086422145
0.060611751
0.0063512651
0.10917432
0.074080005
0.10961007
0.070190534
0.05634686
0.085881859
0.078426108
0.074530043
0.097373955
0.095397234
0.063988261
0.078600921
0.11240186
0.085874572
0.081219316
0.050201107
0.049819332
0.095041327
0.06678167
0.039891295
0.10356124
0.052136399
0.10773589
0.075202465
0.055547122
0.10978673
0.10799059
0.059417292
0.071590818
0.097219504
0.069453992
0.08407294
0.083652385
0.093440756
0.11513466
0.066632368
0.051593419
0.11743636
0.081626944
0.099957146
0.065328233
0.096522562
0.12297495
0.11044494
0.1103744
0.10742941
0.096418835
0.095906436
0.087155461
0.057164367
0.08856798
0.1252597
0.068222769
0.11953393
0.10182901
0.091719367
0.11362827
0.10443225
0.097192556
0.062997505
0.030271895
0.093480103
0.078406908
0.13205223
0.069245972
0.09865842
0.085119046
0.087413326
0.084756263
0.075745232
0.037153669
0.1209024
0.085459463
0.1620471
0.06406831
0.082270406
0.082879901
0.075469717
0.079642817
0.060578149
0.13459748
0.10023075
0.079519518
0.059470739
0.10509412
0.061249923
0.071594767
0.083120249
0.098599069
0.070084609
0.061678883
0.077845849
0.10550195
0.074969396
0.069455914
0.090287782
0.10100471
0.050699029
0.096342362
0.028845385
0.11278734
0.060738485
0.072033346
0.10277135
0.1339348
0.04715088
0.17588358
0.10649479
0.10142455
0.084550984
0.09516155
0.12120752
0.1263337
0.079230614
0.079877362
0.060196336
0.096260741
0.089526273
0.095369346
0.11552173
0.076807939
0.069259755
0.069612101
0.096889734
0.065646157
0.070514165
0.12373255
0.10099588
0.058455199
0.13153359
0.088111967
0.10624029
0.067847192
0.11804356
0.11757842
0.044718929
0.1024292
0.10330176
0.10357407
0.1071459
0.08984714
0.093534008
0.061829161
0.082375333
0.080349401
0.068092175
0.10085433
0.11538849
0.076298453
0.082269706
0.088589221
0.091920175
0.088545874
0.076709546
0.10483765
0.095140971
0.097637638
0.10988138
0.13829333
0.098014712
0.078876883
0.095458433
0.12137204
0.086420327
0.081321783
0.12240814
0.09852469
0.081872329
0.094573341
0.14200158
0.095977381
0.10434603
0.11768634
0.12151825
0.13536049
0.099687204
0.12911092
0.074770302
0.13196339
0.066983044
0.11633941
0.12693669
0.074528143
0.072777346
0.10580958
0.10699327
0.10600194
0.10016133
0.15011066
0.098372504
0.16108498
0.16008332
0.13259752
0.099689402
0.088864163
0.10686076
0.11413005
0.12889619
0.16222927
0.09045852
0.11566063
0.081173547
0.13098909
0.10901221
0.09830083
0.17482905
0.1660061
0.16241117
0.1794679
0.14995958
0.1311456
0.089200251
0.087456398
0.043564014
0.089907669
0.028935513
0.042505547
0.1049347
0.11860161
0.062718213
0.10764403
0.12592103
""
""
0.17260402
0.12766501
0.10140782
0.13652669
0.17847712
0.15574457
0.053228743
0.049739897
0.058779556
0.063041016
0.058842234
0.045885496
0.051188197
0.068663791
0.073534921
0.072604991
0.072609253
0.11190755
0.043649275
0.0515639
0.091183066
0.028954886
0.09807615
0.080215231
0.061898537
0.09416686
0.086437128
0.11803777
0.10111923
0.084024988
0.078680992
0.080012798
0.076718517
0.042027406
0.072933234
0.085673302
0.074752897
0.049695246
0.095745064
0.11241481
0.081386536
0.073216885
0.098260991
0.12026469
0.070773415
0.10490552
0.12539515
0.07012675
0.097962901
0.083563544
0.11651214
0.073418014
0.15007842
0.096463479
0.10172052
0.048827305
0.13684492
0.073721215
0.10269339
0.095931679
0.088440932
0.10473915
0.093150362
0.056307327
0.075930461
0.052799784
0.072496079
0.088664733
0.11940201
0.14593077
0.23451424
0.077953987
0.088420503
0.067855813
0.11314714
0.075817741
0.07698901
0.042319462
0.063415222
0.074856348
""
0.075503729
0.054713774
0.061862405
0.058238342
0.049796097
0.089356378
0.098494872
0.045055605
0.11905758
""
