stayhome_hisp_pooled_n
87.0
194.0
""
""
136.0
""
""
257.0
22.0
""
59.0
""
""
""
""
181.0
49.0
""
""
""
""
69.0
247.0
29.0
126.0
82.0
27.0
105.0
""
62.0
33.0
""
""
""
124.0
52.0
602.0
""
84.0
30.0
124.0
103.0
""
""
557.0
""
21.0
190.0
469.0
""
366.0
208.0
""
""
23.0
""
99.0
55.0
198.0
""
75.0
31.0
121.0
37.0
""
""
""
""
""
1466.0
""
""
""
""
441.0
""
""
98.0
71.0
38.0
51.0
""
""
105.0
""
""
""
""
""
24.0
""
""
""
""
""
""
94.0
2619.0
1008.0
407.0
557.0
145.0
179.0
44494.0
1486.0
501.0
17523.0
2879.0
2581.0
1071.0
4978.0
""
47.0
36.0
1097.0
31.0
31.0
""
114.0
22.0
54.0
""
26.0
""
22.0
37.0
121.0
199.0
75.0
""
""
35.0
25.0
120.0
32.0
""
184.0
""
62.0
87.0
48.0
48.0
59.0
""
""
104.0
124.0
""
""
""
""
28.0
26.0
90.0
23.0
""
53.0
70.0
""
""
""
""
33.0
""
27.0
""
22.0
53.0
141.0
""
815.0
""
28.0
151.0
""
""
513.0
143.0
21.0
""
68.0
27.0
797.0
95.0
""
106.0
19022.0
""
181.0
1716.0
214.0
332.0
12788.0
209.0
1075.0
24125.0
441.0
506.0
8951.0
128.0
19216.0
3882.0
290.0
168.0
264187.0
4514.0
1426.0
107.0
764.0
7230.0
60.0
38.0
12978.0
2184.0
414.0
51065.0
2437.0
75.0
44882.0
14816.0
2378.0
55252.0
50390.0
7779.0
13871.0
2747.0
11879.0
9172.0
27827.0
5784.0
917.0
""
246.0
6316.0
4923.0
12007.0
1672.0
643.0
""
13284.0
325.0
19612.0
3327.0
1048.0
8781.0
456.0
5572.0
50.0
21.0
135.0
2173.0
512.0
96.0
""
27.0
134.0
42.0
56.0
""
287.0
12665.0
""
1148.0
85.0
107.0
5591.0
325.0
352.0
""
""
31.0
""
165.0
""
5969.0
""
57.0
110.0
314.0
1815.0
434.0
24.0
215.0
1037.0
""
133.0
181.0
354.0
663.0
659.0
""
82.0
43.0
29.0
295.0
4433.0
46.0
394.0
""
64.0
""
""
24.0
20.0
90.0
49.0
3655.0
73.0
6316.0
5773.0
425.0
462.0
4713.0
1069.0
339.0
496.0
469.0
2008.0
398.0
3056.0
795.0
28.0
526.0
35.0
2619.0
22127.0
24.0
596.0
392.0
943.0
2519.0
141.0
201.0
""
3342.0
869.0
346.0
""
121.0
33.0
45.0
""
22.0
308.0
666.0
917.0
785.0
13241.0
24.0
595.0
79.0
23.0
""
1336.0
3607.0
598.0
107.0
""
20.0
1710.0
1451.0
592.0
78267.0
917.0
127.0
902.0
513.0
14878.0
5526.0
10439.0
2281.0
3568.0
3951.0
180.0
488.0
1824.0
429.0
1315.0
4824.0
98.0
86.0
37.0
""
2900.0
52.0
81.0
31.0
25.0
20.0
""
""
38.0
25.0
141.0
190.0
37.0
22.0
170.0
""
""
24.0
69.0
49.0
34.0
30.0
""
172.0
21.0
159.0
63.0
""
571.0
318.0
33.0
476.0
256.0
""
1086.0
""
2255.0
102.0
112.0
352.0
32.0
234.0
""
""
""
24.0
37.0
2240.0
""
""
153.0
297.0
""
21.0
69.0
26.0
""
20.0
""
392.0
199.0
334.0
26.0
1989.0
45.0
""
167.0
165.0
49.0
""
3417.0
121.0
1237.0
""
31.0
59.0
21.0
24.0
376.0
484.0
""
109.0
""
""
""
""
""
23.0
""
""
50.0
38.0
503.0
""
29.0
230.0
51.0
20.0
""
""
34.0
""
""
""
30.0
20.0
""
""
155.0
901.0
109.0
78.0
""
196.0
73.0
39.0
""
""
153.0
""
20.0
""
""
""
714.0
212.0
""
""
""
56.0
32.0
""
46.0
""
""
29.0
""
""
""
65.0
109.0
80.0
""
""
56.0
""
""
""
24.0
70.0
114.0
49.0
""
""
41.0
""
""
27.0
1168.0
""
""
""
27.0
495.0
3930.0
203.0
654.0
1206.0
""
420.0
37.0
""
482.0
""
""
82.0
612.0
26.0
""
""
1897.0
29.0
410.0
""
""
""
239.0
75.0
76.0
93.0
177.0
34.0
158.0
226.0
344.0
64.0
32.0
""
35.0
88.0
494.0
124.0
20.0
117.0
217.0
151.0
34.0
""
571.0
""
118.0
71.0
""
""
537.0
""
150.0
""
55.0
89.0
301.0
24.0
""
""
42.0
94.0
62559.0
32.0
""
434.0
40.0
62.0
6955.0
""
""
29.0
""
30.0
30.0
35.0
""
""
217.0
""
""
""
""
189.0
122.0
75.0
""
45.0
""
25.0
""
7396.0
445.0
693.0
194.0
6595.0
677.0
""
139.0
103.0
44.0
25.0
1622.0
341.0
142.0
46.0
449.0
41.0
29.0
""
23.0
""
41.0
25.0
26.0
34.0
""
313.0
453.0
23.0
28.0
""
""
""
""
22.0
""
1279.0
734.0
36.0
279.0
""
""
""
""
86.0
201.0
32.0
259.0
""
75.0
""
""
""
539.0
4837.0
92.0
1562.0
57.0
115.0
1178.0
125.0
22.0
""
84.0
""
43.0
192.0
137.0
24.0
164.0
""
51.0
51.0
23.0
97.0
132.0
86.0
888.0
""
109.0
41.0
""
48.0
32.0
200.0
21.0
335.0
92.0
""
167.0
40.0
203.0
77.0
57.0
101.0
41.0
34.0
36.0
203.0
48.0
