comcoll_black_pooled_mean
""
0.31775421
0.32643735
""
""
0.18605468
""
""
""
""
0.27884105
""
0.3009491
0.29867071
""
""
0.3378787
0.30033049
""
0.35578081
0.31404647
0.18542348
""
0.31193003
""
""
""
0.44801691
0.25769401
0.17358781
0.34143096
0.30138823
""
0.2117532
0.24572097
0.22267854
0.29273528
0.30105105
0.27484074
0.41384307
""
0.27683085
""
""
0.27558732
0.29672459
0.29548782
""
""
""
""
""
0.24273276
0.16102664
0.33630762
""
0.23033009
0.3140257
""
0.15470384
""
0.18513276
0.22866525
""
0.22527921
""
""
0.19411954
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2815941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23182021
""
""
""
""
""
""
""
""
""
""
0.39043716
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3751249
""
""
""
0.4385573
""
""
""
""
""
0.19168527
""
""
""
""
""
""
""
0.28483668
""
0.34419781
""
""
0.30164725
""
""
""
""
""
""
0.3048093
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46739626
0.33403233
""
""
""
""
0.24608161
""
""
""
""
""
""
0.38501009
""
""
0.38507354
0.29494923
0.27920309
""
""
""
""
0.27565947
0.2784569
0.29223174
0.22409645
0.31385913
""
""
0.21420446
""
0.20737748
""
0.29772148
""
0.21803105
0.20541017
0.23152885
0.20082878
0.31177548
0.27909058
0.24697007
""
0.11659698
0.39303216
0.16929032
""
""
""
""
""
0.22556511
0.20292965
0.3675881
""
0.18623115
""
""
""
""
0.22550562
""
""
""
""
""
""
""
0.24219646
0.19340304
""
0.25863189
""
0.33788383
""
""
""
0.27434397
""
""
""
""
""
""
0.43043911
0.33884135
0.18164259
0.29120067
0.30044952
0.25439563
0.18409616
0.24064776
0.34540033
""
""
""
""
""
""
""
""
0.21951644
""
""
0.20915999
""
""
""
""
""
0.23509808
0.20298195
0.28345037
0.29490122
0.28238228
0.21914797
0.25353897
0.25139269
0.22861613
0.19998209
0.11683912
""
0.34668475
""
0.19008347
0.2738421
""
0.13982923
0.27183148
0.20343292
""
0.39790633
""
""
""
""
""
""
""
""
""
""
""
""
0.33537591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44208843
""
""
""
""
""
""
""
0.34066156
""
0.36351424
""
0.36906064
""
""
""
""
""
""
""
""
""
0.25960737
""
""
""
""
""
""
""
""
0.26689193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21571632
0.27617076
0.27595341
0.31446418
0.29592732
0.38541263
""
""
""
0.2760869
0.59816724
0.3361997
0.22059573
""
""
0.32305661
0.23362179
0.34757707
0.317101
""
""
""
""
0.38182315
""
""
0.32442519
""
0.40917981
""
0.2007138
0.33184087
""
""
""
""
""
""
""
""
0.32916376
