proginc_other_male_p25_se
""
""
""
0.094563641
""
""
0.054180723
""
""
""
""
0.063188612
""
""
""
""
""
""
""
""
""
0.012449288
""
""
0.0068474556
""
""
0.010432519
0.033738498
""
""
""
0.016571052
0.020864386
""
0.07891766
""
""
""
""
""
""
""
""
""
""
0.017606528
""
0.012529961
""
""
""
""
""
""
0.010540902
""
""
""
""
""
0.0089536086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0063781058
""
""
""
""
0.039415248
""
""
0.012503219
0.012648031
""
""
""
""
""
""
""
""
""
0.0073098037
0.009410291
0.010630012
0.019882379
0.0039530247
""
0.0063001332
0.0023718148
0.030532127
0.042843416
""
""
""
""
0.048712377
""
0.012889431
0.011543869
""
""
""
""
""
""
""
""
""
0.078141004
""
""
""
""
0.019588839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012212082
""
""
0.0057613635
0.01856428
""
""
""
""
""
""
""
0.04572973
""
0.0087972293
""
""
""
0.010948544
0.018410921
0.029075155
""
0.0074251667
""
""
0.063364998
0.027182806
""
""
""
""
0.042937692
""
""
0.017332848
""
""
""
""
""
0.015056163
0.018260336
""
""
""
""
""
0.096148901
""
0.035284888
""
""
""
""
0.0091307247
0.0066412929
""
""
""
""
0.02947267
""
""
0.094849899
0.086499453
0.0060629477
0.021381343
""
""
""
""
""
""
0.034447778
""
""
""
0.026252363
0.071332686
0.012616513
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017076371
""
""
0.016486712
0.014707041
""
""
""
""
""
0.059090946
""
0.015686691
""
0.011019393
0.0065114591
0.048995871
0.0071741664
0.0023019004
0.01171093
0.023648031
0.016084436
0.018119026
0.012969792
""
""
""
""
""
0.0061778664
""
""
""
0.029528251
""
""
0.020199489
0.073121585
""
0.075331271
0.026928859
""
""
""
""
""
""
""
""
""
""
""
""
0.018202726
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010540134
""
""
""
""
""
""
0.011423921
""
""
""
""
0.067813888
""
""
""
""
0.010981507
0.030185342
0.07389117
""
0.020173334
0.056638498
""
""
0.010326629
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015559833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074327886
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0091934614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0059341653
""
""
""
""
""
""
0.012822417
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011961162
0.0063825925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.097290725
0.010393682
0.016714571
""
""
""
""
0.018326208
""
0.0053758952
""
""
""
""
""
""
0.010298474
""
0.017352406
""
""
0.048150767
0.049756143
0.0052803336
""
0.0030820626
0.0075146775
""
""
0.014671897
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011141033
""
0.0073805512
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017644975
0.017152216
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012616001
0.010505537
0.033230342
""
""
""
""
0.0070890547
""
""
0.0072140903
""
""
0.020941734
""
""
""
""
""
0.040962555
""
""
""
""
""
""
""
""
""
""
""
""
0.013852135
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0082839038
0.0052838032
0.0093058236
""
""
""
""
""
0.013803696
""
0.018784672
""
0.0053585442
0.10507205
""
""
""
""
""
0.0091358125
""
""
0.042807508
""
""
""
""
""
""
""
0.0062922048
0.0019282562
""
0.018204536
""
""
""
""
""
""
""
""
""
0.016489608
0.014185247
0.012789277
""
0.020023491
0.053205829
0.0060145608
0.0094990209
0.018664135
0.01699811
0.02246207
""
""
""
0.0069537684
0.022191087
0.0032656062
0.0087287398
""
""
0.0078758541
""
0.0050646928
0.0041152835
""
""
""
""
0.0092339693
""
0.027359685
0.011524186
""
0.062883064
""
0.018092837
0.02354621
""
""
""
""
""
""
""
""
0.013933999
