has_mom_black_female_p50
0.77359104
0.81723928
0.79831982
0.71209365
0.94856185
0.80216944
0.81659043
0.8071295
0.73833907
0.87001717
0.75273025
0.73342395
0.7442764
0.77504873
0.89939022
0.89039844
0.83953339
0.82279897
0.73928273
0.85321307
0.86078542
0.80875283
0.88867801
0.72735667
0.83496964
0.80515015
0.80808699
0.84293401
0.81191236
0.82832569
0.90834957
0.67391646
0.79040253
0.85285926
0.84420246
0.86633319
0.81558323
0.75853032
0.86273611
0.84412676
0.79856509
0.86224586
0.78110945
0.77633321
0.85943288
0.77964848
0.94210923
0.79298109
0.80068332
0.78723449
0.79488534
0.82649964
0.70407933
0.71822876
0.84242326
0.85269541
0.8019861
0.74803811
0.81470227
0.77309561
0.80662346
0.77846485
0.8004033
0.83786875
0.80325407
0.74956572
""
""
""
0.94088966
""
""
""
""
0.90971076
""
""
""
""
""
""
""
""
1.0102118
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90012813
0.89876187
""
""
""
""
0.87446898
0.88691211
0.74924713
0.88353014
0.82587504
""
0.8575595
0.91515177
0.82626021
0.84988606
""
0.80121028
""
0.82536256
0.96699947
""
0.79481995
0.93079853
""
""
0.78114402
0.80433184
0.88753766
0.88512719
0.86217242
0.83823997
0.87225258
0.8078652
0.77017748
0.83792895
0.8701359
""
""
0.88405633
0.8751232
""
0.79411381
0.90871662
0.85466003
0.94322294
""
0.84106839
0.81447446
0.87640697
0.75457001
""
0.84620953
0.87221503
0.86441362
""
0.83492094
""
""
0.82550424
0.80031615
0.77795094
""
0.84159243
""
0.86301464
""
0.82814276
""
0.89434248
""
0.91234553
0.97462904
0.87108946
""
0.84443319
0.90004474
""
""
0.88083339
0.71352029
""
""
0.84643602
""
0.76296222
0.89670306
0.8169136
""
0.87763929
""
""
0.89488798
""
""
0.88583755
""
0.88167477
0.88226885
""
0.81408721
0.91594476
""
0.90011466
0.92932642
0.89140046
""
0.84751987
0.9065671
0.92160094
""
""
0.89205474
""
""
0.88574588
0.95749998
0.99996763
0.86532527
0.91577893
""
0.88907892
0.89393175
0.9304691
0.86351413
0.88616842
0.86411637
0.88489795
0.85677052
0.88308918
0.92696065
0.84873772
0.89276779
0.85808378
""
0.96277761
0.88713211
0.91706312
0.88932776
0.91248298
0.95239711
""
0.90958327
""
0.8993727
0.85612506
0.89038205
0.87751591
""
0.86909252
""
""
""
0.90056121
0.89826185
""
""
""
""
""
""
""
""
0.89150184
""
0.91835862
""
""
0.93007702
0.80105215
""
""
""
""
""
""
""
0.91445029
""
""
""
""
0.90809166
""
""
""
0.97514594
