marr_32_other_pooled_mean_se
0.02257934
0.030377746
0.077130795
0.016142659
0.020856153
0.047011349
0.013107364
0.065070413
0.069188014
0.027539399
0.024335133
0.011114513
0.072546899
0.035271727
0.023993222
0.10638092
0.05856302
0.023531007
0.070564538
0.042919256
0.019618563
0.010648262
0.022601314
0.031112436
0.010631504
0.053766731
0.026197532
0.014158753
0.008458741
0.042123619
0.034756977
0.029932627
0.01088929
0.01114771
0.036843136
0.016669877
0.064366102
0.038763352
0.07662686
0.055563789
0.022466354
0.045079436
0.076510869
""
0.057592738
0.04680283
0.010332737
0.024749316
0.016440744
0.027715577
0.01809952
0.019029044
0.029973254
""
0.10323448
0.016949756
0.057224896
0.066276021
0.092465736
0.038094431
0.04618087
0.015814953
0.066131532
0.05093877
0.046772268
0.046494227
0.096536346
0.067571849
0.056680989
0.058739349
0.056752525
0.048716411
0.038950447
0.033325456
0.052393511
0.088073023
0.043787092
0.050566889
0.090235054
0.011941214
0.044303361
0.034183033
0.057033841
0.036413308
0.011808986
0.039826266
0.035893537
0.016963327
0.015466235
0.026077829
0.035626344
0.059465956
0.056112248
0.020450376
0.04976194
0.083505929
0.032355547
0.023809243
0.0073950929
0.016119033
0.014742911
0.0057575284
0.0099477721
0.016088258
0.01359929
0.0076583023
0.015748158
0.0095284991
0.037526272
0.020299297
0.022759322
0.025367163
0.014175
0.063510939
0.014358259
0.016491648
0.01415424
0.062140886
0.079443306
0.089703932
0.028902501
0.044132974
0.042454053
0.023564048
0.048519019
0.017967658
0.019500868
0.055836331
0.06699302
0.074970007
0.0062982189
0.037003357
0.031685911
0.060063053
0.028590107
0.039526436
0.019003853
0.017727634
0.052288894
0.038621593
0.019868718
0.020283729
0.089478567
0.053280588
0.031643961
0.077646263
0.022868006
0.041448958
0.052420035
0.045505866
0.045807358
0.016014814
0.032950472
0.070233367
0.010531983
0.01920153
0.053251106
0.021804027
0.056361839
0.041907553
0.10690489
0.066016153
0.017552281
0.0069168918
0.05798265
0.0042699627
0.030086055
0.048318855
0.03169512
0.022611259
0.0051302942
0.014882705
0.035270795
0.017608691
0.03473172
0.054710899
0.014615291
0.010422987
0.034291781
0.036552243
0.045489486
0.044172443
0.01016851
0.037201885
0.0372153
0.0093854405
0.082578763
0.045003783
0.017016007
0.091728538
0.048280638
0.019679241
0.012625494
0.063919775
0.06402006
0.034647923
0.027434945
0.026980335
0.013620982
0.051602222
0.014277364
0.02110891
0.041988831
0.029040849
0.021713415
0.016216535
0.010058294
0.037012991
0.029486276
0.025814023
0.028112939
0.023465317
0.072102129
0.068845421
0.015739141
0.015625054
0.016574478
0.0078230733
0.033006653
0.026743293
0.037756637
0.0340661
0.026912581
0.038272265
0.0085629458
0.023168083
0.030171756
0.02833036
0.0092788078
0.015400281
0.018376566
0.021408269
0.07644856
0.029399188
0.08086925
0.033472791
0.073579453
0.02334265
""
0.055940419
0.0283264
0.037278552
0.028791528
0.019117609
0.041876543
0.035362512
0.023637814
0.011624018
0.038328506
0.02202413
0.0088223144
0.02059182
0.032732036
0.091787323
0.022309601
0.03796218
0.044646189
0.012146153
0.043500114
0.017368872
0.032606199
0.016046386
0.013500408
0.012233642
0.011960148
0.0033574386
0.011977651
0.0051083486
0.0051350323
0.014764042
0.016561253
0.034421992
0.063597269
0.026019733
0.062571496
0.049644619
0.015737399
0.023535995
0.042550288
0.026596971
0.0074268477
""
""
0.0050293631
0.012353691
0.037819643
0.014947378
0.0063834852
0.029791031
0.049856883
0.068564661
0.093157932
0.048221961
0.047225863
0.056722403
0.065831795
0.086242862
0.041373517
0.041583411
0.026497575
0.006220025
0.053669084
0.031767059
0.026619149
0.060986493
0.054858573
0.070671991
0.040797684
0.030834092
""
0.032358024
0.026628112
0.043797243
0.033077847
0.020008324
0.022910973
0.04498728
0.025137555
0.029174505
0.029624386
0.052659597
0.015956355
0.042824283
0.051058538
0.053355038
0.026984794
0.019719182
0.032978173
0.033148844
0.018209212
0.061742134
0.018053643
0.015719347
0.0094952397
0.032709662
0.00458779
0.015504187
0.026564894
0.043502327
0.0078185489
0.079415135
0.055118449
0.025840297
0.021095442
0.034593064
0.052548345
0.044456467
0.047525011
0.07259433
0.056347001
0.038206827
0.042828217
0.038623974
0.081758827
0.041540436
0.02913793
0.086586297
0.038306259
0.05232751
0.038194764
0.036049798
""
0.021109907
""
0.10428421
0.048289232
0.05474519
0.080418192
""
""
0.10078717
0.089415118
0.043038163
""
""
""
0.087202355
""
0.079202659
0.0381676
""
""
""
""
""
""
0.081730545
""
0.10911035
""
0.092586972
0.071237847
0.068381406
0.063789643
""
0.028219489
0.067268223
0.10987588
0.090064272
""
""
0.063289888
0.028953651
0.08864063
0.088906921
0.030560985
0.028993158
""
0.065074734
""
0.047525354
0.054346792
""
""
""
""
0.066163033
0.083204888
