working_white_female_p75_se
0.060851671
0.10755199
0.046983812
0.045919884
0.032208353
0.048453026
0.056384668
0.058714081
0.034542494
0.056835134
0.076714627
0.1188436
0.070876196
0.067034476
0.041962314
0.067876279
0.054447223
0.053420886
0.037106711
0.040092792
0.031003358
0.035479929
0.034922417
0.079738684
0.048398647
0.035620347
0.068000861
0.062119156
0.049979314
0.067776278
0.038572539
0.048715159
0.065591
0.050362006
0.065334059
0.062400989
0.083475098
0.055089407
0.17106673
0.056223098
0.046928614
0.045207739
0.062775329
0.068157755
0.12512368
0.16881493
0.1152976
0.077764265
0.078153551
0.092987277
0.079805963
0.0663445
0.10272462
0.055176169
0.057322979
0.066450335
0.050588608
0.042838942
0.079883449
0.0563116
0.057423323
0.05216378
0.064293809
0.04170344
0.04824369
""
0.09090896
0.10089688
0.059986945
0.05692631
0.092476301
0.090099953
0.093535364
0.077041864
0.096814074
0.1218848
0.067000806
0.082008772
0.12637655
0.12507771
0.52291822
0.74287796
0.05632114
0.13600886
0.057908695
0.03870602
0.038848329
0.066538304
0.059423681
0.074346192
0.059360169
0.0442013
0.054063238
0.039471522
0.038132351
0.050395235
0.16828077
0.045766886
0.049227603
0.0592332
0.04817766
0.052645531
0.037928663
0.046897177
0.05319735
""
0.084568888
0.056017339
0.065897882
0.060281735
0.050007552
0.12121885
0.056547228
0.063563742
0.059905179
0.10268461
0.072409309
0.064129859
0.059881337
0.077260755
0.057151709
0.061971754
0.05504974
0.080980144
0.086169228
0.056029942
0.052560739
0.07557375
0.084601596
0.064392731
0.17814879
0.057892591
0.086273298
0.13707286
0.10361955
0.14501698
0.048096992
0.20084682
0.085948393
0.056787807
0.050345685
""
""
0.06723173
0.095811881
0.080468103
0.11068387
0.1052166
0.076074667
0.070643924
0.05814375
0.11625134
0.11212389
0.081743784
0.067015573
0.070678882
0.14678939
0.11553225
0.085009359
0.091681771
0.083684839
0.078697786
0.031821463
0.040571421
0.08699625
0.056764636
0.083715662
0.21053453
0.079026885
0.048327029
0.074690863
0.059725326
0.041454706
0.053380571
0.057650976
0.047136031
0.060936458
0.062455673
0.073810585
0.093182467
0.080123521
0.10659246
0.12775759
0.073936209
0.117405
0.080230333
0.11089545
0.084064871
0.07869263
0.092078716
0.059955999
0.053949449
0.11807766
0.073518507
0.062847599
0.077637896
0.074736528
0.15436691
0.070509426
0.089170642
0.091454953
0.1135262
0.11412915
0.073976852
0.078573041
0.15505438
0.15013012
0.043141425
0.047098875
0.049278211
0.049722396
0.065384515
0.049384769
0.059423588
0.047298942
0.03643845
0.037137128
0.038797472
0.056580935
0.057578236
0.054327194
0.065934084
0.054959755
0.078558527
0.087150715
0.040969186
0.079780646
0.10014389
0.1114813
0.071161397
0.076942749
0.067102492
0.058499679
0.043310512
0.059306044
0.062769741
0.07177794
0.069441751
0.068042785
0.048703115
0.056355547
0.075454563
0.092779495
""
""
0.065717712
0.05953531
0.071349375
0.053403758
""
""
0.16080274
""
0.12404127
0.060785759
0.059922799
0.057146452
0.056043956
0.052324671
0.06504748
0.058482371
0.063931637
0.080665663
0.060834222
0.068907216
0.068311058
0.064507328
0.074116051
0.052224152
0.049934275
0.075416982
0.041271627
0.057515446
0.044801738
0.054483201
0.043263517
0.04372995
0.042437334
0.086485378
0.052453518
0.041775782
0.11180124
0.05192256
0.064465165
0.069195949
0.045327641
0.083852872
0.089812368
0.090252303
0.058450915
0.14274204
0.072978683
0.077507839
""
0.053191155
0.064201236
0.04726423
0.11289525
0.13220003
0.10687252
0.17703235
0.043824423
0.053702354
0.10850208
0.10925475
0.080656715
0.097387441
0.069153532
0.067260936
0.054211229
0.043266941
0.03443595
0.046547428
0.036957655
0.06150784
0.059459951
0.078801483
0.0661752
0.058653668
0.066244654
0.060903903
0.16518901
0.085051492
0.08526776
0.070174262
0.065213278
0.089082368
0.063923247
0.057994775
0.058528911
0.080388397
0.079300396
0.079232074
0.078390896
0.08976844
0.058612045
0.074712068
0.13959758
0.0565826
0.068121776
0.08774814
0.073752671
""
0.18900464
""
0.084744848
0.099579088
0.088194594
0.1256202
0.084662884
""
0.10166202
0.085305981
0.060836744
0.11087615
0.049322993
0.08735431
0.058704793
0.03789445
0.026388666
0.051613629
0.063508749
0.06791275
0.047413938
0.16501218
0.078540392
0.046086289
0.054923765
0.055980694
0.057064634
0.11188837
""
0.083925076
0.072766669
0.13434778
0.12244067
0.052029353
0.057682857
0.050732896
0.053310554
0.069897242
0.052859638
0.10275563
0.070882089
0.055203434
0.048759703
0.035380669
0.049603555
0.042391989
0.055514831
