hours_wk_pooled_pooled_p75_se
0.49882659
0.88347775
1.9844327
0.41322637
0.48018032
1.4069197
0.35601303
1.5173097
1.7718463
0.61221647
0.56749159
0.28242394
1.5897218
1.0530313
0.58079797
2.4842534
2.3254728
0.6068812
2.0593283
1.6547468
0.54163724
0.50211936
0.64758104
0.93512332
0.26651773
1.9555922
0.86837417
0.51699769
0.30493203
1.2313453
1.0777435
0.68167174
0.28911573
0.41388077
1.1594906
0.58425909
1.3664639
1.2065181
2.6695535
2.61147
0.57010657
1.4618844
2.0760047
2.9520929
1.8794088
1.3869292
0.33273792
0.68215322
0.42483515
0.98173666
0.5932467
0.53724253
0.79992104
3.6255667
2.1611915
0.56272209
1.5841006
2.2675703
2.4359195
1.0182122
1.2552034
0.4337967
1.9171739
1.2466478
1.2067699
1.1476133
2.3176658
1.7490671
1.4164981
1.2981874
1.6513475
1.3450146
1.2832315
0.82352412
1.3742907
1.694703
0.90894932
1.168039
1.6638707
0.35765761
1.3706354
0.84812486
1.2365474
0.75921094
0.28575644
0.9466694
0.94722509
0.72150809
0.44599417
0.70096523
0.76640421
1.353884
1.2755213
0.50896025
1.3815595
2.7828066
0.90959948
0.623622
0.26479456
0.53125316
0.44386464
0.24292909
0.32830235
0.47421849
0.46069953
0.30920777
0.5565989
0.3293896
1.21176
0.7363869
0.76417655
0.84551513
0.43069503
1.8907478
0.47767359
0.3776589
0.4868969
1.8677279
2.6071866
2.197084
0.89283073
1.369033
1.4217988
1.1844376
1.3835158
0.58271837
0.58110285
1.2822487
1.6089641
1.4541264
0.19041134
1.110931
0.80514425
1.4564444
0.72211403
1.0717782
0.527749
0.71356982
1.8012789
1.1037611
0.62135369
0.86694318
2.6499264
1.6385702
1.0600578
1.7013558
0.62979084
1.086596
1.2809805
1.4131564
1.0799491
0.35077456
0.83173352
2.043288
0.46774444
0.51258087
1.5896096
0.60242122
1.326774
0.95613968
2.2838931
1.759635
0.53168315
0.20137548
1.9776067
0.13262545
0.65567493
0.76779681
1.1759385
0.42833373
0.12458351
0.35859066
0.63887978
0.31511062
0.69720268
0.96195507
0.35771987
0.22236991
0.6711725
0.7919699
0.83691347
0.79975992
0.25436977
0.92705297
0.83159447
0.20750096
1.6917627
0.62524235
0.43666503
2.0621517
1.1641865
0.72234249
0.27801672
1.4000561
1.1589442
0.70241892
0.46422759
0.42733449
0.29110754
0.67416686
0.33089939
0.43747666
0.65756762
0.5781256
0.45090568
0.33607921
0.24039117
0.71519768
0.58384782
0.4230012
0.58397794
0.3984949
1.2053788
1.2718432
0.33217099
0.38685423
0.37848696
0.17494912
0.67236114
0.69254971
0.81261265
0.67354715
0.77727377
0.96139526
0.23852646
0.49909553
0.46540931
0.41922408
0.16485706
0.36900467
0.35861745
0.58962017
1.6771851
0.6569103
2.0650508
0.99428231
1.6516591
0.58054185
2.5760942
1.0765742
0.62582713
0.8035742
0.80121505
0.46193147
0.87163919
0.84018868
0.73192519
0.2510609
0.73509306
0.47014222
0.17414573
0.44650838
0.57754391
1.0660086
0.57494843
0.72038835
0.91788471
0.26859617
0.5971657
0.31384104
0.54039562
0.33300513
0.23716371
0.23794633
0.31711215
0.12202881
0.24451646
0.12380924
0.12120321
0.37141734
0.53043008
0.79819947
2.2964621
0.5783931
1.7545508
1.1100242
0.36568874
0.45759034
0.90521657
0.52337235
0.24820872
3.2240651
4.821311
0.13852097
0.24544339
0.77003509
0.35004643
0.15813857
0.66239935
0.90912831
1.2849008
1.5468135
0.92256528
0.69791728
0.79632521
0.61406159
0.96166205
0.46515849
0.54807502
0.36275238
0.13580962
0.97458065
0.56498891
0.38041884
0.77180052
0.80806381
0.80722708
0.62801737
0.44346625
1.2874191
0.5180977
0.4463664
0.66943967
0.42800891
0.26754096
0.37805709
0.8064642
0.29458818
0.35508966
0.42287356
0.5532946
0.27763554
0.51826197
0.8453694
0.74633241
0.47267786
0.39804432
0.59893394
0.69116199
0.37315738
0.84190249
0.29694802
0.31131977
0.1887321
0.61724693
0.10943411
0.30005851
1.077601
0.87594748
0.17050797
1.5332489
0.8642028
0.45605773
0.41652513
0.67910737
1.7344888
1.3786827
1.4607627
1.7642236
1.4424167
0.83095038
0.9613207
0.79622501
1.8473526
0.56159204
0.59474999
1.5972286
0.75091648
1.5038815
1.2020118
0.84994769
1.3994488
0.38333943
4.3172097
1.8032143
1.1274681
1.2029548
1.5903316
2.3033841
2.7029018
1.4381024
1.7157199
0.61663342
8.8967981
3.978524
5.2660937
1.8367689
2.6602912
3.4689343
0.8798961
2.2934802
7.1431971
""
4.939723
2.7598782
""
3.8302705
4.6961994
2.8726134
2.1646028
1.4389408
1.9881635
1.4980702
1.0646607
1.9472771
0.49831688
1.093532
1.4365274
1.8711303
5.1055732
2.8869298
1.0439484
0.68940729
1.2800933
1.0819932
0.58849102
0.47217438
1.9798083
1.2031609
4.445611
0.52410382
0.70896024
2.3508167
2.8926153
4.0338941
2.6587796
1.0282253
1.4327631
1.5808579
2.0301034
2.4379563
3.8883018
1.4973929
5.139895
0.6319707
0.79254746
0.87539965
0.7522167
0.88518298
0.89021313
0.9295007
0.70690835
0.30900943
1.3164839
1.2246851
0.96563041
0.64622647
6.8011069
6.1612787
""
6.8278275
0.9997074
0.82564223
2.2564988
2.8151889
0.95331961
0.88804907
1.1124461
1.3796991
0.88398999
0.55800629
1.4851667
0.41178831
1.1241354
1.0788589
0.25480768
1.3121296
2.1849468
""
2.9447184
2.3667059
1.0414947
0.34626871
5.5439291
4.43887
0.81228393
2.320755
2.8715689
2.894074
3.8253438
2.3023257
1.6678926
2.8495176
4.7697906
1.8824416
1.0618715
1.1304173
2.5713716
1.1254011
""
1.465552
0.4055008
0.18669841
1.6030527
""
1.4541115
