kfr_natam_male_mean_se
""
0.050504178
""
""
""
""
""
0.048622917
""
""
""
""
""
""
""
0.05993972
""
""
""
""
""
""
""
""
0.04432404
""
0.038757928
""
""
""
""
""
""
""
""
0.040618353
0.02720191
""
""
0.02278173
""
0.05546046
""
""
0.02239684
""
""
0.054638118
0.026179414
""
0.047655176
0.04135396
""
""
""
""
""
""
0.058002595
""
""
""
0.055551678
""
0.044217598
""
""
0.052256957
0.045304086
0.0098038306
0.010372238
""
""
0.024010101
0.016859733
""
""
0.023163164
0.02993259
0.032787487
0.041641485
0.011290849
0.03602447
0.029156014
0.015280103
0.024698069
0.020675259
""
0.030566743
0.030561164
""
0.059004247
0.056216162
""
""
0.020546144
0.007176375
0.043280426
0.0075172251
0.0159267
0.017110227
""
0.030016167
0.0048970203
0.02253199
0.0065380763
0.0080042183
0.013208986
""
0.029204946
0.0273253
""
""
""
0.018675376
""
""
""
""
""
""
""
""
""
""
""
""
0.037546895
""
""
""
""
""
""
""
""
0.042554662
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044792537
""
""
0.031577505
""
""
""
""
""
0.025578514
""
""
""
""
""
0.025136651
""
""
""
0.015996685
""
0.057722431
0.026743418
""
""
0.022556346
0.039025404
0.038726989
0.017515147
""
0.018531159
0.039242104
0.032079201
0.017756917
0.039477758
0.038412251
0.044139527
0.0091382843
0.037706956
0.056657616
""
0.025653102
0.030425634
""
""
0.032814912
0.052448299
0.0532941
0.016602045
0.030232918
""
0.015715938
0.01428715
""
0.01294975
0.012193333
0.030670827
0.02224849
0.031912688
0.038396854
0.029537311
0.017549638
0.033908155
0.020868281
""
0.037561327
0.025665263
0.021225469
0.022212844
0.041364048
0.041042712
""
0.021381734
""
0.02214236
0.038240012
0.032941513
0.020590264
""
0.025860494
""
""
""
0.031946339
0.072754852
""
""
""
""
""
""
""
""
0.015042629
""
0.068371646
""
""
0.017959204
""
""
""
""
""
""
""
""
0.019717786
""
""
""
0.036149234
0.032518357
""
""
""
0.039047141
""
""
0.023175197
""
""
""
""
""
""
""
""
0.042890504
""
""
""
""
""
""
""
""
""
""
0.025337512
""
0.044948071
0.032253485
""
""
0.028700612
0.029906442
""
0.069509611
0.038827486
0.052764062
""
0.037410595
0.045477487
""
0.030896932
""
0.02342728
0.023798225
""
""
0.041465189
0.043593124
0.055847049
""
""
""
0.022727307
0.021083601
""
""
""
""
""
""
""
""
""
0.054228965
0.039551605
0.026068471
""
""
""
""
""
0.05308596
0.035921585
0.042082157
""
""
""
0.032006543
0.036837369
""
0.020170541
""
""
0.031623848
""
0.022461023
0.0409384
0.026098577
0.036456093
0.022156255
0.024793232
""
""
0.059354093
0.035864748
0.03728018
0.032309681
""
""
""
""
0.034231018
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048764773
""
""
0.057460923
""
""
0.055641614
""
0.036252454
""
""
""
""
""
""
""
""
""
""
0.041896425
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035076294
""
""
""
""
""
""
0.03286323
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049608659
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049586494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026352461
""
""
0.027299689
""
0.021511925
""
0.055860657
0.017483834
""
""
0.037000813
0.037623234
""
""
""
0.027469162
""
""
""
""
""
""
""
""
""
""
0.051104058
""
""
0.036667719
""
""
""
""
""
""
0.02641503
""
""
""
""
""
""
0.044957366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015542028
""
""
""
""
""
0.045578633
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04390211
""
""
""
0.032848414
""
""
""
""
""
""
0.064862438
""
""
""
0.040953726
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0483892
0.055708673
""
0.04806038
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046833683
""
0.040663339
""
""
0.036258135
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054247912
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039316781
""
""
0.044293884
0.024922241
""
""
0.050552052
""
""
""
""
""
""
""
""
""
""
""
0.062406335
""
""
""
""
""
""
0.036795706
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041114137
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042652603
0.051424362
""
""
""
0.044626769
""
""
""
0.021942995
""
""
""
""
""
""
""
""
""
""
0.025758978
""
""
""
""
""
""
""
""
0.025420645
0.040426318
""
""
0.041391149
""
""
""
""
""
""
0.029249184
""
""
""
""
0.026082415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037152767
""
""
0.031679105
""
""
""
0.043796659
""
0.055695578
""
""
""
""
""
""
""
""
""
""
0.029444292
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017008709
""
0.022929111
""
""
""
""
""
""
0.039991055
""
""
