kfr_stycz_asian_pooled_mean
""
0.52915651
""
""
""
""
""
0.43583935
""
""
""
""
""
""
""
0.44760025
""
""
""
""
""
""
0.41382644
""
""
""
""
""
""
""
""
""
""
""
0.44701371
""
0.52654213
""
""
""
0.46034089
""
""
""
0.55134428
""
""
""
0.49052396
""
0.47881585
0.41875657
""
""
""
""
""
0.51800168
0.59809196
""
""
""
0.50933266
""
""
""
""
0.50888032
""
0.41383871
""
""
""
""
0.49240583
""
""
0.41481262
""
0.43538827
0.35272765
""
""
0.46277457
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51511526
0.52138197
""
""
""
""
0.55163115
0.55794787
""
0.49966958
0.52306777
""
0.5165112
0.38498807
""
""
""
0.521631
""
""
""
""
""
""
""
""
""
""
""
""
0.41459024
""
""
""
""
""
""
""
""
0.39461401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51264822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40517718
""
0.51542693
""
""
0.44844612
""
""
0.38798308
""
""
""
""
""
0.50794518
""
""
""
0.63955998
""
""
0.4519217
""
""
0.62324512
0.53354359
0.57441568
0.47769222
0.44586086
0.30692154
0.51439238
""
0.52082646
0.49181122
0.62917501
""
0.58868229
0.48167923
0.58916849
""
0.48848638
0.48161748
""
""
0.53222299
0.59054393
0.45508188
0.59040844
0.55639046
""
0.56799889
0.53863889
0.62426811
0.57900602
0.56449455
0.62578028
0.51835209
0.55703425
0.64472824
0.5299769
0.63178337
0.57571459
0.40912244
""
""
0.59885466
0.53085172
0.49915028
0.51285237
0.45567113
""
0.47695664
0.39205348
0.59060168
0.5421471
0.48676717
0.52606905
""
0.56301779
""
""
""
0.56836623
0.53535485
""
""
""
""
""
""
""
""
0.51558203
""
0.55280679
""
""
0.49383461
""
""
""
""
""
""
""
""
0.56552821
""
""
""
""
0.4712773
""
""
""
0.53447455
""
""
""
""
""
""
""
""
""
""
""
0.50836957
""
""
""
""
""
""
""
""
""
""
0.58488375
""
0.59009933
0.5687902
0.51577634
0.59770709
0.55351025
0.49804178
0.54504532
0.44596121
0.56720871
0.55219167
0.49044007
0.5585568
0.4347609
""
0.42239138
""
0.47103733
0.53028876
""
0.50213367
0.39740068
0.5192166
0.4929198
""
""
""
0.52796125
0.44180655
0.47657815
""
""
""
""
""
""
""
""
0.46887037
0.50570089
0.52947247
""
0.44312027
""
""
""
0.48721275
0.48978004
0.46219462
""
""
""
0.42320466
0.42868277
0.55970794
0.50974822
0.61275667
0.46026883
0.39914501
""
0.51821315
0.47401381
0.53534693
0.52679557
0.4774259
0.46536916
0.44994873
0.44078425
0.45975932
0.42151251
0.44339576
0.52049083
""
""
""
""
0.47583658
""
""
""
""
""
""
""
""
""
0.50325519
0.59662038
""
""
0.42847759
""
""
""
""
""
""
""
""
0.50230676
""
0.43320009
0.46334943
""
0.53663892
""
""
0.56755203
0.44154054
""
0.46054393
""
0.5814513
""
""
0.49355391
""
0.47484121
""
""
""
""
""
0.51740426
""
""
0.55750626
0.57772565
""
""
""
""
""
""
""
0.5660184
0.48263845
0.60799664
""
0.54589599
""
""
0.5461548
0.45649612
""
""
0.55994868
0.42916614
0.45504868
""
""
""
""
""
0.54497105
0.48510852
""
0.50981706
""
""
""
""
""
""
""
""
""
""
0.4603489
""
""
0.44437376
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47864023
0.56006265
0.47691086
""
0.58040261
""
""
""
""
""
""
""
""
""
""
0.5256713
0.47264481
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52187365
""
""
""
""
""
""
""
0.50997847
""
""
""
""
0.51257455
0.57148409
0.52427369
0.54274911
0.48789173
""
0.34776765
""
""
""
""
""
""
0.42713705
""
""
""
0.45124561
""
""
""
""
""
0.41949224
""
""
""
""
""
""
""
0.33542135
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48281866
""
""
""
""
""
""
""
""
""
""
""
0.4815107
""
""
""
""
""
0.62366122
""
""
0.56867248
""
""
0.65885586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58048648
0.53495705
0.56969517
""
0.64059669
0.56130475
""
""
""
""
""
0.64630538
0.5798884
0.56111145
""
0.48762605
""
""
""
""
""
""
""
""
""
""
""
0.54229963
""
""
""
""
""
""
""
""
0.54111332
0.52501917
""
0.51681387
""
""
""
""
0.44921345
0.52609915
""
0.44427177
""
""
""
""
""
0.40244451
0.62103647
""
0.47308969
""
""
0.49265406
0.49819168
""
""
""
""
""
""
0.46263981
""
""
""
""
""
""
""
0.56136739
""
0.41289562
""
0.52736086
""
""
""
""
""
""
0.59583628
0.52360958
""
0.56630635
""
0.40087256
""
""
""
""
""
""
0.42795995
""
0.40208545
""
0.54281175
0.43736491
""
0.3556188
0.53501469
""
""
""
0.50646031
""
""
""
""
""
""
""
""
""
""
0.54424983
""
""
""
""
""
""
0.48847565
""
""
""
""
""
""
""
0.40348735
""
""
0.43130699
""
0.49651217
""
""
""
""
0.41212329
""
""
""
""
""
""
""
""
""
0.50140411
""
""
""
0.40525198
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55187464
""
""
""
""
""
0.47121939
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51135623
""
""
""
0.47835189
0.46929523
""
""
""
""
""
""
0.43414855
""
""
""
""
""
0.59170848
""
""
""
""
""
""
0.52502471
0.56164461
""
""
""
0.48375967
""
""
0.56480807
""
""
""
""
""
""
""
""
""
""
""
0.43744972
""
""
""
""
""
""
""
""
""
0.58248758
""
""
""
""
""
""
""
""
""
0.45840031
""
""
""
""
0.38988948
""
""
""
""
0.50331086
0.4535988
""
0.52354503
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55891317
""
""
""
""
""
0.5231961
""
""
""
0.56129527
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52842498
""
""
""
0.46793863
""
0.55289471
0.45275795
0.45252794
""
""
""
""
""
""
""
""
""
""
