working_other_male_p1
0.59215593
0.91576707
0.44225234
0.62668639
0.64715439
0.66852218
0.55091643
0.42376688
""
0.55726171
0.71861416
0.67827553
0.92307466
0.68653244
0.72916889
""
0.56110597
0.56873512
0.70890707
0.54196858
0.69455206
0.57161444
0.44598246
0.75081593
0.55024207
0.66761661
0.71895427
0.6589033
0.74190104
0.61391133
0.74260092
0.61626834
0.69021028
0.65643167
0.67768526
0.55278331
0.44517866
0.97308993
""
0.9427315
0.4691706
0.78665304
""
""
0.8617155
0.83830547
0.62377155
0.49785358
0.65551299
0.75974405
0.74046862
0.63668978
0.74388373
""
""
0.70512778
0.16453564
0.82496107
""
0.64689046
0.40331054
0.70329833
0.84254086
0.35689676
0.74028057
0.61144173
""
0.23972516
0.81412894
0.32109499
0.56113315
0.37930933
0.65852922
0.87636572
0.64478803
""
0.57961589
0.54409647
""
0.63416332
0.48931068
0.77363551
0.29429713
0.62952411
0.62953067
0.63724935
0.83020544
0.92552942
0.54864305
0.43835986
0.5585531
0.8149128
0.46016815
0.74600363
0.77712971
""
0.65481347
0.71744388
0.63215661
0.66345078
0.68922198
0.60443676
0.64513689
0.55618548
0.55584496
0.68235916
0.66672593
0.72813207
0.97844797
0.50094932
0.63270456
0.6650697
0.83642453
0.4509145
0.63232017
0.57633662
0.66120088
""
0.35722062
""
0.66725564
0.59892881
0.66468954
0.80718684
1.0674316
0.5370602
0.68650943
0.6559487
0.73768157
""
0.63818389
0.70775414
0.32113814
0.5507223
0.72420174
0.64003199
0.48991957
0.75013411
0.56879205
0.45762059
0.63946855
0.61980563
""
0.76358515
0.62268931
0.92990142
0.38275823
0.67982495
0.59742594
0.73361599
0.47851664
0.59865957
0.56607032
""
0.62878609
0.54749662
0.37551221
0.42093432
0.93783218
1.1531655
""
0.47603714
0.60130399
0.57053614
0.57427371
0.65231854
0.61094517
0.72556156
0.66587842
0.59258908
0.56918526
0.77487904
0.50052083
0.59610599
0.57522082
1.435119
0.54386884
0.6196987
0.54374826
0.90520757
0.74118179
0.87137347
0.53239775
0.22024482
0.62253439
0.6310637
""
0.47725827
0.54505593
""
0.81688184
0.84410274
0.73784798
0.57875586
0.28528076
0.78740144
0.66616493
0.59173191
0.60985613
0.62700522
0.64403033
0.72963393
0.55429828
0.48634291
0.8382802
0.58545035
0.69005376
0.86215353
0.75051087
0.59012234
1.0325881
0.7164824
0.90816963
0.96770537
0.65091372
0.72268832
0.7435596
0.61273777
0.57984805
0.71575254
0.65762615
0.70066988
0.40025616
0.69948393
0.58898979
0.66310632
0.53388566
0.64533693
0.59077209
0.69195956
0.7231552
0.79246157
0.21554245
0.63441515
""
0.84640342
0.54494458
0.63532335
""
0.79953057
0.76995999
0.55780333
0.69080192
0.78649008
0.5128001
0.64516956
0.86257869
0.66964155
0.5831157
0.63132477
0.66900188
0.67324173
0.74497294
""
0.84645581
0.82361418
0.68573624
0.71241033
0.49029818
0.66648281
0.61274248
0.8047145
0.64787078
