spouse_rk_pooled_female_mean_se
0.0058409423
0.0041041067
0.011536398
0.011390969
0.0066589629
0.031367775
0.011503352
0.0043048384
0.010575512
0.012236703
0.0076640788
0.015222794
0.010364834
0.015478575
0.013423442
0.0070449039
0.0064125275
0.01446102
0.018186944
0.0084921867
0.014927855
0.0052981479
0.0061078058
0.0094638327
0.0065813139
0.0053959093
0.0086936988
0.0051561147
0.011529873
0.0085299881
0.010679957
0.027174277
0.018042414
0.012228164
0.0049980003
0.0067447382
0.0020630562
0.012885797
0.0051407483
0.008495152
0.0051080408
0.0058588339
0.023068709
0.018548857
0.0029884279
0.011183074
0.0099389656
0.0050936691
0.0026078117
0.012387969
0.0035694437
0.0044119745
0.021013655
0.011856782
0.0097574666
0.012427667
0.007801244
0.0058920621
0.003381188
0.022840615
0.0059540952
0.0080223661
0.0039802296
0.0063175811
0.012864257
0.020473763
0.0098562697
""
0.043226343
0.0029882228
0.027296297
""
0.046955675
""
0.0048511722
""
""
0.0091113001
0.0092951944
0.016788037
0.014820055
0.04362423
""
0.0086705079
0.034973186
0.035219006
0.03693784
0.047426511
0.031613298
0.015362773
""
0.035693228
0.025806826
""
""
0.030908581
0.010827549
0.0045113778
0.0048326193
0.0077715763
0.0079942895
0.017163204
0.018250709
0.00094560557
0.0043123788
0.0063382559
0.001828732
0.0043011978
0.0082285581
0.0041130153
0.0039782585
0.011101785
0.010915804
0.0079178615
0.0035901375
0.0079857884
0.01472735
0.023173096
0.0097750165
0.016774893
0.01105806
0.011863181
0.0090169758
0.016937392
0.01061185
0.010575699
0.0057224762
0.005928908
0.0078156954
0.013314265
0.019801307
0.013461804
0.013509964
0.0049980166
0.012015757
0.013942886
0.0057115117
0.010731911
0.0072473981
0.011774887
0.0085536325
0.01308398
0.0076785367
0.016800813
0.014981327
0.0062031816
0.0099225631
0.027916944
0.012086285
0.021150412
0.014860184
0.015186139
0.010507168
0.0053199148
0.012856963
0.014345623
0.0075033726
0.007646672
0.019610064
0.021512333
0.017007107
0.014836434
0.0090016695
0.014063214
0.0127034
0.015199031
0.0095347287
0.011582429
0.0059329732
0.021730453
0.0027600781
0.010965278
0.011867912
0.0047075977
0.01601612
0.015665963
0.0043121963
0.013235331
0.013924006
0.014252955
0.0077694855
0.011043785
0.003872914
0.005460971
0.019146923
0.010627124
0.0015112869
""
0.0082930895
0.0037048035
0.0092892582
0.011723059
0.0016684587
0.0098158512
0.0037479023
0.0018859796
0.0085846279
0.0049326951
0.0040899855
0.012104608
0.0018466419
0.0043012863
0.0086391885
0.0095928553
0.00066107191
0.0043957639
0.00391758
0.013122083
0.0061640837
0.0032613615
0.01853486
0.021641547
0.0027673407
0.0043741791
0.005237882
0.0010401632
0.0027577954
0.015225586
0.0012951219
0.0015361762
0.0062741525
0.001219005
0.0010134937
0.0025624563
0.0020937691
0.0032800953
0.0020372234
0.0027312867
0.0013513964
0.0034451918
0.0038216983
0.029882191
0.0074858195
0.0023539853
0.0024344758
0.0021892916
0.0051737488
0.0061561177
0.021003569
0.0026833529
0.006777314
0.001760805
0.004098712
0.0057455441
0.0023609819
0.011585661
0.0018666693
0.018576277
0.023255035
0.018731516
0.0030492016
0.0056813788
0.012569783
0.040979423
0.016057532
0.01844091
""
0.02606895
0.024884328
0.0090717813
0.0024795684
""
0.0029732948
0.013151512
0.0083746491
0.0018284492
0.0064419103
0.0062782909
0.023904148
0.02426183
0.014277105
""
0.017502414
""
0.0017703532
0.035472348
0.015497571
0.01674138
0.0070584915
0.0027546748
0.01478075
0.023452377
0.0085885013
0.0038199732
""
0.0099785058
0.0092931818
0.0075187632
0.0082135769
0.010269857
0.020705638
0.011209864
0.017623307
0.018866545
0.01280643
0.0040281303
0.013405567
0.013375722
0.017452186
0.027448656
""
0.037864432
0.02310905
0.022484507
0.0091248378
0.018385381
