two_par_natam_male_p25
0.59309179
0.52177614
""
0.47061574
0.28982192
""
0.36096677
""
""
0.30577657
0.29913148
0.44884551
""
0.39128509
0.3776257
""
0.51238912
0.41832203
""
0.55960822
0.42672849
0.45752952
0.61162913
0.25218609
0.38330403
0.65604752
0.4937135
0.56679541
0.47081351
""
""
0.43165466
0.49523753
0.42970255
0.43536869
0.65609801
""
""
""
""
0.46428785
""
""
""
""
""
0.49468496
0.71922797
0.39907387
0.48261163
0.71765834
0.60491514
0.61728311
""
""
0.55537122
""
0.81435525
""
0.29929373
""
0.51125377
""
0.89037192
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39497504
""
""
""
0.60973668
0.48390728
""
0.59488463
0.75902754
0.55792886
0.67546147
0.56586045
""
""
0.43707028
""
""
0.32195511
0.61596507
0.45509759
0.51198232
0.56663865
0.4200626
0.35778704
0.57438403
0.74247175
0.49281242
0.48233056
0.46634322
0.71410412
0.6504972
0.43172017
0.74623823
0.6500383
""
0.63925272
0.46614748
0.67029423
""
""
""
0.72704172
""
""
""
""
0.23862639
0.61708045
""
""
""
0.41639999
""
""
""
0.75832808
""
0.66093618
0.45555538
""
""
0.66125482
0.65765262
""
""
""
""
0.79371226
0.37185785
""
0.43624601
0.79259819
0.53328884
0.43274879
""
0.61438
0.4910053
0.58820081
0.51295441
0.68176013
""
""
""
0.46674916
0.3017765
""
0.32740152
0.34877184
0.5079267
0.43629074
0.72607982
0.37536654
0.51509839
0.58796573
0.54720026
0.67984974
0.63359743
0.51745659
0.51204962
0.30711204
0.62222898
0.42757237
0.83814335
0.6570766
""
""
0.57155979
""
""
0.5034005
""
""
0.60335129
0.52750981
""
""
""
""
""
0.43171808
""
0.39790177
0.43038553
0.62565118
0.51324278
0.55123991
0.35695115
0.33716595
""
0.56752974
0.70616579
0.57788587
0.45995364
""
""
0.61453235
0.57394958
0.61750621
0.40486482
0.5565542
""
""
""
0.63729769
""
0.52059847
0.71538675
""
""
0.39851192
0.6118356
0.59680438
0.5462845
""
""
""
""
""
0.68265229
""
""
0.50701612
""
""
0.41949269
""
""
0.37035015
0.51666087
""
""
0.417622
0.41672614
0.53942192
""
0.70968783
0.56694353
""
0.29756144
""
0.52009463
""
0.38264531
0.50680453
0.44574633
0.61241698
0.27488363
0.38082233
0.30798385
0.31107423
0.3298656
0.34172031
""
""
0.59218448
0.63637435
0.54754645
0.48620215
0.65645361
""
0.4883
0.42135251
""
""
0.4226349
0.43163583
""
0.31277969
0.34192276
""
0.46645194
0.55182701
""
0.4929089
0.29603553
0.10743139
""
""
0.43889526
""
0.36839315
0.2814126
0.3444646
0.3457202
0.64075434
""
""
""
0.0056023705
""
""
0.54003572
0.30290848
""
0.49367824
