teenbrth_other_female_p75_se
0.038110636
0.050327916
""
""
""
""
""
0.064054452
""
""
""
""
""
""
""
0.039192803
0.1136636
""
""
""
""
0.17741412
0.061884988
0.088073559
0.056783706
0.035474803
0.19395141
0.10339646
""
""
""
""
""
""
0.082033873
0.093079761
0.025182642
""
0.07361114
0.10795461
0.079916954
0.084580928
""
""
0.023343854
""
""
0.067812011
0.053008385
""
0.041082293
0.065471433
""
""
""
""
0.10951395
0.065276369
0.039878685
""
0.073612325
0.10280964
0.086001635
0.093283042
""
""
""
""
""
0.015040237
0.074331708
""
""
""
0.026661031
""
""
0.036618475
0.039890852
0.073334523
0.026039295
""
""
0.046665624
0.14848469
""
""
""
0.082894728
0.037823174
""
""
""
""
""
0.21646884
0.18464242
0.029849745
0.057833243
0.16665526
""
""
0.22605732
0.0096149351
0.055933479
0.078844309
0.017054109
0.058830287
""
0.068764471
0.046094563
""
""
0.15455317
0.059100971
""
""
""
0.11010663
""
""
""
""
""
""
""
0.066925459
0.085074581
0.16810237
""
""
""
""
0.064913243
""
""
0.099559471
""
""
""
0.17210408
""
""
""
""
0.112786
""
""
""
""
""
""
""
0.032673649
""
""
0.15105316
0.081519835
""
""
""
""
0.22528236
""
""
""
""
""
0.05239806
""
0.028114816
""
""
0.076888286
""
""
0.049953669
""
""
""
0.16107711
""
0.051774353
0.17392781
""
""
0.0058858315
""
0.035027325
0.033856764
0.066110253
""
0.0069910218
0.090029545
0.020812238
0.015979214
0.14792047
0.041961327
0.060957525
0.11635309
0.016692437
0.033591725
0.032009542
0.13870627
0.0038850291
0.0440634
0.010808395
0.049775179
0.032217335
0.025914378
""
""
0.01159984
0.017225266
0.027310824
0.0050249053
0.013236596
""
0.010378147
0.0073146834
0.034604248
0.0099331234
0.0055960375
0.0097939838
0.013110327
0.013377825
0.0068227034
0.013988994
0.0057633137
0.017469753
0.027051574
""
0.058698531
0.011005873
0.011404306
0.016370067
0.030492445
0.079576276
""
0.025667906
0.033927612
0.0094469972
0.023175634
0.027870649
0.031793281
""
0.014141141
""
""
""
0.018967263
0.025619011
""
""
""
""
""
""
""
