coll_pooled_male_p25_se
0.010761708
0.015119053
0.028309103
0.01073436
0.013854211
0.024115454
0.0085629132
0.023477696
0.027672067
0.013532672
0.012116536
0.0076788841
0.036598187
0.020615567
0.013897826
0.049368639
0.043841854
0.016333207
0.041548032
0.023816854
0.010305631
0.0090757729
0.014704692
0.018029513
0.0091286926
0.031811949
0.015748253
0.01126073
0.0075394586
0.023160838
0.019378228
0.019065963
0.009271835
0.011358245
0.018912436
0.010871644
0.021287818
0.022534166
0.030741189
0.041630555
0.011081633
0.019685488
0.02225435
0.04032626
0.025992094
0.02539327
0.0076159202
0.014190488
0.0096595204
0.016623264
0.012023574
0.010507828
0.016051972
0.042839162
0.044367265
0.0096764658
0.027000854
0.045374665
0.046438202
0.017670656
0.024419142
0.010012945
0.035094805
0.024212461
0.020260293
0.0220132
0.03608866
0.026959224
0.024804818
0.01463496
0.028487796
0.022989871
0.016462348
0.015753089
0.014946922
0.028877556
0.01475551
0.019194921
0.031938635
0.0069590909
0.012622319
0.019237399
0.015840905
0.016483322
0.0081797754
0.018670131
0.017776091
0.012598572
0.011899697
0.012739182
0.017085094
0.021798378
0.023633378
0.0118198
0.021761743
0.042448845
0.018067973
0.010676025
0.0056290147
0.0094440989
0.010968103
0.0052353311
0.0078005022
0.011423756
0.011804234
0.0067787552
0.012527686
0.0075065135
0.014328013
0.012344292
0.017411437
0.014705458
0.0098492736
0.020261958
0.0099152839
0.0092610177
0.011133162
0.023412136
0.040843699
0.024315167
0.010560333
0.019928295
0.033093728
0.019600959
0.022642763
0.012888605
0.012618112
0.021321172
0.023524074
0.022774177
0.0054782904
0.017335787
0.021246959
0.025018973
0.014396249
0.017838087
0.010803908
0.013325076
0.02096018
0.025371373
0.013299712
0.014561318
0.035133585
0.026803415
0.016111435
0.030430906
0.012360273
0.017593302
0.020208778
0.023129094
0.02000857
0.008372155
0.014650112
0.02831712
0.010064165
0.010183938
0.02993848
0.011490792
0.020870969
0.022907935
0.045248643
0.030291509
0.014282509
0.0060077184
0.04046924
0.005328252
0.021444093
0.021802835
0.02669896
0.01302213
0.0042129592
0.013589433
0.014163341
0.0092435703
0.015114803
0.026172943
0.010556022
0.0071626427
0.018051444
0.022132769
0.01984759
0.017826598
0.0069791032
0.020288611
0.020752799
0.0063171177
0.028123517
0.019968329
0.012519706
0.036977537
0.025002349
0.01383685
0.008187579
0.034328159
0.024021341
0.015445881
0.014133076
0.01412257
0.008836098
0.023015937
0.0091992654
0.011444538
0.021035556
0.018568644
0.012294223
0.011154708
0.0072867814
0.015134018
0.015637804
0.01321977
0.014969587
0.012911751
0.027735611
0.026446149
0.011107822
0.0094984053
0.012423278
0.0058128089
0.017193714
0.014318355
0.02221526
0.019522546
0.012919456
0.01948693
0.0068437643
0.012285075
0.013221301
0.010809468
0.0060449592
0.0090369862
0.0089288466
0.014714019
0.036240749
0.017353464
0.041839182
0.022166733
0.028596368
0.016143581
0.042707771
0.022556499
0.013558602
0.019430296
0.020545943
0.012337701
0.019380959
0.024038661
0.018151207
0.008618813
0.017740317
0.015956657
0.006975872
0.012534748
0.013538252
0.036651943
0.014241541
0.019702125
0.021136325
0.010916082
0.016277971
0.010004305
0.01329504
0.012570941
0.0080287885
0.0078449324
0.012421198
0.0035147863
0.012203173
0.0051267333
0.00447693
0.011573941
0.011964579
0.022577608
0.042941008
0.014444487
0.031539012
0.023953751
0.012020029
0.016988607
0.025672225
0.018365415
0.0089810658
0.11594762
0.17653537
0.0061362037
0.010617258
0.024859056
0.012843234
0.006958216
0.025417432
0.024194671
0.034880776
0.036944173
0.025113622
0.015420303
0.023750653
0.021263201
0.03247026
0.016902938
0.023111712
0.013442708
0.0060924664
0.020401483
0.015314521
0.016267791
0.022751199
0.027156459
0.025876924
0.021365723
0.015538349
0.037042733
0.021484561
0.018257771
0.018346915
0.017903958
0.010900791
0.014715491
0.020966252
0.010356663
0.011747559
0.013431682
0.015200619
0.011563168
0.019718673
0.022191769
0.021618839
0.020213636
0.013068049
0.019161223
0.021014564
0.013924073
0.027441239
0.010787363
0.011179854
0.0068732235
0.019911023
0.0037782744
0.010518895
0.01982606
0.016639581
