kir_imm_other_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59965366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55554491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52923727
""
""
""
""
""
0.50504428
""
""
0.54378134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66560519
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58998436
""
""
""
""
""
0.59221691
""
""
0.54868841
""
""
""
""
0.51970726
""
""
""
0.58206779
""
0.5194453
""
""
0.47346491
""
""
0.5448994
""
""
0.57396477
0.45772499
""
0.53031075
0.5391807
""
0.53360081
0.52117485
0.6058026
0.5258196
""
0.58273232
0.59103113
0.60608178
""
""
""
""
0.49669811
0.52157921
0.58466613
""
""
""
""
""
0.54533327
0.52852172
""
0.52533883
""
0.51931524
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51961672
""
""
""
""
0.49342671
""
""
""
""
""
""
""
""
0.57356089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54359454
0.63692695
""
""
0.39367935
""
""
""
""
0.58962762
""
0.5797298
""
""
0.34774354
""
0.52769399
0.5027349
""
""
""
""
""
""
""
""
0.49848995
0.38161397
""
""
""
""
""
""
""
""
""
""
""
0.51504362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52761042
""
""
0.55181623
""
0.50777119
0.47724399
0.53726923
""
0.5104177
""
""
""
""
0.42195094
""
0.55430114
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54988796
""
0.51317722
""
""
""
""
""
""
""
""
""
""
0.52122152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53493124
""
""
""
""
""
""
0.45966691
""
""
""
""
""
""
""
""
0.62656868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59702283
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35970691
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49510208
0.51320124
0.47355288
0.5242815
0.49596956
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58448136
""
""
""
""
""
0.56864756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61181158
""
""
""
0.59146339
""
""
""
""
""
""
""
""
""
""
""
""
""
""
