work_24_asian_male_n
73.0
33.0
""
181.0
113.0
""
462.0
""
""
144.0
105.0
867.0
""
137.0
230.0
""
""
55.0
""
""
97.0
243.0
66.0
34.0
718.0
""
53.0
171.0
1016.0
""
""
44.0
563.0
319.0
""
256.0
""
22.0
""
""
106.0
""
""
""
""
""
945.0
130.0
304.0
41.0
88.0
212.0
34.0
""
""
104.0
""
""
""
21.0
""
145.0
""
""
""
""
""
""
""
""
""
""
20.0
24.0
""
""
""
""
""
368.0
""
42.0
""
23.0
547.0
28.0
""
94.0
160.0
32.0
23.0
""
""
183.0
""
""
35.0
80.0
1248.0
208.0
202.0
1661.0
616.0
159.0
260.0
1305.0
188.0
820.0
21.0
103.0
122.0
50.0
220.0
""
226.0
185.0
226.0
""
""
""
42.0
""
""
53.0
""
150.0
128.0
""
21.0
""
3168.0
""
118.0
28.0
133.0
""
103.0
103.0
21.0
33.0
121.0
89.0
""
""
33.0
""
60.0
25.0
""
""
""
203.0
33.0
""
401.0
185.0
""
93.0
""
25.0
""
""
138.0
1771.0
""
6982.0
""
""
""
47.0
2563.0
262.0
""
136.0
""
""
147.0
486.0
23.0
""
""
""
337.0
""
""
531.0
""
""
126.0
""
""
57.0
295.0
""
""
""
52.0
41.0
207.0
""
178.0
107.0
23.0
33.0
70.0
145.0
467.0
52.0
43.0
89.0
45.0
54.0
""
""
181.0
85.0
79.0
918.0
22.0
21.0
""
30.0
""
23.0
727.0
60.0
79.0
45.0
583.0
93.0
131.0
141.0
""
56.0
""
""
""
77.0
""
""
48.0
47.0
30.0
114.0
""
26.0
90.0
409.0
27.0
118.0
892.0
122.0
32.0
""
54.0
22.0
""
417.0
26.0
217.0
33.0
329.0
416.0
413.0
434.0
18305.0
928.0
9179.0
4467.0
337.0
200.0
42.0
""
37.0
""
""
139.0
84.0
""
52.0
738.0
""
""
4018.0
386.0
28.0
259.0
1930.0
42.0
""
""
""
""
""
""
""
""
42.0
56.0
82.0
3001.0
""
""
164.0
33.0
""
""
46.0
67.0
""
99.0
80.0
45.0
225.0
336.0
197.0
""
333.0
147.0
147.0
20.0
311.0
32.0
""
""
63.0
152.0
37.0
31.0
124.0
""
144.0
158.0
820.0
30.0
8315.0
255.0
43.0
""
829.0
""
""
72.0
64.0
22.0
""
""
""
""
""
""
""
""
""
22.0
53.0
""
28.0
""
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
""
27.0
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
66.0
""
""
46.0
24.0
387.0
""
""
""
34.0
""
""
""
""
""
25.0
""
""
""
""
""
""
34.0
122.0
""
201.0
""
""
257.0
""
""
""
""
""
""
352.0
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
144.0
1689.0
""
""
29.0
""
""
""
""
""
""
""
""
50.0
""
""
69.0
87.0
415.0
""
24.0
""
28.0
23.0
27.0
770.0
""
""
""
""
99.0
""
85.0
25.0
59.0
""
30.0
194.0
23.0
142.0
29.0
304.0
""
""
""
192.0
26.0
""
""
""
""
""
""
96.0
34.0
""
130.0
""
""
""
""
""
56.0
""
""
29.0
""
""
20.0
50.0
""
""
773.0
""
605.0
""
""
""
77.0
""
""
""
""
""
26.0
169.0
168.0
74.0
241.0
5822.0
281.0
25.0
""
31.0
""
""
""
""
""
""
""
""
63.0
""
""
84.0
""
""
""
""
""
65.0
""
185.0
1634.0
3125.0
31.0
72.0
49.0
42.0
87.0
""
""
""
""
""
667.0
""
26.0
23.0
""
""
466.0
""
""
""
""
""
62.0
47.0
""
23.0
""
""
""
70.0
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
6034.0
221.0
653.0
""
33.0
""
""
""
310.0
""
1552.0
""
415.0
40.0
""
""
53.0
""
24.0
388.0
33.0
""
169.0
22.0
""
""
""
""
""
""
83.0
690.0
53.0
62.0
""
""
""
""
""
""
37.0
""
""
127.0
66.0
60.0
21.0
57.0
1089.0
756.0
2265.0
557.0
5491.0
9221.0
""
""
""
419.0
405.0
16420.0
2179.0
""
""
5944.0
92.0
483.0
35290.0
""
32.0
24.0
21.0
197.0
""
89.0
1977.0
""
375.0
20.0
66.0
199.0
""
""
31.0
""
""
""
114.0
28.0
6003.0
