spouse_rk_white_pooled_p75_se
0.029820591
0.045993637
0.022432126
0.020240717
0.013510948
0.025765724
0.029891372
0.027191315
0.016392235
0.02871914
0.04073995
0.061056424
0.033736791
0.045756269
0.020805039
0.032293815
0.023369372
0.052915934
0.016495148
0.017545085
0.014672225
0.016966792
0.019362707
0.031291775
0.028494954
0.029611591
0.03864073
0.038750764
0.021414816
0.029763097
0.017947046
0.023653742
0.026678149
0.027321534
0.031104619
0.02609125
0.044396818
0.024449904
0.06930089
0.028480202
0.028104438
0.028525308
0.031170256
0.030566618
0.062836386
0.069637097
0.061501265
0.044697631
0.052146789
0.041738909
0.036537815
0.032503147
0.052135985
0.03020913
0.029215574
0.03375886
0.026253229
0.022880493
0.035056289
0.029252646
0.040047958
0.028627925
0.029517226
0.019905902
0.021903129
""
0.077595837
0.059198771
0.045137279
0.032363325
0.03858437
0.052287508
0.074051782
0.038593747
0.052081216
0.049163871
0.053793285
0.052430645
0.093440704
0.082208753
""
0.39547953
0.031248083
0.075883158
0.02538345
0.020667719
0.017379837
0.029748181
0.029587857
0.063522421
0.032307476
0.028010203
0.031243395
0.01765132
0.020936349
0.026277354
0.10521375
0.024612632
0.02684013
0.032839593
0.039642826
0.02726271
0.018817509
0.028932169
0.033065252
""
0.043068726
0.038620379
0.036463086
0.035598401
0.034774918
""
0.034666747
0.036828969
0.031891383
0.065097459
0.044144746
0.035906475
0.038838953
0.038587045
0.042101823
0.036593195
0.026844444
0.037604034
0.040318009
0.031574696
0.026979821
0.047659878
0.040570207
0.032441601
""
0.03462651
0.035130545
0.073649153
0.062582217
0.086050086
0.028343482
""
0.037575092
0.027968783
0.024032293
0.072525315
0.082079843
0.035528693
0.045027617
0.04468701
0.054399051
0.057965655
0.039440915
0.039344124
0.036551751
0.064729147
0.052484784
0.034468986
0.062117647
0.037435126
0.070733257
0.059745219
0.040060539
0.049556997
0.035269581
0.028694112
0.014615159
0.018194266
0.041422486
0.037008852
0.045619547
0.12282175
0.030988043
0.026108284
0.033639938
0.024584055
0.017838938
0.022142112
0.029045826
0.045256704
0.032061312
0.028758267
0.03806366
0.079602182
0.066174395
0.054508746
0.0598788
0.047562666
0.073817343
0.037567794
0.076796249
0.043229789
0.036887255
0.042986717
0.033121701
0.030122759
0.066713504
0.03902813
0.032427121
0.050391443
0.053209271
0.072873794
0.053603459
0.046211839
0.052003413
0.061907418
0.059201505
0.05076972
0.038359169
0.087831452
0.077796601
0.029248567
0.024876174
0.025745125
0.028319087
0.033658296
0.031779088
0.031228704
0.025963975
0.018461103
0.022076515
0.033988789
0.039727628
0.031177942
0.045384396
0.038315199
0.026941549
0.039730765
0.039773554
0.01762775
0.041562293
0.048578653
0.043536875
0.02614915
0.032841433
0.043033082
0.038076039
0.025636312
0.03151748
0.033752859
0.041150138
0.034449775
0.036211595
0.026255883
0.041795384
0.041923717
0.049837168
""
""
0.038207836
0.02647401
0.033008132
0.039241061
""
0.10314276
0.070546173
""
0.057056349
0.03219606
0.045629643
0.029904731
0.031931091
0.037833612
0.03101279
0.038248438
0.053732451
0.042196918
0.036321606
0.03562488
0.031178085
0.031051703
0.044887014
0.022660466
0.027404692
0.031039026
0.021653872
0.031758081
0.023032332
0.023485567
