married_hisp_female_p25_se
0.040675309
0.036409426
""
0.029591218
0.023214446
0.078675784
0.016889753
0.067601562
0.091650568
0.031681124
0.028292464
0.014051321
0.12094451
0.057151277
0.027180236
0.12184384
0.095930502
0.033088159
0.10617699
0.086984769
0.02834769
0.015599413
0.035567738
0.037448399
0.014150316
0.078466319
0.026925212
0.021571187
0.013511336
0.059264697
0.053760555
0.05659825
0.018295413
0.020389013
0.061947003
0.025773192
0.08335714
0.061085396
""
0.097091734
0.028537868
0.096526392
""
""
0.10172716
0.087718308
0.011430236
0.040737532
0.026473628
0.042871751
0.028009882
0.032297783
0.047248684
""
""
0.027725149
0.11495598
0.11525662
0.11203691
0.048979003
0.055454396
0.023827018
0.12966016
0.072883353
0.088759363
0.10109169
""
""
0.093870357
0.093317486
0.096130989
0.071661845
0.062090527
0.047332954
0.071296796
0.17270541
0.048941087
0.067892097
0.10988111
0.01642538
0.061495382
0.056273773
0.0885254
0.051237639
0.017446617
0.054552086
0.057896562
0.026104027
0.029779766
0.032750454
0.04453874
0.070844784
0.071030393
0.034111574
0.066570498
0.10878657
0.047602121
0.016622212
0.0056340708
0.01028533
0.01193652
0.0025249915
0.0065374509
0.0093476754
0.015619827
0.0047475211
0.013304216
0.012846909
0.043470718
0.018423844
0.028174004
0.037582729
0.021156725
0.097028434
0.024209807
0.022701195
0.02296114
0.10745789
0.093132332
0.11374214
0.029611295
0.043887552
0.053884599
0.029852601
0.057966631
0.026722865
0.035574645
0.053265087
0.084896497
0.078024708
0.0080201281
0.064682886
0.038027335
0.07150615
0.019013865
0.066778161
0.028904695
0.02286368
0.075498208
0.069473259
0.027670344
0.036904793
0.09071219
0.060924135
0.051503938
0.1127625
0.037206568
0.055228811
0.10331021
0.10415993
0.081116788
0.023874909
0.048205461
0.11984605
0.019140735
0.0287141
0.11178592
0.035105124
0.1033265
0.096557744
""
""
0.031169077
0.013024802
0.11378885
0.0052758274
0.082894452
0.076184802
0.11379183
0.027598919
0.0091370596
0.019800974
0.042789537
0.018911669
0.065760814
0.068322942
0.022555839
0.011325323
0.05272039
0.10807129
0.089322031
0.07048779
0.024194449
0.076059245
0.075656191
0.020133389
""
0.078507431
0.031710621
0.11891106
0.10281064
0.035714582
0.022619048
0.10054291
0.12524901
0.075121537
0.026070734
0.04052712
0.015121242
0.039176002
0.01825816
0.022527067
0.047366098
0.041123074
0.035372026
0.022255981
0.016281947
0.057731081
0.055709485
0.028283693
0.05558626
0.045642667
0.093906641
0.09666495
0.01268965
0.037432481
0.017875209
0.010112617
0.084260665
0.065619141
0.083664291
0.081719585
0.059793301
0.099347062
0.018011486
0.044723921
0.068147846
0.046596143
0.022081442
0.023837125
0.023061262
0.039933819
0.14318688
0.063521326
0.14891666
0.083361372
""
0.059626058
""
0.099208884
0.058136303
0.035835985
0.056360014
0.031250428
0.087986656
0.056448437
0.041762173
0.016654018
0.057877224
0.045603029
0.0093941577
0.04147454
0.05559757
""
0.031953052
0.064226188
0.037791662
0.018062457
0.062989309
0.018265869
0.063269272
0.01003434
0.0084462501
0.013858533
0.012705555
0.0016386206
0.013270045
0.003214139
0.0045592343
0.015093151
0.024699274
0.050439823
0.085180365
0.065245837
""
0.10337251
0.033393197
0.067068428
0.10895251
0.058907017
0.007987963
""
""
0.0047190506
0.020700257
0.072124302
0.0094312578
0.00500583
0.055757839
0.088892661
0.13236313
0.13558421
0.095901243
0.081895709
0.10243847
0.049272511
0.088450253
0.039424047
0.042749412
0.05431373
0.01188517
0.10640854
0.073529243
0.045393035
0.042522859
0.059114985
0.10870124
0.035701796
0.046499681
0.093611307
0.029793845
0.05177718
0.05137999
0.042759169
0.028849209
0.030133527
0.091875941
0.039404701
0.040131547
0.055614945
0.074342094
0.027862804
0.074971512
0.073441379
0.10682198
0.045581173
0.036665384
0.059972391
0.042614024
0.019581027
0.084887624
0.023170976
0.015358393
0.0097019989
0.034342725
0.003043324
0.014942298
0.042136569
0.072783135
0.016717067
""
0.062108561
0.0479277
0.040404379
0.08002986
0.10724758
0.070267111
0.051527258
0.10666532
0.078464493
0.071541175
0.061103087
0.076378413
0.12984739
0.072897822
