lpov_nbh_asian_female_mean
0.53830957
0.40327084
""
0.57626045
0.6496734
0.39045471
0.4890129
""
""
0.43140379
0.49222878
0.54738414
""
0.40996605
0.43591672
""
""
0.45086005
""
""
0.61413598
0.42299226
0.63952774
0.64246351
0.65286165
""
0.57644463
0.45958039
0.70365179
0.57200825
0.41689521
0.61774158
0.67661959
0.70598686
0.28563654
0.4348101
""
0.52023941
""
""
0.50105435
""
""
""
""
0.29673374
0.53465742
0.50889719
0.61782312
0.50124478
0.56016612
0.39549023
0.62735337
""
""
0.53589118
0.23475061
""
""
0.38089254
0.37496945
0.50713962
""
0.40378657
""
0.67792428
""
""
""
""
0.57290608
0.6569829
0.59310395
0.86991036
""
""
0.50420505
""
""
0.62114811
0.83222997
0.39157444
""
0.54539967
0.56318444
0.44824147
0.69712204
0.46243528
0.66504472
0.56494039
0.41076562
""
0.29416957
0.601372
""
""
0.49446908
0.51145053
0.53577554
0.50933915
0.5607999
0.60304576
0.61153108
0.58784974
0.56223667
0.57177556
0.5110063
0.63109648
0.48447412
0.49208468
0.59601313
0.52202952
0.59689152
""
0.65873069
0.53330624
0.54083335
""
""
""
0.44940239
0.33097735
0.6960184
0.524616
0.3375065
0.53225225
0.57623672
0.39691904
0.5234251
0.47404987
0.5912987
0.46793801
0.53341192
0.49418405
0.4141497
0.47028998
0.4893038
0.52473122
""
0.50787538
0.54433793
0.54792529
""
0.59241927
0.51187766
""
0.46559042
0.5664323
0.55033869
0.29071397
""
0.63557899
0.63916707
""
0.48018759
0.54239416
""
0.61015892
""
0.71431082
""
""
0.76412845
0.74731421
""
0.77142024
0.48201042
0.59979331
""
0.47436473
0.65456265
0.53427649
0.43244204
0.60453892
0.44935256
0.61310935
0.52402359
0.57712609
0.61689889
0.39620632
0.26628172
0.26983613
0.58582795
0.39931798
0.56104869
0.65276587
""
0.54199469
0.6273154
""
""
0.48527601
0.58966184
""
""
0.44496688
0.45114979
0.45751253
0.5424822
0.49839762
0.50981855
0.49611703
0.69984806
0.44650194
0.50135487
0.56406981
0.65009367
0.57680422
0.49752045
0.55299836
0.51125014
0.62169939
""
""
0.63089681
0.57649386
0.68061048
0.66739112
0.44453216
0.5510903
0.54563242
0.62787139
0.39971265
0.4288094
0.60030961
0.55158901
0.55189985
0.62870467
0.6510545
0.58877331
0.53481168
0.58584541
""
0.47967392
""
0.60313874
""
0.57128346
""
0.62983483
0.47687745
0.70675129
0.63511145
0.60717976
0.44228712
0.70163077
0.6466133
0.60423982
0.52378654
0.6128453
0.61386734
0.52935445
0.43672258
""
0.58504874
0.57957047
0.37747183
0.67155975
0.68897176
0.57547098
0.45248616
0.67925042
0.69569588
0.69327003
0.62896425
0.56624252
0.7229352
0.73070419
0.67608613
0.6829769
0.6108532
0.60605162
""
0.52653229
""
""
0.48238471
0.65058982
""
0.59879142
0.55764288
""
""
0.59232163
0.64513195
0.58997351
0.62744218
0.67836201
0.55413151
""
""
""
0.64431077
0.50413507
0.68371952
0.72289461
""
0.43502343
0.65884948
0.66566825
0.60648894
""
0.62089556
0.64860171
0.57077742
0.59889704
0.56242412
0.72586119
0.55679697
""
0.55524415
0.60028422
0.47999766
0.57166749
0.48673373
0.52104861
0.27952024
0.48619261
0.49027008
0.62409443
0.55556548
0.5409562
0.79308468
0.4521085
0.49640286
0.71282595
0.6118896
0.57119399
0.59068376
0.54088318
0.53441542
0.61976629
0.58382589
0.53879929
0.54847938
0.66499776
0.65850955
0.49498376
0.35856223
0.6645757
""
0.59471798
0.58157355
0.56256163
0.60305202
""
""
""
""
""
0.49992949
0.5647555
0.50542313
""
0.57422149
0.35949284
""
0.58284408
""
0.50858456
0.43384731
""
0.49633953
""
""
""
""
""
""
""
""
""
0.53477913
""
""
""
""
""
""
0.53976172
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57410818
""
""
""
""
""
""
0.50894678
""
""
0.42928189
0.53947186
""
""
""
0.70664316
0.32596502
""
""
""
""
""
""
""
""
""
""
""
""
0.67609155
0.52387887
0.72111976
0.52086055
""
""
0.50494248
0.52172279
0.5824064
""
""
""
0.52425206
""
""
""
""
""
0.55925208
""
""
""
""
0.65613395
""
0.59718907
0.43696716
""
0.50057173
""
""
0.62007284
""
""
""
""
""
""
0.66702706
""
""
0.54486555
""
""
""
""
""
""
""
""
""
""
""
""
0.56166363
""
""
0.49197564
0.62426019
""
""
0.47486183
""
""
""
""
""
""
""
""
0.38558674
""
""
0.55347067
0.60309434
0.58448893
0.80534983
0.52257079
""
0.33043885
0.54852229
0.60043144
0.63533586
0.34056976
0.64417535
""
""
0.54005969
""
0.50200325
0.37113965
0.43869063
""
0.4027589
0.36663061
0.41666493
0.35557666
0.3579638
0.60851735
""
""
0.42695236
0.45473978
0.54814667
""
""
""
0.57201397
""
""
0.5828113
0.54833746
""
0.52107567
""
""
""
""
""
0.60374427
""
""
0.37356117
""
""
0.56067425
0.58116907
""
""
0.61067796
""
0.60904908
""
0.50942612
""
0.50865287
""
""
""
""
""
0.5058679
0.38180131
0.51296651
0.5728578
0.57578415
0.62785971
0.51343793
0.59936333
0.47722581
0.53946733
""
""
""
""
""
""
""
""
0.55847877
""
""
0.60381407
""
""
""
""
""
0.69027293
""
0.52749425
0.63901985
0.66863722
0.31536564
0.45592475
0.47910881
0.50589657
0.43319896
0.6287964
""
0.44626635
""
0.36688086
0.63446784
""
0.40715024
0.53023154
""
""
0.65002251
""
""
""
""
""
0.58280742
0.8393243
""
0.45927778
""
""
""
0.57939631
""
""
0.49796584
""
""
""
""
""
""
""
""
0.71146429
""
""
""
""
""
""
""
0.28171563
0.45874798
""
""
""
""
0.67794454
0.64783692
0.7386319
""
0.52395982
""
""
""
0.59420842
""
0.62538528
""
0.55617005
0.45610112
""
0.48063362
0.43928459
""
0.56544304
0.60564721
0.4521665
""
0.52175921
0.23295268
""
0.411199
""
""
""
""
0.51061708
0.6256029
0.51802939
0.566383
""
""
""
""
""
0.66892797
0.64273328
""
""
0.43161809
0.26982901
0.34524453
0.43482104
0.38785872
0.49011531
0.50575024
0.42113447
0.5949415
0.57535028
0.66261876
0.48177579
""
""
0.58173943
0.57230794
0.68067539
0.68402523
""
""
0.64760792
0.50078112
0.58669996
0.60679615
0.66008061
0.43811131
0.35888785
0.28478503
0.52901852
0.39045671
0.50687987
0.51318425
0.4604038
0.45927471
0.45133001
0.53993946
0.54253441
0.40195876
""
0.44464022
""
""
""
0.50473988
0.50384718
0.60529464
