married_hisp_female_p1
0.36598229
0.16090351
""
0.29966998
0.31687346
0.26629058
0.23609951
0.084919609
0.2742292
0.18332213
0.17232037
0.29438603
0.86327213
0.30077419
0.22764064
0.50216967
0.15203664
0.28993282
0.52245277
0.2090387
0.20490657
0.186363
0.30037692
0.21492881
0.2632077
0.20568623
0.1781829
0.32949293
0.16571312
0.29611823
0.032229684
0.31853983
0.21596193
0.21891747
0.12562156
0.15739298
0.44239441
0.20499243
""
0.14421955
0.11369286
0.17867337
""
""
0.20926553
-0.0054456638
0.28032583
0.42077163
0.25575322
0.21510708
0.20718175
0.29474783
0.36759219
""
""
0.23923224
0.70416218
0.71048331
0.4639641
0.29685029
0.047682662
0.29489034
0.17798944
0.48965642
0.41006026
0.35239545
""
""
0.14510009
0.36998171
0.17957503
0.10304324
-0.14846069
0.2326145
0.34524322
0.59668845
0.25382754
0.31269348
0.35961458
0.15493719
0.31380296
0.25805184
0.48208937
0.15777586
0.29291654
0.23862404
0.26313457
0.34087861
0.297775
0.30491793
0.12630844
0.10151888
0.22143877
0.32773024
0.074824646
0.37367734
0.34081423
0.26627263
0.25174981
0.23620033
0.23690449
0.26223734
0.27982971
0.27241725
0.31870595
0.24998374
0.27044743
0.31001607
0.36482906
0.2959809
0.34593186
0.22569972
0.16448808
-0.070538267
0.2612597
0.33581388
0.17007905
0.05558854
0.38567466
0.093543328
0.25947094
0.25604129
0.15052696
0.27743807
0.025673091
0.2596902
0.3101626
0.50295138
0.054282837
0.1516673
0.2995165
0.02752951
0.24852914
0.016780425
0.33038878
0.16759726
0.20993251
0.28119865
0.17310619
0.12295277
0.24907677
0.27130261
-0.14114615
0.088070497
0.13726228
0.099782251
0.13161097
0.2445085
0.023754055
0.29257333
0.42022046
0.27679601
0.17507108
-0.095321231
0.27937511
0.21817712
0.093138859
0.038495097
0.18187426
0.27849174
""
""
0.27766848
0.26257801
0.23411664
0.33461213
-0.012602285
0.32950082
0.5423401
0.25009203
0.24750744
0.20090826
0.30670691
0.23769577
0.21296567
0.2254093
0.21894315
0.26277885
0.37887257
0.64997733
0.45059711
0.35096794
0.25202194
0.26308772
0.4918319
0.19651146
""
0.35707864
0.21575245
0.23231034
0.54423523
0.2955637
0.20864031
0.30281377
0.69907492
0.22518666
0.24395175
0.24281029
0.1803771
0.27389044
0.34161472
0.30013856
0.33210006
0.35233679
0.30985057
0.23165348
0.19305597
0.27420047
0.27541173
0.2524246
0.2743066
0.32894737
0.13388929
0.16379318
0.2837123
0.27381417
0.2343587
0.1610851
0.56098819
0.14444745
0.45111626
0.4544147
0.32199353
0.69422275
0.23149163
0.29977381
0.56095695
0.19508331
0.24700566
0.15831205
0.20400481
0.16010897
0.56196749
0.28306419
0.49704149
0.13766259
""
0.054323927
""
0.35643378
0.18468606
0.25564772
0.44262075
0.22501203
0.36149693
0.36048457
0.30638298
0.19591969
0.37947202
0.33321965
0.16702016
0.35130391
0.32296783
""
0.070367657
0.13625093
0.1579771
0.11385611
0.35933819
0.29326034
0.18811969
0.12961665
0.15216254
0.15107203
0.22784711
0.19147664
0.24315907
0.2207875
0.13859762
0.13448596
0.21240945
0.11541436
-0.27141145
0.53745252
""
0.26151428
0.21017522
0.25648528
0.38797209
0.21799119
0.20249008
""
""
0.16523942
0.23864931
0.11538991
0.15376036
0.16095898
0.1627074
-0.19538848
0.33977938
0.45971835
0.018414525
0.1970869
0.29075348
0.10918447
0.5192768
0.25871351
0.33250353
0.5257985
0.26101178
0.23577617
0.46416509
0.37841466
0.27562672
0.29876611
0.67526919
0.51457971
0.16159396
0.82991773
0.35523716
0.23622534
0.43811324
0.25618792
0.42473564
0.30883607
0.15796284
0.24661462
0.13748786
0.35186315
-0.03652763
0.28804952
0.26291001
0.28597996
0.44913357
0.13193162
0.41828197
0.20626684
0.069035754
0.28127089
0.47301245
0.25949317
0.26416919
0.21217367
0.13435589
0.29571164
0.25623301
0.31421587
0.39063379
0.28259659
""
0.30192423
0.21898755
0.21870917
0.35656014
0.31173897
0.57716393
0.1967517
0.52046454
0.31156167
0.17882885
0.35470581
0.39896393
0.15886234
0.3042869
0.40291598
0.2283694
0.46091336
0.30198473
0.29290631
0.2922855
""
0.21317703
""
""
0.56001252
0.29819635
0.31011501
0.22570579
0.40813756
""
0.26681724
0.45668599
""
""
""
""
""
""
0.25213107
""
""
""
""
""
""
""
""
""
""
0.79212523
0.12202974
-0.14390905
-0.044523608
""
0.2915318
0.14432178
""
""
""
""
0.63154298
0.35669878
0.29382667
0.27452293
0.27449277
0.17669974
""
0.44040608
""
0.29765749
0.6166904
""
""
""
""
0.41933811
0.033475164
""
""
""
""
0.49156785
""
0.24702698
0.26665851
0.39784938
0.36482912
0.22528227
0.4636389
0.22718482
0.52318496
0.3657302
0.36232078
-0.22886243
0.33736479
0.30218187
""
""
""
""
0.31452996
0.28034651
0.22071837
0.29467088
0.42582369
0.48332423
0.2818031
0.5954982
0.27360299
0.30090705
0.56848532
0.3365159
0.57328391
0.60031092
0.32655838
0.14478993
0.50254959
""
""
""
0.23420532
0.27667829
""
""
0.25432822
0.42670107
0.46937582
""
""
""
""
0.43660897
""
0.48636755
0.23885225
0.24507216
0.35686731
0.32204124
""
0.20125328
0.2805503
0.25706235
0.20189354
""
0.29036504
0.42675877
0.26827666
0.27335909
""
""
0.21404696
""
""
0.39030114
0.40288109
""
0.3027277
0.2489302
0.28355452
0.44886637
0.3488254
0.10990155
0.27079609
0.20874424
0.23894441
0.2699405
0.22717538
0.25182414
0.58750558
""
0.32902494
0.41746303
0.3975752
0.29737049
0.33785331
0.1424015
0.30473131
0.22051963
0.25994766
0.36711708
0.4966889
0.27692634
0.39219764
0.49918434
0.3476603
0.35732394
0.34548381
0.43114698
0.31677094
0.19763711
0.28538346
0.20195702
0.37743464
0.1909923
0.23856379
0.32119504
0.25410882
0.46672738
0.3185119
0.28757936
""
0.22774369
0.2050775
0.58300972
0.44694164
0.34665143
0.45695493
0.30316493
0.36461794
0.23067775
0.31019893
0.48385817
0.26206118
0.36685762
0.2383704
0.19529748
0.36197031
""
0.33796206
0.41121441
0.40012208
0.33070964
0.28033704
0.16268536
0.29745176
0.31178555
0.22548133
0.25832057
0.30478907
0.33127776
0.39722702
0.23680204
0.26970038
0.24230839
0.50741345
0.27624321
0.30076659
0.40385413
0.38869134
0.26554105
0.31614193
0.23536026
0.26421455
0.29073137
0.22179992
0.27445403
0.29756799
0.5717358
0.2780259
0.3174729
0.47877696
0.22322169
0.19598377
0.2994442
0.30772749
0.27213678
0.31782326
0.41327378
0.40035227
0.35826907
0.31982526
0.2555697
0.41374248
0.27421266
0.31847441
0.42683044
0.28594306
0.57373267
0.1919708
0.30284879
0.38793814
""
0.23410204
""
""
""
""
""
0.25161189
0.3156381
0.92310327
0.10268741
""
""
""
0.16308579
0.10305783
""
0.35733026
""
0.25546193
0.62774724
0.2695435
0.17859809
""
""
""
0.35936874
""
-0.18641186
0.22345215
0.21349871
0.34372902
""
""
0.2301805
0.40420222
0.34421676
0.44618696
0.30582914
""
0.3952148
0.46035618
0.2692593
0.15792057
0.21547309
0.25931394
0.32277009
0.30005816
0.21781375
0.21611702
0.23273614
0.3215965
0.24067564
0.34879956
0.49624506
0.35809469
0.27820784
0.58716506
0.26965237
0.1952377
0.44397339
0.36071983
0.33080453
0.39464888
""
0.26365858
0.54562771
0.66118932
0.80173177
""
0.44293979
0.27105963
0.42376828
0.41957688
""
""
0.68795651
0.31083533
0.31962574
0.3403486
0.34566006
""
0.53333431
0.34575415
0.36223528
0.37091857
0.39835021
0.43194619
0.37232277
0.34423634
0.30218071
0.38770977
0.32943133
0.3448641
0.44980022
0.25367844
0.47900185
0.3543137
0.40573236
0.36561218
0.28491461
""
0.22553529
0.35772201
0.38027638
0.38160494
0.31523919
0.26171333
0.27856517
0.27290544
0.37589619
0.37799945
0.63645154
0.25537646
0.34064671
0.37404141
0.35640091
0.41478175
0.29140648
0.32009193
0.41924429
""
0.3947261
""
""
""
0.35616872
0.26286745
0.32554194
