kfr_native_white_female_p75
0.61264652
0.5927071
0.64548129
0.61278039
0.60049915
""
0.66312832
0.58752769
0.57619464
0.5721969
0.60678482
0.67032188
0.58285254
0.65227532
0.50860512
0.60354114
0.62479919
0.62379211
0.49639988
0.64141232
0.62645882
0.60801548
0.59125602
0.58368558
0.59871155
0.58218455
0.63847607
0.62878144
0.61688316
0.65359837
0.56384075
""
0.59760612
0.56433409
0.61353934
0.58561462
0.61653519
0.63228673
0.60154212
0.58874983
0.60211194
0.60606384
0.56832439
0.5225659
0.59552234
0.65826344
0.62620914
0.59704202
0.60056937
0.57128477
0.61377901
0.58290786
0.63321292
0.68797159
0.64175385
0.57249713
0.56755066
0.55946302
0.60364002
""
0.60325545
0.63371271
0.6088919
0.58396143
0.60998565
0.57997274
0.60076457
""
""
0.54580337
""
""
""
""
0.53344709
""
""
0.54917127
0.52111417
0.41543388
0.40314242
""
""
0.51068878
0.42075187
""
""
""
0.54813147
0.54648644
""
0.49602395
0.53786367
""
""
""
0.61492759
0.58741212
0.58730394
0.60452932
0.6416474
0.59249902
0.58202612
0.59302753
0.55001885
0.61209071
0.59385926
0.56844914
0.57723844
0.58663762
0.58401191
0.63623673
0.58492756
0.59824902
0.61968023
0.6118294
0.65065914
0.58904529
0.53553575
0.65849811
0.64426798
0.65985429
0.62848169
0.61560148
0.62624907
0.62909937
0.59645891
0.57528925
0.60131335
0.64369684
0.64689374
0.62967974
0.55444038
0.60629296
0.62651503
0.55513406
0.60686952
0.66115361
0.5971927
0.6080569
0.62543905
0.6597299
0.59905994
0.59017867
0.658351
0.59777462
0.5846597
0.64610517
0.57922733
0.73181182
0.58811718
0.641325
0.64043236
0.60902691
0.6132226
0.60973501
0.59800005
0.60325217
0.61932707
0.56089276
0.51692104
0.58354026
0.61425024
0.62739563
0.61892867
0.66226983
0.59908378
0.60932028
0.58372742
0.51996243
0.60261488
0.60775447
0.61202151
0.57448769
0.53418952
0.62767816
0.58742154
0.63274604
0.51373363
0.6296339
0.61755419
0.66385162
0.60366684
0.60917574
0.68526578
0.60544908
0.61762732
""
0.59547043
0.6020183
0.55113399
0.68285143
0.62733638
0.59568638
0.61306596
0.62290406
0.61551356
0.59249812
0.59167624
0.68984354
0.60991734
0.58643317
0.58572251
0.60200596
0.60810477
0.5943771
0.6311776
0.57297999
0.58178544
0.60294062
0.69219524
0.57268041
0.59039646
0.61249578
0.58953363
0.62060869
0.62756789
0.48717088
0.58005059
0.59524524
0.6068393
0.58990949
0.61063772
0.63255268
0.60722917
0.60335541
0.63310742
0.61757302
0.61270881
0.61377847
0.57018185
""
0.60527205
0.60469186
0.62027377
0.58966273
0.60778826
0.55894417
0.68496281
0.61458981
0.63281316
0.60241079
0.62436789
0.61313528
0.59348583
0.60249132
0.63511115
0.61045879
0.56063074
0.68017679
0.61640227
0.63486856
0.6425246
0.57844031
0.63795096
0.72439849
""
0.63739061
0.54947656
0.61924207
0.5940817
""
0.62369072
0.63328719
0.62414944
0.58616644
0.56790215
0.63781571
0.56643623
0.4100112
0.60474998
""
0.62483823
""
0.62032884
0.70050299
0.67076433
0.60592455
0.65387863
0.60954881
0.64353949
0.64338773
0.64266747
0.60402429
""
0.59414363
0.62345934
0.63594353
0.65873182
0.64013487
0.56921852
0.52758443
0.5933997
0.65490735
0.63585478
0.60120261
0.65703094
0.63241684
0.60834068
0.68235189
""
0.71610522
0.72260594
0.57824552
