frac_years_xw_pooled_female
0.78077942
0.74635315
0.67874038
0.77937406
0.7830857
0.66200143
0.78546917
0.74662614
0.63682544
0.77942568
0.76553464
0.77212697
0.64369863
0.72152722
0.71159792
0.65001637
0.59518737
0.73125744
0.58951807
0.72838777
0.70345896
0.69920254
0.6977272
0.68739831
0.75325137
0.62313753
0.72289371
0.70150375
0.78643602
0.69216514
0.66589582
0.7409879
0.8149671
0.7678929
0.68718874
0.74376678
0.67285442
0.73319173
0.64781582
0.70022821
0.7691288
0.73164308
0.67737138
0.6388033
0.73815018
0.7195946
0.81263173
0.79647338
0.8004455
0.76912081
0.73931485
0.76860213
0.77179581
0.6825183
0.64413351
0.7919302
0.71643758
0.67557442
0.66900629
0.72524649
0.71439457
0.75268036
0.71298546
0.71327287
0.71353644
0.75177109
0.6567719
0.58719355
0.75766206
0.67424196
0.72997093
0.66911703
0.72343522
0.77089769
0.73541003
0.71308976
0.69814724
0.66385555
0.71595085
0.80429894
0.68762565
0.79885191
0.79264313
0.7610535
0.79915214
0.7634232
0.71480775
0.75668162
0.71436054
0.73198885
0.72685671
0.72284472
0.73921067
0.8003875
0.62427825
0.5491634
0.70033646
0.70001847
0.72575802
0.70659482
0.74040526
0.80816448
0.7505222
0.66078407
0.76989955
0.75142556
0.72069925
0.76994067
0.55821824
0.66940421
0.70327264
0.75556707
0.77660537
0.65391147
0.75392324
0.79154265
0.77614766
0.70707405
0.71591288
0.68077147
0.69768924
0.69407755
0.69556212
0.63324124
0.66531068
0.72176009
0.75037521
0.67284244
0.72733474
0.72433615
0.69449353
0.72969317
0.71366453
0.71492821
0.69509178
0.72039014
0.74279225
0.7483803
0.60333025
0.66027212
0.68341625
0.73025841
0.40300888
0.64859796
0.70201445
0.59352756
0.71892369
0.7309233
0.71939898
0.68723226
0.63916147
0.80381918
0.73547029
0.65064365
0.73800176
0.77904582
0.68967879
0.78553623
0.66428584
0.69832915
0.55789363
0.64375108
0.70815837
0.84707958
0.56929791
0.79972959
0.81777823
0.79953057
0.71265
0.84036416
0.84648812
0.83744377
0.80317718
0.8382718
0.75561887
0.80271482
0.77188271
0.82710963
0.70306301
0.78262627
0.80164438
0.7271769
0.83776039
0.7734316
0.81239736
0.85269397
0.71327168
0.7910735
0.8047424
0.73942769
0.77069682
0.75530875
0.84447432
0.74216646
0.81794775
0.81823838
0.82328463
0.83844906
0.83721745
0.77108639
0.82547373
0.80647594
0.75922453
0.80645472
0.80692393
0.84731185
0.81307924
0.79785758
0.76829845
0.77498335
0.73801577
0.81892478
0.69584793
0.75732064
0.83104581
0.83261418
0.83713174
0.85002452
0.77982116
0.80589724
0.77718163
0.82562864
0.79890543
0.76775867
0.82687294
0.82934415
0.81016755
0.80151701
0.8631236
0.84242952
0.83452797
0.74866331
0.65351492
0.71663618
0.71330774
0.69133717
0.69711918
0.75250483
0.66926903
0.64359432
0.77595651
0.70367795
0.74372131
0.77094394
0.76343167
0.73933125
0.70329309
0.80998713
0.68023533
0.79425818
0.86788142
0.80503547
0.78235686
0.8501265
0.74362779
0.73295134
0.76769054
0.80979705
0.828857
0.80005866
0.76109606
0.8236056
0.85639071
0.82242668
0.75393939
0.79075032
0.84135425
0.81029254
0.84765023
0.83163863
0.7274583
0.75880402
0.6292088
0.71970886
0.65505755
0.72417456
0.76291633
0.73773617
0.68829477
0.68259668
0.83712268
0.65298158
0.41847664
0.82717061
0.7886095
0.70664608
0.83729732
0.83664948
0.78871167
0.75525635
0.80150306
0.78654784
0.76067048
0.73391539
0.74179488
0.71358109
0.69404781
0.81893325
0.79027116
0.80173588
0.83492017
0.69628274
0.72976607
0.80750108
0.80267757
0.82621247
0.80675745
0.76297551
0.84950578
0.77882493
0.80533278
0.83568871
0.77069646
0.86897731
0.83438051
0.86015469
0.75452846
0.83116317
0.79785246
0.77748746
0.81523287
0.84273958
0.82397628
0.74877864
0.74181765
0.79111844
0.7808544
0.80868846
0.78441805
0.84399343
0.83416569
0.81409103
0.81025004
0.86346179
0.77895659
0.78982604
0.83832562
0.64506167
0.73091513
0.85124469
0.7057122
0.76650435
0.78512329
0.81308752
0.76964563
0.59687871
0.69107914
0.64975011
0.67536741
0.70007652
0.80084395
0.72209746
0.78907484
0.67151964
0.77604651
0.73989445
0.73208618
0.75244862
0.70696354
0.71802038
0.72677624
0.69736654
0.84439433
0.56423402
0.728028
0.73320127
0.7378965
0.73920745
0.69827914
0.64142865
0.72608954
0.7106331
0.7793926
0.64813668
0.67614406
0.64550757
0.57587254
0.69722432
0.49554282
0.70257974
0.70491081
0.64621305
0.45817044
0.70504689
0.70833975
0.4217712
0.68930489
0.7401464
0.73531675
0.7269702
0.81190324
0.72977906
0.74978346
0.77187341
0.77940673
0.7415182
0.79162318
0.7756604
0.7155869
0.57065129
0.70130235
0.7728923
0.70441651
0.73475003
0.76198947
0.78150493
0.76179093
0.74098104
0.79986382
0.66557342
0.76824105
0.69222277
0.80252171
0.73204899
0.7130388
0.78547263
0.71414703
0.76377487
0.76751429
0.60678881
0.72289199
0.70786381
0.78766114
0.80505472
0.79357731
0.75224429
0.82579815
0.77159119
0.80488569
0.76668561
0.77195477
0.79932141
0.81009394
0.76624548
0.78247619
0.79761696
0.74489504
0.44121251
0.73884767
0.55801892
0.44581908
0.7776413
0.76737452
0.76587588
0.61964011
0.7878409
0.7984274
0.79851204
0.71481705
0.80008155
0.80727327
0.7358135
0.83756602
0.77839983
0.72787029
0.83601713
0.76236552
0.73916757
0.55856514
0.67640144
0.74643344
0.79465836
0.75628239
0.5662387
0.71769917
0.8012808
0.69475883
0.6687451
0.75275362
0.75515598
0.75828791
0.72925919
0.75085503
0.67616737
0.76939803
0.69208628
0.75307292
0.67273474
0.65081465
0.39767992
0.66329759
0.75388694
0.79785901
0.75755179
0.55000311
0.72590882
0.77163345
0.79589707
0.82205343
0.78086215
0.66242814
0.78818154
0.79404831
0.77889532
0.81592959
0.77827656
0.78915501
0.72791123
0.76758009
0.73409045
0.77338916
0.74903935
0.73333693
0.76183343
0.74732584
0.74288869
0.81484085
0.77877527
0.72148311
0.72182059
0.66909266
0.77641368
0.61193466
0.73854494
0.62664694
0.73037803
0.71384507
0.67112029
0.72168636
0.6811657
0.66953653
