kir_24_pooled_female_mean_se
0.024096306
0.025603773
0.020950526
0.01938127
0.015574577
0.016735699
0.01930459
0.023779044
0.013686952
0.019041849
0.02618398
0.024318742
0.02627084
0.026543569
0.018863237
0.025080059
0.021851815
0.016843585
0.019429367
0.016341178
0.015781503
0.014785647
0.017455906
0.025065478
0.018692119
0.021262776
0.019288868
0.020713992
0.019568793
0.032895319
0.019883445
0.017013889
0.024426682
0.016308583
0.023317324
0.023468364
0.019163758
0.025200902
""
0.018120801
0.017290646
0.020632697
0.024411421
0.022411991
0.027657615
0.032064967
0.031375721
0.02412072
0.019898951
0.025497852
0.023477189
0.017735429
0.028929386
0.020864679
0.025126819
0.017692896
0.018805297
0.020194024
0.025815405
0.017800223
0.0228645
0.019688809
0.02801328
0.020556223
0.018999401
0.029329952
0.017143615
0.024661992
0.028326444
0.031634834
0.029213859
0.029340936
0.019604761
0.016466398
0.031747248
0.029641798
0.038331941
0.02309949
0.014298859
0.019748831
0.015319679
0.020747365
0.014982428
0.031499211
0.023832606
0.018454861
0.016352184
0.016960483
0.020961691
0.023232527
0.018885856
0.017924665
0.02013682
0.014493976
0.013560618
0.018661231
0.035691224
0.028097657
0.014692037
0.023765042
0.024920125
0.020986851
0.016181162
0.023281263
0.018469015
""
0.025919538
0.022492373
0.017166601
0.023779444
0.019392876
0.026350016
0.018370168
0.021785129
0.018497026
0.028709466
0.030179489
0.025902651
0.024659235
0.028431278
0.025433203
0.019195544
0.019699967
0.032023538
0.029676814
0.024349887
0.018215504
0.026986711
0.024380488
0.021834606
0.025994988
0.022010125
0.026520124
0.02836257
0.037549205
0.049230441
0.016751707
0.043283384
0.020106662
0.025755372
0.019288626
0.039874379
0.031079704
0.021321518
0.032329731
0.029687209
0.029079586
0.034995191
0.023376208
0.022800798
0.027303942
0.039038036
0.032800876
0.022543693
0.026679037
0.019907968
0.044938758
0.047974195
0.035037383
0.020362534
0.019769365
0.023078643
0.015277888
0.013592862
0.018666469
0.019462844
0.024225919
0.025615633
0.035850789
0.022223102
0.025489215
0.018508881
0.017003851
0.020262897
0.019415081
0.025157318
0.018378234
0.02293217
0.02525332
0.034908328
0.033946808
0.032886367
0.033854157
0.021364134
0.025735287
0.024795406
0.0367193
0.026783435
0.022838345
0.023433169
0.029415699
0.021293642
0.030652458
0.028130285
0.024702888
0.034452815
0.033007208
0.025449617
0.042162854
0.031986259
0.021634452
0.03032355
0.030247763
0.030665454
0.025977036
0.03996554
0.038743973
0.018475112
0.016907899
0.020291734
0.023594702
0.018925544
0.02204443
0.020403007
0.022932405
0.017251045
0.017028151
0.023354772
0.030771034
0.021128483
0.033107735
0.023019452
0.019188687
0.0265339
0.026461676
0.01349731
0.029802455
0.034042317
0.036492053
0.032986771
0.024132205
0.017290032
0.018963331
0.016636584
0.017446769
0.018249163
0.021627758
0.022718161
0.019134905
0.016667506
0.025176633
0.025225151
0.019637231
0.021768987
0.01543944
0.01510331
0.02896579
0.024991194
0.022992607
0.027817752
0.038978346
0.040664721
0.020520138
0.016398484
0.024960177
0.029598674
0.020679113
0.021049466
0.024168922
0.024969934
0.02092381
0.029096711
0.025432453
0.024270115
0.02570357
0.037341651
0.024263809
0.027907006
0.016808439
0.020236664
0.033335336
0.01750819
0.018922817
0.016385108
0.02524128
0.02490801
0.016258713
0.01742658
0.027731149
0.017360481
0.01959911
0.025111074
0.021614907
0.018992692
0.024559718
0.025414538
0.026742728
0.032325223
0.023567526
0.020754084
0.016845906
0.026289225
0.016595246
0.019907342
0.027861111
0.024791256
0.018941451
0.02880808
0.021148331
0.023527358
0.021646289
0.025576714
0.022067923
0.020567339
0.017062627
0.027527895
0.028332319
0.017748037
0.028275589
0.020601695
0.019499741
0.018798919
0.016904233
0.01941701
0.022351092
0.020849304
0.023009233
0.031438734
0.02161626
0.02432354
0.018466001
0.015916549
0.047116667
0.028506778
0.024657412
0.026290927
0.031969924
0.022372909
0.025457434
0.034710836
0.024642348
0.031207006
0.036012981
0.031667821
0.038342811
0.022690699
0.021953445
0.040556714
0.019116083
0.022411034
0.029355969
0.029268369
0.030674661
0.021248294
0.024021707
0.028110754
0.036707874
0.031247528
0.028936569
0.017623203
0.035965759
0.028680744
0.023883646
0.024311472
0.028002212
0.018319728
0.033796266
0.028176881
0.018463461
0.013992185
0.019556684
0.019905364
0.031678881
0.019644339
0.016120862
0.019189186
0.016781664
0.019477764
0.013408059
0.01810975
0.017490691
0.017010964
0.01564724
0.019124625
