stayhome_asian_female_n
101.0
42.0
""
283.0
160.0
""
573.0
""
""
211.0
132.0
1119.0
""
127.0
269.0
""
""
95.0
""
""
128.0
309.0
80.0
32.0
1002.0
""
73.0
207.0
1472.0
""
28.0
81.0
815.0
460.0
22.0
340.0
""
34.0
""
""
165.0
""
""
""
""
""
1384.0
145.0
422.0
65.0
110.0
250.0
47.0
""
""
140.0
""
""
""
25.0
""
242.0
""
""
""
""
""
""
""
""
23.0
21.0
23.0
36.0
""
""
""
""
""
555.0
""
57.0
""
24.0
742.0
31.0
27.0
116.0
271.0
51.0
27.0
""
21.0
222.0
""
""
43.0
121.0
1764.0
281.0
297.0
2402.0
836.0
242.0
383.0
1831.0
253.0
1143.0
23.0
146.0
200.0
69.0
290.0
""
287.0
290.0
366.0
""
""
""
90.0
""
22.0
59.0
""
185.0
171.0
21.0
25.0
23.0
4053.0
33.0
122.0
24.0
135.0
22.0
119.0
178.0
""
67.0
168.0
144.0
""
22.0
34.0
""
91.0
25.0
""
""
""
258.0
56.0
""
583.0
231.0
""
136.0
""
45.0
""
""
157.0
2531.0
""
10235.0
32.0
21.0
""
80.0
3980.0
371.0
43.0
208.0
36.0
""
235.0
753.0
33.0
""
""
29.0
541.0
""
21.0
806.0
""
""
189.0
""
""
106.0
365.0
""
""
33.0
84.0
60.0
336.0
30.0
288.0
133.0
46.0
51.0
90.0
229.0
698.0
67.0
69.0
137.0
62.0
97.0
""
""
287.0
185.0
115.0
1428.0
36.0
35.0
21.0
31.0
28.0
32.0
1079.0
115.0
110.0
81.0
825.0
174.0
187.0
183.0
""
67.0
""
37.0
""
91.0
""
""
52.0
63.0
46.0
165.0
42.0
40.0
125.0
594.0
45.0
189.0
1367.0
161.0
55.0
""
67.0
40.0
37.0
635.0
42.0
307.0
51.0
477.0
588.0
603.0
654.0
25580.0
1324.0
13392.0
6569.0
509.0
250.0
55.0
""
47.0
""
""
227.0
129.0
""
59.0
1021.0
""
""
5562.0
583.0
31.0
349.0
2718.0
77.0
""
""
""
""
25.0
21.0
21.0
""
75.0
81.0
135.0
4439.0
""
33.0
258.0
43.0
34.0
24.0
46.0
76.0
""
152.0
112.0
62.0
260.0
366.0
237.0
20.0
368.0
204.0
172.0
26.0
418.0
37.0
22.0
""
82.0
209.0
56.0
48.0
186.0
20.0
214.0
241.0
1167.0
50.0
12460.0
349.0
58.0
""
1292.0
""
21.0
105.0
85.0
34.0
""
""
""
""
""
30.0
28.0
36.0
""
45.0
73.0
""
32.0
""
""
""
""
94.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
37.0
""
""
37.0
66.0
""
""
""
40.0
25.0
""
""
""
""
""
""
""
""
""
""
""
""
33.0
35.0
""
70.0
""
""
54.0
39.0
528.0
""
""
""
59.0
""
""
""
""
""
33.0
""
""
""
""
21.0
""
49.0
154.0
""
259.0
""
""
377.0
""
""
""
""
""
""
499.0
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
204.0
2281.0
""
""
48.0
""
""
""
""
""
""
""
""
61.0
""
""
83.0
148.0
556.0
21.0
39.0
""
31.0
62.0
52.0
1134.0
41.0
23.0
""
""
162.0
""
122.0
28.0
65.0
""
49.0
283.0
43.0
186.0
29.0
471.0
""
""
37.0
322.0
49.0
""
""
""
27.0
""
""
101.0
42.0
""
181.0
""
""
""
""
""
81.0
""
""
49.0
""
""
""
60.0
""
""
1045.0
""
837.0
""
""
""
106.0
""
""
""
""
""
32.0
242.0
228.0
97.0
297.0
8163.0
397.0
44.0
""
52.0
""
""
""
""
""
""
""
""
84.0
""
""
106.0
""
""
""
""
""
65.0
""
308.0
2167.0
4507.0
25.0
80.0
55.0
46.0
114.0
26.0
""
22.0
""
""
971.0
""
42.0
51.0
""
""
527.0
""
""
""
""
""
65.0
42.0
""
24.0
""
""
""
75.0
""
""
37.0
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
33.0
""
""
""
""
6043.0
253.0
893.0
""
54.0
""
""
""
412.0
""
2193.0
""
593.0
54.0
""
26.0
63.0
""
27.0
458.0
28.0
""
261.0
20.0
""
31.0
""
""
""
""
147.0
1065.0
67.0
73.0
""
""
""
""
""
23.0
41.0
""
""
155.0
79.0
105.0
31.0
51.0
1353.0
950.0
2630.0
646.0
7114.0
12993.0
""
""
""
555.0
547.0
24881.0
2640.0
""
""
8174.0
153.0
695.0
50170.0
""
39.0
28.0
24.0
307.0
""
150.0
2803.0
28.0
579.0
26.0
75.0
243.0
""
""
54.0
""
""
""
148.0
36.0
8496.0
