married_black_male_p25_se
0.020269575
0.033033416
0.076741397
0.0099399947
0.007066933
0.016211173
0.0044450406
0.053492341
0.07512188
0.0070249299
0.0085778441
0.0033735516
0.10834561
0.027254973
0.010849923
""
""
0.014696572
0.14228605
0.010580426
0.0044059213
0.0047923313
0.0077250954
0.0064367387
0.0039144303
0.01150554
0.0083995527
0.0057853423
0.0034871758
0.011308189
0.0095792413
0.012529798
0.003770649
0.005292445
0.0067341439
0.006106921
0.0082519455
0.0081496164
0.012276887
0.0099501004
0.003226947
0.008593116
0.016317355
0.025012121
0.0094024371
0.0077138809
0.0022570023
0.0076050828
0.0031660073
0.0073949425
0.0071564899
0.0050105215
0.0054129031
0.017894104
0.018733377
0.0039557577
0.012901916
0.029953869
0.032597717
0.0066758473
0.011663469
0.0051928759
0.017863926
0.024331057
0.092000209
0.04334734
""
0.062641129
0.072119854
0.11105911
0.0076098503
0.0065214117
0.0051780799
0.0077661132
0.010084437
0.040712819
0.0084680682
0.01944341
0.021148892
0.0022835205
0.0064176396
0.020106506
0.050182983
0.015772292
0.0047789556
0.02493049
0.022266166
0.0097011682
0.0068741259
0.013553626
0.015533909
0.046925057
0.071936272
0.0073598227
0.079447351
""
0.030184768
0.010413019
0.0037063987
0.006276737
0.0081324345
0.0020601223
0.0038321952
0.009545465
0.0084309522
0.0038818903
0.0080843717
0.0038075952
0.011244884
0.011081656
0.0085788844
0.0062635853
0.0038640106
0.01018877
0.0047672791
0.0047980351
0.0043571098
0.016149102
0.018881349
0.01314682
0.0071630189
0.012227431
0.013771337
0.011054842
0.011309778
0.0050839861
0.0052300971
0.012308676
0.0097598424
0.0099724466
0.0019982988
0.0084507642
0.0081796777
0.016810935
0.016093345
0.0084343096
0.0055962401
0.0050999196
0.010460905
0.0074851569
0.0057803784
0.013946726
0.016442088
0.012985708
0.005426127
0.01136267
0.0087804124
0.0073911361
0.0077613974
0.0084631657
0.024779245
0.0031871351
0.005402551
0.010083439
0.0066979765
0.003822105
0.011702589
0.0040753498
0.013296313
0.038988523
0.075402476
0.073750764
0.013312927
0.0021982044
0.023350859
0.0022773123
0.094001375
0.09766496
""
0.023449792
0.0018599507
0.012152745
0.10018507
0.010716284
0.046428345
0.10437969
0.010042727
0.0066597229
0.091890402
""
0.13514529
0.11307282
0.0054174904
0.041060101
0.041210528
0.0040715435
0.043395802
0.0648285
0.0095826406
0.10525873
0.044019658
0.017610053
0.0051901662
0.064264283
0.031520378
0.030638658
0.040003408
0.017250566
0.0066973064
0.083167799
0.0075649428
0.016550124
0.0559774
0.034592673
0.015410349
0.0092004668
0.0043162778
0.059818085
0.031626504
0.017759886
0.05001343
0.017112255
""
0.0791329
0.0056450726
0.011641689
0.01202024
0.0029832488
0.061194792
0.037480719
0.039475888
0.041554406
0.041816406
0.06591744
0.0046633291
0.016346654
0.054749433
0.036801688
0.0051504793
0.0079896376
0.016574804
0.011049704
""
0.041100826
""
