kfr_24_black_pooled_mean
0.3645533
0.40004525
0.38263062
0.3527014
0.36451951
0.39970773
0.37543035
0.37361199
0.34390503
0.37044334
0.36186299
0.3761414
0.38738891
0.38131201
0.36373603
0.36220619
0.45182884
0.37394649
0.32469904
0.36981615
0.3679741
0.37923038
0.36912069
0.37697947
0.39044613
0.37390879
0.38138613
0.38097122
0.39728701
0.36511356
0.41003183
0.38385969
0.41251746
0.40353915
0.38383099
0.36210027
0.36349553
0.33985689
0.34630221
0.31570393
0.36119211
0.36602175
0.35147727
0.34257296
0.34343377
0.3504253
0.35724738
0.34201163
0.36849025
0.34345835
0.37669736
0.36306241
0.33740124
0.31422925
0.34444255
0.35654026
0.33711439
0.36065307
0.34218839
0.36192822
0.36040705
0.37243414
0.36313263
0.34939456
0.37670863
0.36306012
""
0.40393227
0.40890801
0.3907105
0.32488677
0.33026376
0.32034346
0.36874154
0.35993791
0.4082686
0.37158462
0.35560647
0.42294735
0.36831301
0.33661768
0.37048236
0.38755852
0.3726536
0.38110483
0.40446901
0.3798942
0.39220119
0.38418552
0.36406222
0.37318859
0.3917062
0.36176193
0.36518839
0.37770423
""
0.38152716
0.37268874
0.38771352
0.38225451
0.37692061
0.40923816
0.40348682
0.40954956
0.38371515
0.3906517
0.36856803
0.39530528
0.37291738
0.3860608
0.37000281
0.3896277
0.39080322
0.36045462
0.39459255
0.3829546
0.37031493
0.35887927
0.36343783
0.34343225
0.35537016
0.36041743
0.37476376
0.40257338
0.35483745
0.37406892
0.36851898
0.37259269
0.37438571
0.371961
0.39082754
0.36103231
0.36068037
0.38172936
0.38934606
0.37813637
0.37505752
0.3783024
0.3414315
0.37239826
0.36940062
0.38384095
0.36242077
0.34988287
0.3463783
0.3508428
0.36598897
0.35711822
0.34791571
0.34508482
0.38480082
0.38737059
0.36192089
0.37150958
0.37366861
0.35882232
0.37957758
0.37899658
0.36649168
0.3423728
0.33131549
0.42323583
0.46709919
0.41034707
0.42948657
0.45601615
0.43580648
0.46217939
0.47596908
0.3750006
0.37009865
0.36975479
0.40752324
0.34087819
0.40590167
0.35395592
0.34267333
0.33833212
0.47306427
0.39428627
0.44199285
0.37448421
0.36620679
0.39829043
0.36582348
0.36618954
0.3341274
0.43947396
0.35148597
0.39909208
0.39647442
0.41838211
0.36352229
0.44681272
0.37789729
0.3676666
0.38596046
0.35836875
0.34210873
0.44842488
0.35622376
0.36265126
0.41532761
0.36621431
0.35779494
0.36024681
0.37817076
0.41806006
0.38251567
0.38155669
0.39185962
0.36583117
0.50759953
0.39175189
0.37468904
0.35506931
0.35116491
0.35877255
0.40840134
0.35195491
0.35374025
0.37645125
0.36233771
0.40550467
0.37315977
0.36448222
0.42023557
0.35354337
0.35547084
0.34988764
0.33703673
0.38887358
0.5622322
0.36379993
""
0.34819213
0.46071684
0.32377625
""
0.42013642
0.33937219
0.42334077
0.41568527
0.41215304
0.40399447
0.44674149
0.4193345
0.35984477
0.44834602
0.37257054
0.36736575
0.38652873
0.45181757
""
0.41866159
0.4537214
0.44194981
0.3942813
0.48306125
0.40746614
0.34646031
0.43192926
0.40430933
0.38278097
0.41885772
0.40941846
0.42969534
0.42894295
0.39789799
0.41812304
0.39679587
0.39135617
0.40183377
0.46173021
""
0.45316437
0.43416283
0.43401808
0.46644443
0.47974727
0.42823556
0.36545613
""
0.45452693
0.46705025
0.43521878
0.42497852
0.43300995
0.40732029
""
0.54186368
""
0.32518798
0.44567776
""
0.48046008
""
0.45188034
0.39940569
0.41034561
0.39252242
0.4527581
0.47646898
0.39065176
0.43326923
0.47197807
0.41614199
0.38720873
0.33753788
""
0.38645771
0.3818253
0.4024767
0.45930398
0.3887507
0.3868506
0.4769696
0.4480761
0.45234457
0.41128922
0.42391753
0.36292937
0.35582
0.37903589
0.40488318
0.39400712
0.34691009
0.35302249
0.38963154
0.34353328
0.33881199
0.34830335
0.35427621
0.35731757
0.3765986
0.36866614
0.35970438
0.43835375
0.39943692
0.36447814
0.38943154
0.34062031
0.34114549
0.35166478
0.36367947
""
0.49368235
0.44561961
0.54537296
0.37671053
0.3820858
0.33321697
0.351091
0.37483558
0.35860804
0.33651614
