hs_other_pooled_p75_se
0.051063161
0.11957155
""
0.045170311
0.032126486
""
0.020253144
""
""
0.03156931
0.09639781
0.028572382
""
0.067732424
0.066888914
""
""
0.060017113
""
""
0.053058676
0.025358083
0.087603495
0.057047103
0.024437409
""
0.067694776
0.043367561
0.017752742
0.23472376
0.069094166
0.04835536
0.01761182
0.02364862
0.065433592
0.040061507
""
0.1436256
""
""
0.064105637
""
""
""
""
""
0.023020431
0.050546288
0.02543731
0.049488042
0.020530805
0.035036013
0.095696166
""
""
0.049686398
""
""
""
0.05711088
""
0.047567245
""
""
0.1140653
0.07113184
""
""
""
""
""
""
0.087146133
0.039269023
""
""
0.087024868
""
""
0.023017306
""
0.06813401
0.098123319
0.12440678
0.030895758
0.11277851
0.058723066
0.042854872
0.028914843
0.063100621
0.1295957
""
""
0.049746197
""
""
0.14184809
0.079518996
0.017224174
0.067187004
0.044672653
0.022965511
0.020043477
0.044144239
0.02895326
0.023331638
0.046677347
0.030553836
0.098771296
0.042063173
0.045240872
0.11146024
0.027818931
""
0.026582202
0.030077459
0.025742231
""
""
""
0.10177892
""
0.12359903
0.062897094
0.17878747
0.016564975
0.056574896
""
""
""
0.014098373
0.13760704
0.075786293
""
0.070857741
0.067962818
0.072633006
0.041189671
""
0.058036566
0.059017863
0.055632826
""
""
0.180002
""
0.032206222
0.070169725
""
""
""
0.024031725
0.12529004
""
0.023323862
0.036287259
""
0.035389062
""
0.054404922
""
""
0.017937135
0.011645052
""
0.0066659539
0.039929688
0.10723333
0.068703644
0.07401979
0.010058166
0.031866342
0.070500657
0.042377658
0.077177554
""
0.029817082
0.020319533
0.055687681
0.081766069
0.063229434
0.14416243
0.021039626
0.12578036
0.095957592
0.020534653
""
0.038721208
0.047416262
""
""
0.032982603
0.027438113
""
""
0.065222554
0.080254778
0.068041034
0.030323371
""
0.031486869
0.062815413
0.12287101
0.031623982
0.053176098
0.038047452
0.020300563
0.095797673
0.054921538
0.056413095
0.040300522
0.034932889
""
""
0.024336666
0.048254725
0.033219993
0.018282846
0.10858091
0.094475999
0.15473887
0.093998857
0.072901897
0.071956739
0.019783141
0.068043888
0.033976771
0.044831049
0.018177878
0.029974639
0.047990218
0.046705611
""
0.055324495
""
0.063096479
""
0.068364039
""
0.082220025
0.071640842
0.082966961
0.036032092
0.037083577
0.049260534
0.096068732
0.046554469
0.018779559
0.073126711
0.040751364
0.016706645
0.057817847
0.024721269
""
0.048483141
0.041956104
0.077569261
0.030000769
0.096884251
0.038111784
0.07117483
0.033953328
0.02567976
0.021270387
0.014803024
0.0064089866
0.020802027
0.0062522632
0.011302114
0.03323584
0.030666342
0.080637679
""
0.055616498
""
0.12190858
0.030201463
0.032148246
0.079946056
0.045140594
0.02113549
""
""
0.011461983
0.0195172
0.11003265
0.035534896
0.013068252
0.065821372
0.10219571
""
""
0.15365808
0.059036385
0.13679649
""
""
0.12388813
0.1234862
0.080311239
0.011530274
0.16212647
0.043598354
0.030403472
""
""
""
0.043257628
0.098843277
""
0.069142289
0.07286346
0.099739507
0.046756126
0.044867054
0.047016896
0.03583524
0.045779087
0.070368148
0.041326452
0.11248769
0.028831026
0.12294116
0.07417088
0.071575902
0.065430127
0.045589384
0.11843999
0.096118852
0.048341069
""
0.051597774
0.031572029
0.019000737
0.025016025
0.0073141558
0.015462738
0.078521699
0.17153229
0.017987518
""
""
0.036177315
0.04065093
0.057362206
0.18777527
0.19219415
0.069900103
""
0.089882486
0.046034958
0.08778552
0.070534162
""
0.079280935
0.050067399
""
0.12842247
""
0.091785468
0.080695212
""
0.05417398
""
""
0.084140316
0.083035745
""
""
""
""
""
0.12135269
""
""
""
""
""
""
0.043294158
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062203858
""
""
""
""
""
""
0.060360577
""
""
0.069636092
0.06336084
""
""
""
0.033385143
0.079192713
""
""
""
""
""
""
""
""
""
""
""
""
0.10782002
""
""
""
""
""
""
""
0.028231461
""
""
""
0.059175652
""
""
""
""
0.040138423
0.090294845
""
""
""
""
""
""
""
0.059485439
""
0.060575131
""
""
0.022108724
""
""
""
""
""
""
0.018320849
""
""
0.075395592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016035905
0.012740076
""
""
""
""
0.11458012
""
""
""
""
""
""
0.035390873
""
""
0.028200062
0.031001106
0.028546613
0.08580713
0.033510562
0.17296782
""
0.02966501
0.025328163
0.016671933
0.056415629
0.1700009
""
""
0.051244326
0.098517753
0.066134669
0.17554763
0.04777351
0.076051451
0.064472347
0.027936274
0.029522398
0.051165815
0.064638041
0.015050301
0.050621733
""
0.10712891
0.029252239
0.069143482
""
""
""
0.10626612
""
0.066752143
0.035023376
0.069603018
""
0.054234322
""
""
""
""
""
0.070661753
""
""
""
""
""
""
0.16377705
""
""
0.019070644
""
0.011550776
""
""
""
0.053984039
""
""
""
""
""
""
0.041060995
0.053908035
0.053604752
0.05090227
0.012514136
0.069668546
0.042098962
""
0.072288461
""
""
""
""
""
""
""
""
0.063611597
""
""
0.092475109
""
""
""
""
""
0.068421632
""
0.031315632
0.015555067
0.012632454
0.05048671
0.039357338
0.098727427
0.041436706
0.022580588
0.13160342
""
0.075594731
0.036433604
0.065265112
0.015678931
0.039654922
0.082241289
0.15503721
0.064800993
""
0.018791988
""
""
""
""
""
""
0.033113051
0.074162245
0.068783231
0.069209404
""
""
0.062986135
""
""
0.069683492
""
""
""
0.050939459
""
""
""
""
0.069306605
""
""
0.12854721
0.03123205
0.042447031
""
""
0.041948561
0.08249931
""
""
0.067457758
""
0.0033699477
0.015901925
0.012886356
""
0.041526128
""
""
""
0.027234169
""
0.014340605
""
0.018267505
0.073561899
""
0.043605268
0.053827569
""
0.059961848
0.013509051
0.065647118
""
0.021294322
0.033323906
""
0.055905946
""
""
""
""
0.024222337
0.018855834
0.027217306
0.034985177
""
""
""
""
""
0.097711436
0.038567588
""
""
0.051434722
0.04963452
0.046631202
0.07034383
0.022122461
0.025416091
0.0195865
0.017517654
