has_mom_other_male_mean_se
0.014958539
0.030875873
0.060250826
0.013583475
0.019144138
0.051425826
0.013551143
0.033115052
""
0.021361584
0.020395633
0.011372685
-0.0014213271
0.03592677
0.025375262
""
0.040715486
0.021222016
0.05123188
0.050292622
0.02353593
0.0096297311
0.018552059
0.029385049
0.0091649629
0.086023629
0.021713816
0.011155493
0.0063136397
0.046441719
0.034790218
0.027227828
0.00989166
0.0082506919
0.051271506
0.015535853
0.053633042
0.036204547
""
0.11685365
0.026829284
0.058007784
""
""
0.041255999
0.054242115
0.010105545
0.02674434
0.016235413
0.025639243
0.017985826
0.017803567
0.037132449
""
""
0.01816437
0.065797888
0.06063614
""
0.034499925
0.043401066
0.013701483
0.045106389
0.035479199
0.032046743
0.049465008
""
0.044519547
0.049163219
0.044077519
0.063461728
0.047460612
0.046142876
0.034746565
0.063855916
""
0.03610548
0.040303931
""
0.012011422
0.050758306
0.032818735
0.051571369
0.033779692
0.0092396038
0.026206646
0.040297341
0.011993972
0.012217095
0.019309714
0.038721152
0.04852106
0.027815057
0.017676424
0.034358699
""
0.025482222
0.020635897
0.0063816854
0.015715927
0.012566129
0.0062624337
0.010549627
0.016264411
0.011050689
0.0071511017
0.015392551
0.0080663152
0.039148323
0.01865002
0.018537294
0.019463373
0.012637613
0.067634054
0.012821466
0.012890036
0.011721721
""
0.07108622
""
0.027846545
0.04925327
0.048228472
0.017634485
0.044318829
0.015572315
0.01541586
0.062670149
0.063660868
""
0.0056147007
0.041838489
0.029227585
0.064841516
0.024398442
0.045917422
0.016648902
0.015155196
0.042942159
0.039693221
0.018929772
0.016506009
""
0.066631421
0.03870004
0.072509542
0.014451049
0.040068932
0.054709762
0.055609632
0.039196856
0.015178554
0.038382579
""
0.0089186868
0.016769061
0.078180656
0.021177154
0.056371089
0.02613795
""
0.069498144
0.011850215
0.0058712163
0.047710311
0.0036979574
0.015135029
0.038077034
0.01982867
0.019689014
0.0043328009
0.012269106
0.03446709
0.013142786
0.032905053
0.047323149
0.011022189
0.0082143946
0.022847015
0.0247954
0.032262798
0.016226545
0.0085509121
0.02627009
0.047478773
0.00790767
""
0.031003378
0.014368797
""
0.046929184
0.013301386
0.010725917
0.042304553
0.082329355
0.031970154
0.025795314
0.025141412
0.012717269
0.051732112
0.013200786
0.018787282
0.034017328
0.023861749
0.018457076
0.014732831
0.0084325261
0.030721346
0.026288753
0.015789595
0.022437058
0.021569021
0.025689403
0.033154164
0.012947219
0.012695983
0.015562027
0.0073411833
0.035494007
0.022202542
0.025107814
0.019569622
0.025778294
0.026113318
0.0079714097
0.019406479
0.021581974
0.021340372
0.0076811048
0.015011602
0.015902355
0.019504683
0.071679652
0.023795215
""
0.019494245
0.015836837
0.019423552
""
0.039555795
0.021016708
0.029655851
0.020897536
0.017655089
0.036599256
0.022936454
0.020960607
0.010221404
0.025907615
0.016904816
0.0080371127
0.017511275
0.021083921
""
0.016317498
0.024449339
0.031653021
0.011326004
0.036686547
0.014009515
0.029145576
0.01553266
0.012102942
0.010631051
0.01125959
0.0035311142
0.010116529
0.0043895193
0.0047708838
0.012041184
0.015678823
0.030579021
0.077154517
0.028046008
0.062400177
0.040799495
0.010335686
0.020302659
0.022316152
0.022264851
0.00682713
""
""
0.0042448258
0.0088553438
0.021615861
0.013161479
0.0055109388
0.023453632
0.02963892
0.059462883
""
0.034404151
0.027844839
0.03687242
0.046056151
0.059514627
0.031081239
0.036407195
0.016736774
0.0055250786
0.045231555
0.033557996
0.024379311
0.055883043
0.019269133
""
0.041630808
0.025661208
""
0.026253397
0.020701455
0.029816765
0.024873499
0.013104965
0.015895603
0.030728215
0.020638758
0.020430654
0.020824764
0.035853345
0.014020147
0.038796924
0.050593596
0.035044342
0.02691198
0.015060036
0.029513024
0.030378712
0.015977271
0.050046295
0.015528214
0.012549996
0.0073924707
0.032175362
0.0039706561
0.01328562
0.027048368
0.041398946
0.0066809794
""
0.025927408
0.020072166
0.018769806
0.021452418
0.026631232
0.035104271
0.023751801
0.07112354
0.029242808
0.028788034
0.052951023
0.042552553
""
0.027224673
0.02538198
""
0.026074529
0.05715983
0.040618449
0.029547209
""
0.017819695
""
""
0.042301089
0.039289985
""
""
""
""
""
0.03782117
""
""
""
""
""
""
0.026531059
""
""
""
""
""
""
""
""
""
""
""
""
0.085317388
0.063812517
""
0.027877234
0.029226797
""
""
""
""
0.053940266
0.024932511
""
""
0.023949986
0.020362139
""
0.039930552
""
0.031928148
0.042299584
""
""
""
""
""
""
""
""
""
""
0.061919518
""
0.03808957
0.069327205
-0.0018203598
0.057264987
0.068687707
0.025345484
0.064973392
0.037505638
0.013389681
""
""
""
0.023197176
0.063247144
""
""
""
0.031462774
0.019833751
""
""
0.073703036
0.058107141
0.065592729
""
0.04960255
0.026480149
""
0.016570212
0.018332509
0.073307231
0.0097432872
0.041472599
""
""
""
""
0.078942619
0.0063486462
""
""
0.014651696
0.050067626
""
""
""
""
""
""
""
""
""
0.05319798
""
0.033696897
""
0.017231064
0.014514278
0.0060157869
""
""
0.051862236
0.049732115
0.03065254
0.070906244
""
""
""
""
""
0.032990236
0.080391884
""
0.016897816
0.013648921
0.011047526
0.037319999
0.033359718
0.038344596
0.047388159
0.014229344
0.024543999
0.0068646804
0.032488633
0.026214343
""
""
0.017017113
0.046232067
0.013835023
0.026911091
0.015374699
0.048153579
0.036551882
0.010658647
0.010642872
0.013034564
0.020434424
0.0050081261
0.025994679
0.004141937
0.019921185
0.0095957136
0.023078885
""
0.042993486
""
0.031866539
""
0.02479481
0.020619411
0.022946369
""
0.023525909
0.027587514
""
""
""
0.096525304
0.04467237
""
""
0.036433022
""
""
""
0.041244749
""
""
0.0083877156
0.058360659
0.006654615
0.055412859
0.051256206
""
0.018095318
""
""
""
""
""
0.082784012
0.022213591
0.015571315
0.03080439
0.018287407
0.0048702066
0.018066967
0.030903336
0.048241973
0.026994614
""
""
""
0.058335137
""
0.065528706
""
""
0.014463035
""
""
0.018738013
""
""
""
0.00020873158
""
0.023720428
0.049932696
0.0075851283
0.0072592362
0.0057236617
0.022308227
0.020479305
0.02522416
0.022568667
0.010379619
0.028778261
""
0.015923463
0.045384657
0.014788824
0.0052967449
0.017960917
0.017046995
0.026837038
0.024707703
""
0.0075943922
""
""
""
0.075372167
""
0.051517889
0.025539417
0.02971689
0.032505684
0.054602452
""
""
0.01329357
0.063190743
0.039165698
0.025081936
""
0.023263196
""
0.020818522
0.024192393
""
""
""
0.020279499
""
""
0.035223901
0.033379499
0.026109513
""
0.090474606
0.021874063
0.021997374
0.046584584
""
0.032396343
""
0.0022756429
0.0099822395
0.0064636259
0.016718255
0.02443265
""
""
0.059355456
0.0096451752
""
0.0052138809
""
0.0084559955
0.016444162
""
0.020869795
0.017691249
0.038877234
0.024999771
0.0048989151
0.029308604
0.041037854
0.010388674
0.029017476
""
0.014415858
0.044882417
""
0.076812737
""
0.0079013063
0.0056678024
0.024859406
0.017672881
""
""
0.067851998
0.044109914
""
0.036034398
0.020702619
""
""
0.01479274
0.017645996
0.013879291
0.027425492
0.016205724
0.0072204978
0.0085696131
0.0068685994
0.010975569
0.0035936942
0.0042041582
0.045902945
0.079361394
""
0.011585475
0.00935842
0.0026675735
0.0053049484
""
0.06836804
0.003856696
0.023872653
0.0091628758
0.0020138195
0.027583892
0.034809414
0.034511093
0.029701712
0.010076365
0.02785787
0.015080557
0.0048609138
0.028309342
0.0071779145
0.030720999
0.019770231
0.01383378
0.024436792
""
0.021725198
""
""
""
0.016095087
0.023787864
0.002994898
