kfr_native_asian_pooled_p25
0.4575533
""
""
0.46183777
0.38466167
""
0.37387022
""
""
0.33345827
0.55033791
0.45989451
""
""
0.38084304
""
""
0.59749591
""
""
0.44915518
0.44438305
0.39943033
""
0.5509603
""
""
0.50708795
0.50651056
""
""
""
0.4057653
0.2894488
""
0.49647132
""
""
""
""
0.45892438
""
""
""
""
""
0.53463525
""
0.48474485
""
0.44589341
0.45538783
""
""
""
0.45184672
""
""
""
""
""
0.48960128
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50612056
""
""
""
""
0.40799138
""
""
0.40831715
0.49438143
""
""
""
""
0.53552949
""
""
""
""
0.43923807
0.5584181
0.46536437
0.49884337
0.44360808
0.58329082
0.44915703
0.47203127
0.37926188
0.41003206
""
0.52758253
0.35574684
""
0.51319963
""
0.46142715
0.4541001
0.53917325
""
""
""
0.51860338
""
""
""
""
0.63290811
0.31620646
""
""
""
0.50224572
""
""
""
""
""
0.33036825
0.30121231
""
""
0.47179067
0.43664366
""
""
""
""
""
""
""
""
""
0.54156971
""
""
0.49071106
0.6060223
""
0.28059477
""
""
""
""
0.70011616
0.49597788
""
0.55472118
""
""
""
0.50570977
0.44102511
0.59351677
""
0.46535072
0.39874789
""
0.40828907
0.34809446
""
""
""
""
0.39988747
""
""
0.53602552
""
""
0.59845424
""
""
""
0.49215978
""
""
""
0.29221016
0.38237876
0.49169725
""
0.45140988
0.40872672
""
""
0.61527014
0.45443004
0.39362419
""
0.67531836
0.47394139
""
0.45361874
""
""
0.39395544
0.40969914
0.45512319
0.51513678
""
""
""
""
""
""
0.386154
0.35646871
0.50398809
0.54071385
0.47828618
0.4859426
0.38853857
0.49490562
""
""
""
""
""
0.39269963
""
""
""
""
""
0.48763001
""
""
0.4154453
0.50266588
""
0.50945175
0.4808692
0.43730152
""
""
0.50570846
0.2652849
""
0.4161498
0.4589901
0.48095578
""
0.59548879
0.56545907
0.48806775
0.41489911
0.58918756
0.47631919
0.53125674
0.51647067
0.3647339
0.5617677
0.44318214
""
0.62007868
""
""
0.5015496
0.51827222
""
0.38099036
0.48022479
""
""
0.54172975
0.52331012
""
0.48414508
0.53024226
0.49048033
""
""
""
""
""
0.5078665
0.50402313
""
0.57707602
0.61626774
0.58644885
0.50737315
""
0.49557593
0.47068843
0.64771491
""
""
0.62146229
0.55722678
""
0.5753603
0.51623803
0.49392304
0.5171743
0.69798595
0.47738776
""
0.43599486
0.51799673
0.35174331
""
0.51146781
0.56629711
""
""
""
0.56171852
""
""
0.45763516
""
0.56739855
0.50369012
0.46942294
""
0.545807
0.53123164
""
""
0.54874516
""
""
0.28065398
0.52038139
""
""
""
""
""
""
""
""
""
""
""
0.32154179
""
""
""
""
""
""
0.41317296
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40577218
""
""
""
""
""
""
""
0.63366312
0.59026957
""
""
""
""
""
""
""
""
""
""
""
""
0.49854276
""
""
0.43356219
""
""
""
""
0.49512276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49713194
""
0.43635127
""
""
0.476282
""
""
""
""
""
""
0.42872685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57174987
0.51115876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43830881
0.56634247
0.57472867
""
""
""
""
""
""
0.49642366
""
""
""
""
0.52404654
""
0.497408
""
0.38752493
""
""
0.48975641
""
0.40163487
""
0.53203094
""
""
""
0.52049798
""
""
""
""
""
""
""
""
""
""
0.47679099
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61163265
""
0.45156208
""
""
""
""
""
""
""
""
""
""
0.450409
0.51377296
""
""
0.59177738
0.447808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36835644
0.50527769
0.52719426
""
""
""
""
0.41593704
""
""
""
""
""
0.41730896
""
""
""
""
""
0.43484139
""
""
""
""
""
""
""
""
""
""
""
""
0.66865921
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49781331
0.53747773
0.55094844
""
""
""
""
""
0.45408618
""
0.4877727
""
0.46553007
""
""
""
0.49203533
""
""
0.48944703
""
""
0.47891331
""
""
""
""
""
""
""
0.6197145
0.61153954
0.45192581
0.43381214
""
""
""
""
""
""
0.5415684
""
""
0.53191078
0.51457989
0.44000202
""
""
0.44466019
0.50512892
0.4171558
0.41991162
0.483412
0.50300533
""
""
""
0.42011541
0.41501549
0.54377669
0.46858841
""
""
0.49787557
0.407168
0.49686617
0.53534186
""
""
""
""
0.53310341
""
0.43252671
0.52695602
""
0.37920877
""
0.48442483
0.58760661
""
""
0.4970127
""
""
""
0.55664551
0.46570873
0.48238167
