working_white_female_mean
0.67528719
0.80930203
0.73439252
0.6731602
0.74595863
0.67322838
0.70804608
0.76061916
0.68513501
0.68577152
0.67728901
0.68940908
0.72590739
0.74526125
0.79292905
0.69179571
0.78120226
0.77768761
0.72355676
0.70841938
0.7775231
0.73997271
0.81059909
0.65210474
0.67491657
0.84215373
0.73050541
0.68540376
0.63422644
0.700957
0.7568506
0.70964396
0.65923631
0.72704977
0.64257199
0.66194385
0.66371036
0.67648494
0.667153
0.6471588
0.6916309
0.72019929
0.69895893
0.70549005
0.82424563
0.71480227
0.79357272
0.71658021
0.76940626
0.66365618
0.69833702
0.73339456
0.6217019
0.67318606
0.67023504
0.67653012
0.66159415
0.70225686
0.68839002
0.67041725
0.73398405
0.70020479
0.64274335
0.72781485
0.65961611
""
0.78426719
0.72333169
0.70922327
0.82807517
0.55012232
0.78834879
0.77746809
0.65882576
0.71361512
0.70608974
0.86323476
0.77479869
0.72726279
0.58126968
0.50652725
0.43164599
0.74404103
0.65432435
0.77382678
0.78009188
0.74003643
0.68618697
0.69945872
0.69058955
0.7447648
0.72248572
0.69694757
0.73812854
0.72394878
0.72587186
0.4574939
0.7764746
0.73791265
0.70964396
0.72848701
0.65142071
0.72840303
0.76040161
0.71321642
""
0.64154661
0.8251763
0.78231663
0.74252748
0.81611037
0.88579881
0.73456079
0.66094267
0.76458722
0.77070886
0.68608826
0.72818768
0.66359907
0.71908921
0.74671429
0.66318548
0.68317127
0.65509957
0.66944957
0.73053199
0.66299075
0.67167324
0.69738483
0.66050225
0.73288834
0.73078996
0.61726117
0.69615585
0.76955998
0.8284573
0.78895336
0.56931102
0.67926025
0.78316885
0.73794514
""
""
0.73978812
0.62782657
0.69753438
0.81030226
0.68222153
0.69098932
0.72069293
0.74880117
0.59571451
0.59745657
0.64183807
0.78072113
0.78585154
0.71670145
0.72500873
0.72886229
0.67312604
0.66178823
0.64938903
0.78202522
0.72376639
0.7488119
0.65255207
0.66569501
0.63654983
0.67291033
0.72201377
0.67752868
0.63706601
0.75460005
0.67589849
0.7056936
0.74043161
0.71045405
0.67284966
0.63447469
0.9292624
0.7240445
0.6217525
0.76286197
0.76139861
0.79429805
0.65342396
0.68487263
0.6807338
0.67637897
0.71764266
0.80091834
0.71624249
0.73264492
0.71618032
0.68800926
0.7396127
0.70490003
0.67766613
0.84772247
0.71377647
0.65991735
0.762389
0.65805906
0.75892055
0.71973681
0.59967101
0.71086013
0.74785703
0.68672192
0.71389687
0.7080189
0.7353673
0.71398306
0.701294
0.66866392
0.75805497
0.75595617
0.77118886
0.78097427
0.74340612
0.69822806
0.76927274
0.67725039
0.75762403
0.69726473
0.69837344
0.72582203
0.72662848
0.69955045
0.74611729
0.65732622
0.75785935
0.76216012
0.75888699
0.69070929
0.760261
0.71413004
0.70054489
0.73641551
0.76587617
0.74008626
0.73245955
0.80516791
""
""
0.81668317
0.70801103
0.67898017
0.84714359
""
""
0.54269302
""
0.72189289
0.68580544
0.77649409
0.7197808
0.70409614
0.78426021
0.66975373
0.74966341
0.75552106
0.70212424
0.73432767
0.64658302
0.74882138
0.69356662
0.70498258
0.62993938
0.70870346
0.68351573
0.74854648
0.71239054
0.73558325
0.757496
0.78042603
0.76493299
0.73749
0.68412828
0.71596366
0.76032376
0.67137516
0.7991814
0.73662871
0.69889116
0.81296569
0.8215031
0.54891372
0.68702894
0.70640105
0.76208586
0.65048176
0.75307435
""
0.73985445
0.68320507
0.74272388
0.57733768
0.71240169
0.62974668
0.69418395
0.78110826
0.72335976
0.64899725
0.6312601
0.87814724
0.67039263
0.62264055
0.70789737
0.77985775
0.70753759
0.7606954
0.7170974
0.77830786
0.69752729
0.65905243
0.61882931
0.65769726
0.70460051
0.70059562
0.61872846
0.59581047
0.79083163
0.72906893
0.69096011
0.65939742
0.55879819
0.68276823
0.73476082
0.77494621
0.70685595
0.6569562
0.70893055
0.7839008
0.75759512
0.70130146
0.68272126
0.68791503
0.72252846
0.68076289
0.67079222
0.73882455
""
0.69474345
""
0.73173189
0.66610849
0.79300684
0.94293976
0.73260725
""
0.8187018
0.69908094
0.76792943
0.65806836
0.77596432
0.78646094
0.75514764
0.74322957
0.75743234
0.73984545
0.70561934
0.72480232
0.74432057
0.66432488
0.69213241
0.69800955
0.68065941
0.71767163
0.70065689
0.6070568
""
0.74967253
0.63435578
0.6443525
0.72523046
0.71344751
0.71001911
0.65946621
0.66012114
0.79652613
0.76711476
0.72881711
0.67273808
0.68508911
0.75093114
0.83952421
0.72888994
0.78521883
0.71860266
0.64779299
0.6038956
0.61652309
""
""
""
0.67555416
""
""
""
0.78098804
0.77596611
0.66156673
0.73359948
0.67184174
""
0.74387205
0.91041911
0.58477604
0.78016233
""
""
""
""
""
""
""
0.70846671
0.56390512
0.74494737
0.72157133
""
""
""
""
""
0.81652951
0.74511492
0.79703748
0.62167674
0.81129724
0.70540196
""
""
0.45247546
""
0.82223058
0.66061932
0.81287277
""
""
0.83816946
0.70832336
0.78222781
0.63685352
0.6864652
0.74770814
0.71432984
0.68432212
0.70121634
""
0.67968321
0.65952176
""
0.60627359
0.65455747
0.42891893
0.74901527
""
0.62469709
0.75687224
0.71014565
0.8063131
0.73472881
0.77048147
0.67149127
0.68226254
0.70890123
0.72421038
0.72600061
0.69774443
0.68362308
0.73818916
0.71423918
0.73631519
0.74413401
0.71379894
0.73883015
0.71072936
0.71223056
0.73257148
0.71990269
0.71837914
0.69297135
0.76924264
0.68825763
0.68331879
0.66833407
0.63617182
0.56872356
0.71982431
0.73662251
0.72906178
0.69433117
0.65903848
0.68766284
0.64520591
0.70757967
0.53914702
0.66057366
0.69269282
0.75285453
0.67700791
0.63892621
0.62965548
0.76948094
0.74242055
0.67270732
0.6256842
0.68071651
0.60593575
0.64562458
0.71398652
0.6905846
0.76003802
0.71098697
0.74353832
0.75466144
0.73325658
0.72695667
0.7039873
0.6538009
0.71965301
0.71874583
0.67316324
0.73507845
0.75146043
""
""
0.72840595
0.73463804
0.68579042
0.61108774
0.59315604
0.64876008
0.60147876
0.67269039
0.68721646
0.62691963
0.6854769
0.61832088
0.65150547
0.77167881
0.77596533
0.55638987
0.7683081
0.74572539
0.74130541
0.70695043
0.69727582
0.75328821
0.75849932
0.72716504
0.71948874
0.77794558
0.72088236
0.6901924
0.8421967
""
0.72354203
0.71282494
0.57159275
0.63082618
0.72885251
0.66636157
0.68975961
0.7215535
0.71307379
0.6004948
0.66875261
0.77338624
0.62525171
0.70403641
0.69628149
0.70903134
0.69788975
0.66783953
0.73690134
0.64063096
0.72427934
0.71297014
0.72856343
0.69989222
0.66848648
0.66762877
0.70899528
0.76654303
0.75475663
0.7638365
0.73385137
0.77188694
0.65651327
""
0.61423355
""
""
0.72880584
0.74367797
0.62738997
0.78498936
0.76315713
0.70592535
0.868011
0.74580234
0.77125853
0.71364552
0.73114908
0.76132178
0.73361397
0.711779
0.7169733
0.84961045
0.75480402
0.67436463
0.67948592
0.71927714
0.65543538
0.70241308
0.67372268
0.70155281
0.74110591
0.69838965
0.76898324
0.67104173
0.69668299
0.71024394
0.79341811
0.67715907
0.72029626
0.67616004
0.79093742
0.81000966
""
0.59373862
0.67748064
0.71754122
""
""
""
""
""
""
""
""
0.88548297
""
""
0.74623626
0.70606697
0.55061609
0.613298
0.49181801
""
0.72423851
0.60499364
0.68791181
0.72372711
0.60941631
0.73165834
0.79886287
0.67181802
""
0.79675114
0.6919865
0.69690096
0.70906377
0.6858812
0.68954873
0.68537098
0.71593553
0.56050539
0.63538051
0.77599746
0.60183573
0.70764631
0.68430185
0.69565284
0.55707365
0.80061853
0.71544576
0.77371621
0.73412633
0.787494
0.73905593
0.74620187
0.75019395
0.77699035
0.79938984
0.76022243
0.56651819
0.57894665
0.67534876
0.73701602
0.70113653
0.66089457
0.62814939
0.68375283
0.74880892
0.69382626
0.69255006
0.69774806
0.69491535
0.70370513
0.71137005
0.74150276
0.65915662
0.72828966
0.75633222
0.75023633
0.75065309
0.79746288
0.71537346
0.73852038
0.79145741
0.71483845
0.764956
0.70185739
0.72704005
0.71838427
0.79428929
0.77497458
""
0.65798086
0.78865701
0.74853992
0.68007171
0.63928765
0.77719182
0.78060853
