kir_imm_white_pooled_mean
0.58657551
0.57573843
""
""
""
""
""
0.4617537
""
""
""
""
""
""
""
0.54152292
""
""
""
""
""
0.41328955
0.42889482
""
0.54678184
0.44921544
""
""
""
""
""
""
""
""
0.49054471
0.52380717
0.56999743
""
""
""
0.43234378
0.45870316
""
""
0.52769202
""
""
0.43383089
0.54207313
""
0.54330409
0.49458668
""
""
""
""
0.36113885
0.62571019
0.63595837
""
0.60950118
""
0.64723647
""
""
""
""
""
""
0.60443711
""
""
""
""
0.59187394
""
""
0.71959424
0.49284542
""
""
""
""
0.57791299
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49484277
0.47811991
0.48468199
""
""
""
0.54996258
0.44774973
0.60140932
0.51661652
0.50391358
""
0.56538117
0.53252506
""
""
""
0.51547378
""
""
""
""
""
""
""
""
""
""
""
""
0.5042243
""
""
""
""
""
0.48181227
""
""
0.48599499
""
""
""
""
""
0.54775816
""
""
0.54945976
""
""
""
""
""
""
""
0.45814747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49479833
""
0.59376383
""
""
0.47577474
""
""
0.61088723
""
""
""
0.66154587
""
0.52004194
0.62162507
""
""
0.62926555
""
""
0.48516023
0.47890571
""
0.62067068
""
0.56047761
0.54939133
""
0.43526641
0.48429027
""
0.53164279
0.49488881
0.54009461
0.48046046
0.58432347
0.52920222
0.63424122
""
0.52661151
0.55504769
""
""
0.54872876
0.62781674
0.56465065
0.59242851
0.57946604
""
0.50439322
0.54424423
0.45299625
0.53691876
0.56628019
0.60075366
0.55203092
0.56831253
0.6242187
0.54546446
0.63879865
0.59245014
0.50086874
""
0.48874483
0.53469223
0.54665393
0.52121741
0.52549291
0.45238623
""
0.55326694
0.58178031
0.57463598
0.56386358
0.48154065
0.51506507
""
0.58316928
""
""
""
0.59307289
0.5389536
""
""
""
""
""
""
""
""
0.57333314
""
0.57082969
""
0.55954319
0.49897689
0.49394974
0.56725013
""
""
""
""
""
""
0.57332909
""
""
""
0.51988763
0.56566209
""
""
""
0.49248782
""
""
""
0.61978966
""
""
""
""
""
""
""
0.53201008
""
""
""
""
""
""
""
""
""
""
0.5116995
""
0.6325596
0.62646234
0.58780253
0.61579609
0.61116612
0.59394705
0.59697843
0.57789302
0.56053191
0.58105993
0.55482966
0.61255848
0.53508747
""
0.47451168
""
0.50297832
0.54721349
""
0.5322966
0.47563824
0.45731688
0.54228836
0.52680397
""
""
0.53164279
0.48171696
0.49069223
""
""
""
""
""
""
""
""
0.49871033
0.45763153
0.54557014
""
0.50609761
""
""
""
0.53251278
0.52731752
0.53957325
0.5210641
""
""
0.52539641
0.47878817
0.56823403
0.55562353
0.52942824
0.4750571
0.46454725
""
0.52673006
0.44303352
0.54711473
0.47965035
0.52675074
0.52205032
""
0.62200034
0.49894163
0.50597435
0.5275867
0.55196011
""
""
""
""
0.49386802
""
0.3984468
""
""
""
""
""
""
""
0.54112917
0.43846402
""
""
0.64331144
""
""
""
0.422497
""
""
""
""
0.43918478
""
0.53703254
""
""
0.56366903
0.50383925
""
0.54446483
0.52743655
""
0.50521511
""
0.59746945
""
""
0.56584638
""
0.46424994
""
""
""
""
""
0.62871021
""
""
0.51598537
0.59097594
""
""
""
""
""
""
""
0.58607483
""
0.62809718
""
0.65064526
""
""
0.46612966
0.51143599
""
""
0.55922812
""
0.56211638
""
""
0.49150345
""
""
0.50785005
0.55533493
""
""
""
""
""
""
""
""
""
""
""
""
0.4586055
""
""
0.52870733
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48979691
0.38189059
""
""
0.38702399
""
""
""
""
""
""
""
""
""
""
0.50819987
0.54300654
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43211654
""
""
""
""
""
0.53898191
""
""
""
""
""
""
""
0.41013089
""
""
